Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Method,Shipping_Type,Delivery_Date,Total_Amount,Discount_Amount,Final_Amount
ORD06923,CUST00705,2025-09-30,Completed,Card,Standard,2025-10-05,862,49,813
ORD06924,CUST04299,2024-05-08,Cancelled,UPI,Standard,,1358,221,1137
ORD06925,CUST01511,2025-06-04,Returned,COD,Express,2025-06-05,2463,0,2463
ORD06926,CUST00520,2023-02-01,Completed,COD,Express,2023-02-03,2618,0,2618
ORD06927,CUST02860,2023-06-20,Returned,COD,Standard,2023-06-26,1399,0,1399
ORD06928,CUST00421,2021-12-29,Completed,UPI,Standard,2022-01-04,2257,0,2257
ORD06929,CUST03261,2023-01-27,Cancelled,COD,Express,,4353,0,4353
ORD06930,CUST02025,2021-12-07,Completed,UPI,Express,2021-12-10,2926,0,2926
ORD06931,CUST04752,2025-11-01,Completed,COD,Express,2025-11-04,3428,0,3428
ORD06932,CUST01047,2024-01-10,Completed,Card,Standard,2024-01-15,965,0,965
ORD06933,CUST00815,2022-08-06,Completed,UPI,Standard,2022-08-11,4691,1341,3350
ORD06934,CUST00938,2025-07-06,Completed,COD,Express,2025-07-07,1958,151,1807
ORD06935,CUST00765,2025-01-21,Completed,Wallet,Standard,2025-01-27,2541,0,2541
ORD06936,CUST02588,2025-01-14,Completed,UPI,Standard,2025-01-21,892,55,837
ORD06937,CUST01452,2024-06-19,Completed,COD,Standard,2024-06-22,2244,533,1711
ORD06938,CUST01380,2023-05-13,Returned,Card,Express,2023-05-14,1151,0,1151
ORD06939,CUST01965,2025-02-05,Completed,UPI,Standard,2025-02-08,1690,274,1416
ORD06940,CUST02101,2025-01-28,Completed,Wallet,Standard,2025-02-04,4485,0,4485
ORD06941,CUST04879,2023-07-05,Completed,Wallet,Standard,2023-07-11,1930,456,1474
ORD06942,CUST01857,2025-03-08,Completed,UPI,Express,2025-03-09,1278,260,1018
ORD06943,CUST02140,2023-09-17,Completed,Card,Standard,2023-09-21,2314,0,2314
ORD06944,CUST00512,2025-08-05,Completed,Card,Standard,2025-08-11,4365,0,4365
ORD06945,CUST01809,2022-07-09,Completed,COD,Express,2022-07-12,2879,794,2085
ORD06946,CUST03361,2023-01-27,Returned,UPI,Express,2023-01-28,3103,473,2630
ORD06947,CUST03753,2022-01-21,Completed,Card,Standard,2022-01-28,4543,0,4543
ORD06948,CUST03154,2025-04-20,Returned,UPI,Standard,2025-04-23,1647,244,1403
ORD06949,CUST02395,2024-01-03,Completed,Card,Standard,2024-01-07,700,74,626
ORD06950,CUST01398,2021-04-30,Completed,UPI,Express,2021-05-03,571,0,571
ORD06951,CUST03729,2023-05-16,Completed,COD,Standard,2023-05-23,3555,0,3555
ORD06952,CUST04275,2023-06-13,Completed,Card,Express,2023-06-16,3865,1115,2750
ORD06953,CUST04177,2023-11-17,Completed,UPI,Express,2023-11-19,2868,286,2582
ORD06954,CUST02125,2021-05-19,Cancelled,COD,Express,,3914,0,3914
ORD06955,CUST04133,2021-09-05,Completed,Card,Express,2021-09-06,2655,0,2655
ORD06956,CUST03333,2022-10-04,Cancelled,Card,Express,,3109,0,3109
ORD06957,CUST01561,2022-09-12,Completed,UPI,Standard,2022-09-18,1409,0,1409
ORD06958,CUST01865,2022-03-03,Completed,Card,Express,2022-03-04,1032,280,752
ORD06959,CUST00196,2023-05-23,Cancelled,UPI,Express,,3643,715,2928
ORD06960,CUST00134,2023-02-07,Returned,Card,Standard,2023-02-14,1541,254,1287
ORD06961,CUST02438,2024-09-24,Completed,UPI,Standard,2024-09-27,3367,592,2775
ORD06962,CUST00921,2021-01-04,Completed,COD,Standard,2021-01-08,1791,0,1791
ORD06963,CUST00849,2025-03-01,Cancelled,UPI,Express,,3409,728,2681
ORD06964,CUST03439,2021-07-20,Completed,COD,Standard,2021-07-23,594,0,594
ORD06965,CUST01971,2024-10-04,Completed,COD,Express,2024-10-06,3265,0,3265
ORD06966,CUST02282,2023-11-05,Completed,Card,Standard,2023-11-10,1953,218,1735
ORD06967,CUST02000,2024-12-24,Completed,UPI,Standard,2024-12-31,4487,1336,3151
ORD06968,CUST01021,2021-01-28,Completed,Card,Standard,2021-01-31,4066,0,4066
ORD06969,CUST00806,2022-02-18,Completed,Card,Standard,2022-02-24,1321,0,1321
ORD06970,CUST02109,2024-10-16,Completed,UPI,Standard,2024-10-19,987,0,987
ORD06971,CUST03724,2022-09-19,Cancelled,UPI,Express,,1917,246,1671
ORD06972,CUST01436,2024-04-20,Completed,UPI,Standard,2024-04-27,3186,418,2768
ORD06973,CUST03466,2023-12-06,Completed,UPI,Standard,2023-12-11,1434,0,1434
ORD06974,CUST04973,2023-07-09,Completed,UPI,Standard,2023-07-13,4152,395,3757
ORD06975,CUST04941,2025-09-14,Completed,COD,Standard,2025-09-21,1234,0,1234
ORD06976,CUST01947,2024-06-11,Completed,COD,Express,2024-06-13,2516,0,2516
ORD06977,CUST02077,2025-07-29,Completed,UPI,Standard,2025-08-03,4835,0,4835
ORD06978,CUST03069,2021-07-13,Cancelled,Card,Express,,3968,0,3968
ORD06979,CUST04651,2025-08-30,Completed,UPI,Standard,2025-09-03,760,108,652
ORD06980,CUST01106,2025-05-21,Completed,UPI,Standard,2025-05-25,2670,0,2670
ORD06981,CUST04553,2025-05-05,Completed,UPI,Express,2025-05-06,4412,1035,3377
ORD06982,CUST01654,2022-06-10,Returned,Card,Express,2022-06-13,3247,500,2747
ORD06983,CUST00339,2022-05-20,Completed,Card,Express,2022-05-23,2352,248,2104
ORD06984,CUST02629,2022-08-20,Completed,UPI,Express,2022-08-23,3532,685,2847
ORD06985,CUST03047,2022-11-20,Completed,UPI,Express,2022-11-23,4846,0,4846
ORD06986,CUST04473,2024-07-22,Returned,COD,Standard,2024-07-25,1797,479,1318
ORD06987,CUST03710,2022-04-01,Completed,COD,Express,2022-04-03,4416,285,4131
ORD06988,CUST00952,2022-06-05,Completed,Card,Express,2022-06-06,3989,0,3989
ORD06989,CUST04070,2021-07-28,Cancelled,UPI,Express,,4007,1009,2998
ORD06990,CUST03178,2022-08-19,Returned,UPI,Express,2022-08-22,2774,0,2774
ORD06991,CUST03214,2022-04-15,Completed,UPI,Standard,2022-04-18,1824,0,1824
ORD06992,CUST00551,2022-07-05,Completed,Card,Standard,2022-07-10,2875,0,2875
ORD06993,CUST02907,2023-03-26,Returned,Card,Express,2023-03-28,3575,1027,2548
ORD06994,CUST02902,2024-12-04,Completed,Card,Express,2024-12-05,3878,611,3267
ORD06995,CUST04659,2022-08-27,Completed,Wallet,Express,2022-08-30,2864,0,2864
ORD06996,CUST02162,2025-11-04,Cancelled,Card,Standard,,2530,0,2530
ORD06997,CUST00073,2023-06-10,Returned,UPI,Express,2023-06-13,3280,231,3049
ORD06998,CUST00911,2021-03-28,Completed,COD,Standard,2021-04-04,2989,0,2989
ORD06999,CUST00741,2021-07-24,Completed,COD,Standard,2021-07-27,5000,0,5000
ORD07000,CUST04704,2021-01-26,Completed,Card,Express,2021-01-28,4365,1087,3278
ORD07001,CUST00396,2022-04-19,Completed,COD,Express,2022-04-21,4476,260,4216
ORD07002,CUST01488,2023-09-27,Completed,Card,Standard,2023-09-30,1781,0,1781
ORD07003,CUST03862,2022-07-18,Cancelled,UPI,Standard,,4909,0,4909
ORD07004,CUST00873,2024-07-15,Completed,UPI,Express,2024-07-18,2922,0,2922
ORD07005,CUST04105,2022-05-14,Completed,UPI,Standard,2022-05-17,3587,312,3275
ORD07006,CUST02766,2021-02-23,Completed,UPI,Standard,2021-03-02,874,91,783
ORD07007,CUST00281,2022-11-18,Completed,COD,Standard,2022-11-22,1489,283,1206
ORD07008,CUST02182,2021-06-12,Completed,Card,Express,2021-06-15,4897,1264,3633
ORD07009,CUST01256,2024-05-05,Completed,UPI,Standard,2024-05-10,508,0,508
ORD07010,CUST03967,2022-08-17,Completed,Wallet,Express,2022-08-20,3617,650,2967
ORD07011,CUST00385,2021-05-01,Completed,Card,Express,2021-05-03,3754,0,3754
ORD07012,CUST01647,2021-12-10,Returned,Card,Express,2021-12-12,3456,0,3456
ORD07013,CUST01800,2021-07-03,Completed,Card,Standard,2021-07-09,1741,0,1741
ORD07014,CUST04752,2024-02-10,Completed,Wallet,Express,2024-02-12,2204,521,1683
ORD07015,CUST02882,2024-03-30,Completed,Card,Express,2024-04-01,2628,0,2628
ORD07016,CUST03181,2021-03-01,Completed,UPI,Standard,2021-03-08,3382,0,3382
ORD07017,CUST03799,2022-09-03,Completed,UPI,Standard,2022-09-09,3675,0,3675
ORD07018,CUST04782,2024-11-21,Cancelled,Card,Standard,,4178,877,3301
ORD07019,CUST03794,2023-12-30,Completed,UPI,Standard,2024-01-02,4723,338,4385
ORD07020,CUST00416,2021-02-10,Completed,Card,Express,2021-02-11,3846,0,3846
ORD07021,CUST04258,2023-11-28,Completed,Wallet,Express,2023-11-29,4305,0,4305
ORD07022,CUST00005,2021-10-18,Completed,UPI,Express,2021-10-20,1115,0,1115
ORD07023,CUST00485,2022-12-05,Completed,Card,Standard,2022-12-11,1122,0,1122
ORD07024,CUST03963,2022-06-26,Completed,COD,Standard,2022-07-01,4899,942,3957
ORD07025,CUST04190,2023-05-25,Returned,Card,Standard,2023-06-01,2821,0,2821
ORD07026,CUST00286,2022-05-16,Cancelled,UPI,Standard,,2355,0,2355
ORD07027,CUST04925,2025-09-17,Completed,Card,Express,2025-09-18,637,0,637
ORD07028,CUST04279,2023-10-26,Completed,UPI,Standard,2023-10-30,1113,0,1113
ORD07029,CUST02304,2023-11-07,Completed,Card,Express,2023-11-09,988,0,988
ORD07030,CUST00787,2022-08-16,Completed,Card,Express,2022-08-19,1737,0,1737
ORD07031,CUST04386,2025-08-25,Cancelled,COD,Standard,,2944,0,2944
ORD07032,CUST03117,2021-04-02,Returned,Card,Standard,2021-04-05,3543,0,3543
ORD07033,CUST01741,2024-05-20,Completed,COD,Standard,2024-05-26,651,99,552
ORD07034,CUST00041,2025-07-20,Completed,Wallet,Express,2025-07-22,1866,117,1749
ORD07035,CUST02144,2021-12-19,Completed,COD,Express,2021-12-21,3737,386,3351
ORD07036,CUST02823,2022-06-10,Completed,Wallet,Express,2022-06-12,2843,804,2039
ORD07037,CUST01820,2024-12-02,Cancelled,COD,Standard,,1857,0,1857
ORD07038,CUST01045,2023-07-29,Completed,Card,Standard,2023-08-04,2169,0,2169
ORD07039,CUST03179,2025-05-27,Completed,Card,Standard,2025-05-31,1520,0,1520
ORD07040,CUST01610,2024-09-18,Cancelled,COD,Express,,2933,0,2933
ORD07041,CUST03353,2024-07-02,Completed,Card,Express,2024-07-03,1249,368,881
ORD07042,CUST00144,2021-02-18,Completed,Wallet,Express,2021-02-21,4308,310,3998
ORD07043,CUST00384,2024-11-11,Completed,COD,Express,2024-11-12,2619,0,2619
ORD07044,CUST03832,2024-11-23,Completed,UPI,Express,2024-11-24,1703,209,1494
ORD07045,CUST03283,2021-05-27,Returned,UPI,Express,2021-05-29,910,0,910
ORD07046,CUST02582,2023-10-08,Completed,UPI,Express,2023-10-11,796,0,796
ORD07047,CUST04854,2024-12-03,Completed,UPI,Express,2024-12-05,3332,0,3332
ORD07048,CUST00285,2025-01-05,Completed,UPI,Express,2025-01-08,4227,0,4227
ORD07049,CUST00271,2024-07-08,Cancelled,Card,Express,,2873,0,2873
ORD07050,CUST00849,2023-04-28,Completed,Card,Express,2023-05-01,2553,0,2553
ORD07051,CUST02538,2025-04-20,Completed,COD,Express,2025-04-22,4652,1091,3561
ORD07052,CUST04245,2021-05-01,Completed,UPI,Standard,2021-05-06,971,0,971
ORD07053,CUST04310,2025-06-20,Returned,UPI,Standard,2025-06-27,2016,332,1684
ORD07054,CUST01760,2021-08-14,Completed,UPI,Standard,2021-08-17,4189,0,4189
ORD07055,CUST04035,2021-09-20,Completed,UPI,Express,2021-09-22,2663,0,2663
ORD07056,CUST03861,2023-03-24,Cancelled,UPI,Standard,,4893,1149,3744
ORD07057,CUST03364,2025-03-24,Completed,Wallet,Express,2025-03-25,4487,0,4487
ORD07058,CUST03437,2022-08-19,Completed,Card,Express,2022-08-20,3875,851,3024
ORD07059,CUST04768,2025-05-06,Completed,UPI,Express,2025-05-07,3986,0,3986
ORD07060,CUST01114,2024-07-02,Completed,UPI,Standard,2024-07-08,4942,0,4942
ORD07061,CUST01438,2024-11-28,Completed,UPI,Standard,2024-12-04,3133,512,2621
ORD07062,CUST00792,2021-02-28,Completed,Card,Express,2021-03-01,4183,0,4183
ORD07063,CUST02886,2021-02-06,Completed,Wallet,Express,2021-02-09,1922,0,1922
ORD07064,CUST04109,2025-06-23,Completed,Card,Standard,2025-06-26,2616,0,2616
ORD07065,CUST02394,2021-06-28,Completed,UPI,Standard,2021-07-05,3380,0,3380
ORD07066,CUST02730,2023-08-17,Returned,UPI,Standard,2023-08-22,2894,0,2894
ORD07067,CUST04951,2021-01-01,Completed,COD,Express,2021-01-04,4090,0,4090
ORD07068,CUST04018,2022-01-06,Completed,Card,Standard,2022-01-11,2946,0,2946
ORD07069,CUST03969,2022-08-05,Completed,Wallet,Standard,2022-08-09,1142,310,832
ORD07070,CUST02125,2024-05-24,Cancelled,Card,Standard,,2481,743,1738
ORD07071,CUST04966,2024-10-12,Completed,COD,Standard,2024-10-18,3296,0,3296
ORD07072,CUST01354,2025-03-26,Completed,UPI,Express,2025-03-28,2894,391,2503
ORD07073,CUST00634,2022-06-27,Completed,Wallet,Standard,2022-07-03,2483,0,2483
ORD07074,CUST03894,2024-02-05,Completed,UPI,Standard,2024-02-09,2812,186,2626
ORD07075,CUST03911,2021-02-02,Completed,Wallet,Standard,2021-02-08,642,137,505
ORD07076,CUST01717,2022-05-10,Completed,COD,Express,2022-05-13,1774,0,1774
ORD07077,CUST00036,2025-11-02,Completed,Card,Express,2025-11-05,2487,0,2487
ORD07078,CUST03663,2025-11-03,Completed,Card,Standard,2025-11-08,3580,0,3580
ORD07079,CUST00925,2021-04-17,Completed,UPI,Express,2021-04-18,4585,0,4585
ORD07080,CUST03514,2021-07-31,Completed,UPI,Express,2021-08-01,2816,0,2816
ORD07081,CUST01485,2022-09-28,Completed,UPI,Standard,2022-10-05,3713,0,3713
ORD07082,CUST01478,2025-03-26,Completed,COD,Standard,2025-03-31,2275,0,2275
ORD07083,CUST03804,2021-12-07,Completed,UPI,Standard,2021-12-10,2038,0,2038
ORD07084,CUST01641,2022-08-01,Completed,UPI,Standard,2022-08-06,4392,1206,3186
ORD07085,CUST04610,2022-10-15,Completed,Card,Standard,2022-10-21,3106,0,3106
ORD07086,CUST04873,2024-10-23,Completed,UPI,Standard,2024-10-26,3483,949,2534
ORD07087,CUST03378,2024-01-10,Completed,UPI,Standard,2024-01-17,4787,0,4787
ORD07088,CUST03588,2022-12-07,Completed,Card,Express,2022-12-10,3363,371,2992
ORD07089,CUST01667,2021-05-19,Completed,Card,Standard,2021-05-26,1083,0,1083
ORD07090,CUST03270,2022-08-05,Completed,COD,Standard,2022-08-11,3955,0,3955
ORD07091,CUST01752,2025-09-12,Completed,UPI,Standard,2025-09-16,783,119,664
ORD07092,CUST04352,2024-05-18,Completed,UPI,Standard,2024-05-21,3784,310,3474
ORD07093,CUST01940,2022-04-15,Completed,UPI,Express,2022-04-17,4614,0,4614
ORD07094,CUST00560,2025-07-20,Completed,COD,Standard,2025-07-27,2610,170,2440
ORD07095,CUST04999,2023-09-26,Completed,Card,Express,2023-09-28,4598,850,3748
ORD07096,CUST03279,2025-02-25,Completed,UPI,Express,2025-02-27,4985,0,4985
ORD07097,CUST03124,2022-07-11,Completed,Wallet,Express,2022-07-13,3753,0,3753
ORD07098,CUST04991,2021-06-11,Returned,UPI,Standard,2021-06-15,2728,0,2728
ORD07099,CUST03763,2025-02-26,Cancelled,Card,Express,,1228,0,1228
ORD07100,CUST02837,2023-10-10,Completed,Card,Standard,2023-10-17,2718,0,2718
ORD07101,CUST01059,2022-02-15,Completed,UPI,Express,2022-02-18,1125,0,1125
ORD07102,CUST01247,2023-01-27,Completed,COD,Express,2023-01-29,676,0,676
ORD07103,CUST00419,2023-05-07,Completed,UPI,Standard,2023-05-12,2670,0,2670
ORD07104,CUST02128,2023-07-14,Completed,Wallet,Standard,2023-07-20,2235,0,2235
ORD07105,CUST01186,2024-06-28,Completed,Card,Express,2024-07-01,4952,0,4952
ORD07106,CUST02326,2021-09-01,Completed,Card,Express,2021-09-04,1377,0,1377
ORD07107,CUST02422,2022-01-01,Completed,COD,Standard,2022-01-06,3014,393,2621
ORD07108,CUST03245,2021-09-09,Completed,UPI,Standard,2021-09-13,3756,523,3233
ORD07109,CUST03974,2022-04-19,Completed,COD,Express,2022-04-21,1870,0,1870
ORD07110,CUST02319,2021-01-23,Completed,Card,Standard,2021-01-28,3807,0,3807
ORD07111,CUST04568,2025-02-07,Completed,UPI,Express,2025-02-09,2800,201,2599
ORD07112,CUST01012,2024-08-02,Completed,Card,Standard,2024-08-06,4417,0,4417
ORD07113,CUST00928,2021-03-05,Returned,COD,Express,2021-03-07,4971,0,4971
ORD07114,CUST01508,2023-10-09,Completed,Card,Express,2023-10-11,2379,565,1814
ORD07115,CUST01893,2023-07-25,Completed,UPI,Standard,2023-07-29,2322,689,1633
ORD07116,CUST03737,2025-08-17,Completed,COD,Express,2025-08-19,1994,0,1994
ORD07117,CUST01643,2025-06-22,Completed,Card,Express,2025-06-23,1393,210,1183
ORD07118,CUST02431,2021-01-05,Completed,UPI,Express,2021-01-07,1756,0,1756
ORD07119,CUST04345,2024-06-02,Completed,COD,Standard,2024-06-06,3332,0,3332
ORD07120,CUST02107,2025-08-13,Cancelled,Card,Standard,,2098,0,2098
ORD07121,CUST01229,2023-10-09,Completed,COD,Express,2023-10-10,3017,0,3017
ORD07122,CUST01187,2024-04-05,Returned,Card,Express,2024-04-07,2586,365,2221
ORD07123,CUST03708,2021-01-25,Completed,COD,Express,2021-01-27,1026,169,857
ORD07124,CUST01826,2024-09-08,Completed,Card,Express,2024-09-11,3547,720,2827
ORD07125,CUST02426,2025-04-19,Returned,Card,Express,2025-04-20,3806,0,3806
ORD07126,CUST00795,2021-01-04,Returned,UPI,Standard,2021-01-08,3908,0,3908
ORD07127,CUST00545,2023-10-20,Cancelled,UPI,Express,,1154,0,1154
ORD07128,CUST01698,2023-06-26,Completed,COD,Standard,2023-07-02,4832,1023,3809
ORD07129,CUST03616,2022-10-25,Completed,Wallet,Standard,2022-10-29,4191,0,4191
ORD07130,CUST04366,2021-06-14,Completed,Card,Standard,2021-06-21,2828,444,2384
ORD07131,CUST03228,2021-09-10,Cancelled,UPI,Standard,,3577,0,3577
ORD07132,CUST01339,2024-02-26,Cancelled,UPI,Standard,,4059,370,3689
ORD07133,CUST01052,2023-10-04,Completed,UPI,Standard,2023-10-10,2283,497,1786
ORD07134,CUST00208,2021-06-18,Completed,COD,Standard,2021-06-24,3190,0,3190
ORD07135,CUST04365,2024-11-05,Completed,Card,Express,2024-11-08,1267,0,1267
ORD07136,CUST03126,2025-06-29,Completed,Wallet,Standard,2025-07-02,3613,511,3102
ORD07137,CUST00241,2023-08-12,Cancelled,UPI,Standard,,624,52,572
ORD07138,CUST00515,2024-11-18,Completed,Card,Express,2024-11-20,4499,521,3978
ORD07139,CUST01882,2025-07-14,Completed,Card,Standard,2025-07-17,3212,0,3212
ORD07140,CUST03772,2022-09-19,Completed,Card,Standard,2022-09-22,987,0,987
ORD07141,CUST02462,2024-12-13,Completed,Card,Express,2024-12-16,2365,141,2224
ORD07142,CUST03907,2023-05-26,Completed,UPI,Express,2023-05-27,2722,779,1943
ORD07143,CUST00822,2025-08-26,Completed,Card,Standard,2025-08-29,1531,254,1277
ORD07144,CUST03783,2024-06-11,Completed,COD,Standard,2024-06-15,3062,399,2663
ORD07145,CUST04608,2024-01-11,Completed,Card,Express,2024-01-13,2850,341,2509
ORD07146,CUST00522,2023-02-09,Cancelled,Wallet,Standard,,625,132,493
ORD07147,CUST04459,2025-10-26,Completed,UPI,Standard,2025-11-01,1614,257,1357
ORD07148,CUST04155,2025-08-20,Completed,Wallet,Standard,2025-08-26,2275,372,1903
ORD07149,CUST01773,2023-08-21,Returned,Card,Standard,2023-08-26,2737,0,2737
ORD07150,CUST01213,2021-05-12,Completed,Card,Standard,2021-05-19,2184,499,1685
ORD07151,CUST03257,2023-08-05,Cancelled,Card,Express,,574,31,543
ORD07152,CUST02194,2022-08-15,Returned,UPI,Express,2022-08-17,1699,0,1699
ORD07153,CUST02188,2021-12-30,Completed,UPI,Express,2021-12-31,1976,0,1976
ORD07154,CUST01937,2025-03-04,Completed,Card,Standard,2025-03-11,4089,802,3287
ORD07155,CUST00272,2024-05-01,Completed,Card,Standard,2024-05-05,2214,0,2214
ORD07156,CUST04620,2021-07-18,Completed,COD,Express,2021-07-21,3073,0,3073
ORD07157,CUST00851,2024-09-01,Completed,UPI,Express,2024-09-02,1875,331,1544
ORD07158,CUST01158,2022-06-16,Completed,Wallet,Standard,2022-06-19,3870,0,3870
ORD07159,CUST04041,2023-04-03,Completed,UPI,Standard,2023-04-08,2904,0,2904
ORD07160,CUST04347,2021-10-20,Completed,COD,Standard,2021-10-27,2887,0,2887
ORD07161,CUST01229,2021-04-24,Completed,UPI,Express,2021-04-27,4026,0,4026
ORD07162,CUST04273,2023-06-16,Completed,UPI,Standard,2023-06-22,1537,0,1537
ORD07163,CUST00382,2024-11-24,Completed,Card,Standard,2024-12-01,3304,439,2865
ORD07164,CUST04995,2023-02-18,Completed,Wallet,Express,2023-02-21,1990,321,1669
ORD07165,CUST02233,2024-07-05,Completed,Wallet,Standard,2024-07-12,2221,0,2221
ORD07166,CUST00329,2021-01-14,Completed,UPI,Express,2021-01-16,4565,0,4565
ORD07167,CUST04314,2024-09-15,Completed,Wallet,Standard,2024-09-18,3897,0,3897
ORD07168,CUST03592,2023-05-03,Completed,Card,Standard,2023-05-06,4384,0,4384
ORD07169,CUST00669,2022-09-24,Completed,COD,Express,2022-09-26,4392,0,4392
ORD07170,CUST02532,2022-10-11,Completed,UPI,Standard,2022-10-18,1516,294,1222
ORD07171,CUST04506,2023-03-26,Completed,COD,Standard,2023-03-29,2293,120,2173
ORD07172,CUST03733,2023-08-14,Completed,Card,Express,2023-08-17,4245,360,3885
ORD07173,CUST01704,2024-07-05,Completed,UPI,Standard,2024-07-08,3387,0,3387
ORD07174,CUST02848,2022-07-05,Returned,COD,Standard,2022-07-08,1084,85,999
ORD07175,CUST02627,2022-03-29,Completed,UPI,Standard,2022-04-04,2272,0,2272
ORD07176,CUST01746,2022-10-14,Cancelled,UPI,Standard,,1941,0,1941
ORD07177,CUST03554,2023-07-15,Completed,UPI,Express,2023-07-16,4350,0,4350
ORD07178,CUST04919,2022-02-25,Completed,COD,Express,2022-02-28,2816,0,2816
ORD07179,CUST02055,2021-04-18,Completed,Card,Standard,2021-04-25,2318,0,2318
ORD07180,CUST03521,2022-08-08,Completed,UPI,Express,2022-08-09,3590,925,2665
ORD07181,CUST02901,2022-11-25,Completed,UPI,Express,2022-11-28,537,0,537
ORD07182,CUST04329,2022-12-05,Completed,Wallet,Standard,2022-12-10,1861,0,1861
ORD07183,CUST02448,2021-07-05,Completed,Wallet,Standard,2021-07-11,3632,0,3632
ORD07184,CUST03426,2022-04-01,Completed,UPI,Standard,2022-04-07,1256,0,1256
ORD07185,CUST01041,2023-04-09,Completed,Card,Standard,2023-04-13,2582,0,2582
ORD07186,CUST01431,2023-03-31,Completed,COD,Standard,2023-04-04,3460,0,3460
ORD07187,CUST00038,2025-06-28,Returned,Card,Standard,2025-07-01,4778,0,4778
ORD07188,CUST04790,2022-09-25,Returned,COD,Standard,2022-10-02,3135,668,2467
ORD07189,CUST02355,2022-09-06,Completed,COD,Express,2022-09-07,3470,0,3470
ORD07190,CUST04779,2025-12-23,Completed,Card,Standard,2025-12-26,1341,0,1341
ORD07191,CUST01824,2025-05-14,Completed,Card,Standard,2025-05-21,1916,0,1916
ORD07192,CUST01347,2025-10-21,Completed,UPI,Express,2025-10-22,1671,0,1671
ORD07193,CUST03585,2024-03-04,Completed,COD,Express,2024-03-06,2762,0,2762
ORD07194,CUST03191,2023-04-10,Completed,Card,Express,2023-04-13,3402,0,3402
ORD07195,CUST00163,2023-05-29,Completed,Card,Standard,2023-06-05,2330,0,2330
ORD07196,CUST04558,2025-03-01,Completed,UPI,Standard,2025-03-08,2783,507,2276
ORD07197,CUST04143,2021-01-03,Completed,Wallet,Express,2021-01-04,4091,0,4091
