Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percentage,Total_Price
OD11522,ORD06133,PROD01832,1,2399,15,2039
OD11523,ORD07925,PROD00088,2,4672,0,9344
OD11524,ORD00609,PROD01837,1,4160,0,4160
OD11525,ORD07038,PROD01120,1,4550,0,4550
OD11526,ORD06874,PROD01596,1,2426,0,2426
OD11527,ORD00574,PROD01513,1,2095,0,2095
OD11528,ORD02807,PROD00747,1,812,0,812
OD11529,ORD07515,PROD00580,1,4947,0,4947
OD11530,ORD07513,PROD00252,1,4323,25,3242
OD11531,ORD04739,PROD01547,1,1966,25,1474
OD11532,ORD01109,PROD00767,3,3143,25,7071
OD11533,ORD07196,PROD01443,2,2051,0,4102
OD11534,ORD02489,PROD00219,4,2153,0,8612
OD11535,ORD04507,PROD00842,1,3695,0,3695
OD11536,ORD07534,PROD00081,2,1145,0,2290
OD11537,ORD01475,PROD00738,1,3233,10,2909
OD11538,ORD00050,PROD01186,1,3559,10,3203
OD11539,ORD01934,PROD01064,1,1884,25,1413
OD11540,ORD03008,PROD00891,1,2904,0,2904
OD11541,ORD04189,PROD00642,3,696,25,1566
OD11542,ORD05713,PROD00858,1,756,0,756
OD11543,ORD03523,PROD00098,1,400,0,400
OD11544,ORD03500,PROD01459,2,2627,15,4465
OD11545,ORD07385,PROD01377,1,489,0,489
OD11546,ORD02150,PROD00610,1,459,20,367
OD11547,ORD01715,PROD00783,2,1400,10,2520
OD11548,ORD00948,PROD01630,3,3789,0,11367
OD11549,ORD05475,PROD01238,1,1128,0,1128
OD11550,ORD06986,PROD01936,1,2855,0,2855
OD11551,ORD01680,PROD01568,1,4141,15,3519
OD11552,ORD07620,PROD00061,1,999,0,999
OD11553,ORD05541,PROD00364,1,1944,0,1944
OD11554,ORD00161,PROD01238,1,894,0,894
OD11555,ORD03999,PROD00584,1,434,0,434
OD11556,ORD05389,PROD00601,2,3146,0,6292
OD11557,ORD01242,PROD01110,1,921,25,690
OD11558,ORD01722,PROD00846,3,1112,0,3336
OD11559,ORD00178,PROD00158,1,3461,0,3461
OD11560,ORD06393,PROD01593,3,3941,0,11823
OD11561,ORD06841,PROD01994,1,2432,0,2432
OD11562,ORD03607,PROD00479,3,616,0,1848
OD11563,ORD01921,PROD00128,1,4511,5,4285
OD11564,ORD03918,PROD00554,2,1808,20,2892
OD11565,ORD04778,PROD01567,1,2641,0,2641
OD11566,ORD00676,PROD01268,1,1917,0,1917
OD11567,ORD06409,PROD00618,3,4823,0,14469
OD11568,ORD04688,PROD00833,3,3583,5,10211
OD11569,ORD06761,PROD01699,1,1315,5,1249
OD11570,ORD00954,PROD01391,2,3892,0,7784
OD11571,ORD05239,PROD01096,1,708,0,708
OD11572,ORD01238,PROD00641,2,1881,0,3762
OD11573,ORD03008,PROD01454,1,4064,0,4064
OD11574,ORD00849,PROD00446,1,4263,15,3623
OD11575,ORD01298,PROD00227,1,4169,0,4169
OD11576,ORD03443,PROD00324,2,2464,0,4928
OD11577,ORD04443,PROD01314,2,3901,10,7021
OD11578,ORD04011,PROD00509,1,307,5,291
OD11579,ORD00167,PROD00758,1,1564,0,1564
OD11580,ORD02922,PROD00450,1,2933,0,2933
OD11581,ORD07573,PROD01103,3,4623,0,13869
OD11582,ORD05925,PROD01483,2,3384,25,5076
OD11583,ORD03455,PROD01428,1,490,0,490
OD11584,ORD01346,PROD01485,3,2740,5,7809
OD11585,ORD02580,PROD01173,1,3627,0,3627
OD11586,ORD03235,PROD01504,2,2958,0,5916
OD11587,ORD07456,PROD01990,2,4424,0,8848
OD11588,ORD04403,PROD01319,1,2392,25,1794
OD11589,ORD01658,PROD01956,2,4062,0,8124
OD11590,ORD07471,PROD00339,2,4395,0,8790
OD11591,ORD06810,PROD01038,1,1069,0,1069
OD11592,ORD04129,PROD01699,1,4221,25,3165
OD11593,ORD07128,PROD00301,3,434,10,1171
OD11594,ORD04297,PROD01950,2,673,0,1346
OD11595,ORD04785,PROD00566,1,4998,0,4998
OD11596,ORD03929,PROD00631,2,3636,15,6181
OD11597,ORD05538,PROD01480,3,585,0,1755
OD11598,ORD00277,PROD01043,1,3156,0,3156
OD11599,ORD02999,PROD00693,1,3487,0,3487
OD11600,ORD00999,PROD00780,1,4311,0,4311
OD11601,ORD07424,PROD00470,1,3845,0,3845
OD11602,ORD00857,PROD00301,1,1505,0,1505
OD11603,ORD01633,PROD00796,4,1384,0,5536
OD11604,ORD00781,PROD00965,1,2692,0,2692
OD11605,ORD02273,PROD01370,2,465,20,744
OD11606,ORD06489,PROD01664,1,4688,0,4688
OD11607,ORD05957,PROD01471,1,2715,0,2715
OD11608,ORD06105,PROD00860,1,3685,0,3685
OD11609,ORD01703,PROD01004,1,1800,10,1620
OD11610,ORD07221,PROD01901,1,2368,5,2249
OD11611,ORD04772,PROD01301,3,3510,15,8950
OD11612,ORD04712,PROD00504,4,2469,0,9876
OD11613,ORD03580,PROD01068,1,3634,0,3634
OD11614,ORD05892,PROD01184,1,2334,15,1983
OD11615,ORD04415,PROD00496,3,2682,20,6436
OD11616,ORD01501,PROD00076,1,788,0,788
OD11617,ORD01372,PROD01120,1,2337,15,1986
OD11618,ORD04732,PROD00568,1,2214,5,2103
OD11619,ORD07058,PROD00348,1,2076,15,1764
OD11620,ORD00752,PROD00607,1,4302,0,4302
OD11621,ORD04352,PROD00553,1,4231,0,4231
OD11622,ORD03148,PROD01630,1,4285,0,4285
OD11623,ORD03145,PROD01275,1,482,0,482
OD11624,ORD02202,PROD00033,3,498,0,1494
OD11625,ORD06652,PROD00409,3,4491,0,13473
OD11626,ORD02822,PROD00069,1,1596,0,1596
OD11627,ORD01266,PROD00278,1,742,0,742
OD11628,ORD06195,PROD01443,1,4129,0,4129
OD11629,ORD03403,PROD01956,3,2644,0,7932
OD11630,ORD01400,PROD00667,3,3204,20,7689
OD11631,ORD04345,PROD01075,1,835,20,668
OD11632,ORD07101,PROD01802,1,2365,0,2365
OD11633,ORD06764,PROD00602,1,1162,0,1162
OD11634,ORD04979,PROD01724,1,3113,0,3113
OD11635,ORD04128,PROD00867,3,4537,0,13611
OD11636,ORD03747,PROD00401,1,3680,10,3312
OD11637,ORD02791,PROD01413,1,2411,0,2411
OD11638,ORD00896,PROD01834,1,735,0,735
OD11639,ORD01531,PROD00851,1,2428,10,2185
OD11640,ORD07487,PROD00558,2,2557,0,5114
OD11641,ORD05810,PROD00755,1,710,5,674
OD11642,ORD04328,PROD01089,1,3586,0,3586
OD11643,ORD06820,PROD00320,1,423,0,423
OD11644,ORD02428,PROD01217,1,4640,0,4640
OD11645,ORD06373,PROD00962,3,2522,0,7566
OD11646,ORD04309,PROD00482,1,2107,0,2107
OD11647,ORD07301,PROD01393,1,1522,0,1522
OD11648,ORD01950,PROD01433,1,4984,0,4984
OD11649,ORD06411,PROD00396,1,1723,0,1723
OD11650,ORD03090,PROD01162,1,4811,0,4811
OD11651,ORD07407,PROD01232,3,1654,0,4962
OD11652,ORD01096,PROD01333,2,1581,0,3162
OD11653,ORD04601,PROD01424,4,2676,0,10704
OD11654,ORD04985,PROD01263,1,2394,0,2394
OD11655,ORD05197,PROD01700,1,4309,20,3447
OD11656,ORD02165,PROD00496,1,2444,0,2444
OD11657,ORD07480,PROD01655,2,4693,20,7508
OD11658,ORD07177,PROD01757,2,2034,0,4068
OD11659,ORD01265,PROD00825,1,4165,0,4165
OD11660,ORD06619,PROD01684,1,4045,0,4045
OD11661,ORD02279,PROD00804,1,2978,0,2978
OD11662,ORD05975,PROD01322,4,4611,20,14755
OD11663,ORD00524,PROD00216,3,3671,0,11013
OD11664,ORD05689,PROD00401,1,907,5,861
OD11665,ORD00200,PROD00997,3,4109,0,12327
OD11666,ORD02514,PROD00352,1,4946,0,4946
OD11667,ORD05617,PROD01694,1,2348,5,2230
OD11668,ORD01781,PROD01323,1,898,20,718
OD11669,ORD04648,PROD00217,2,3763,15,6397
OD11670,ORD07666,PROD00795,1,3400,20,2720
OD11671,ORD02841,PROD00667,1,4104,0,4104
OD11672,ORD05787,PROD00057,3,690,15,1759
OD11673,ORD00232,PROD00457,1,1715,20,1372
OD11674,ORD05695,PROD00358,1,4690,0,4690
OD11675,ORD02387,PROD00610,2,2365,0,4730
OD11676,ORD02026,PROD00394,2,761,25,1141
OD11677,ORD07470,PROD01857,2,1364,0,2728
OD11678,ORD00633,PROD00552,1,4481,10,4032
OD11679,ORD00804,PROD01133,2,2053,0,4106
OD11680,ORD01245,PROD01628,1,901,10,810
OD11681,ORD06867,PROD00620,2,4077,25,6115
OD11682,ORD06943,PROD01192,3,3611,15,9208
OD11683,ORD01915,PROD01734,3,4223,25,9501
OD11684,ORD01520,PROD01531,1,806,0,806
OD11685,ORD02095,PROD01839,2,2442,20,3907
OD11686,ORD01415,PROD00372,1,3955,0,3955
OD11687,ORD05766,PROD00651,1,2525,0,2525
OD11688,ORD00159,PROD01762,1,1300,20,1040
OD11689,ORD06750,PROD01687,1,736,0,736
OD11690,ORD01198,PROD00884,1,1141,5,1083
OD11691,ORD06746,PROD00204,1,435,0,435
OD11692,ORD01022,PROD01968,2,4403,0,8806
OD11693,ORD05895,PROD01666,1,3936,0,3936
OD11694,ORD06612,PROD00916,2,3955,0,7910
OD11695,ORD01302,PROD00680,1,4846,25,3634
OD11696,ORD01979,PROD01097,2,1901,20,3041
OD11697,ORD04772,PROD00753,3,3063,5,8729
OD11698,ORD05208,PROD00557,1,4274,0,4274
OD11699,ORD03508,PROD00269,2,1599,0,3198
OD11700,ORD07695,PROD00104,2,2687,0,5374
OD11701,ORD07466,PROD01428,1,4159,0,4159
OD11702,ORD05291,PROD00519,3,4467,0,13401
OD11703,ORD01087,PROD00460,1,3905,0,3905
OD11704,ORD06242,PROD01200,1,2356,0,2356
OD11705,ORD07798,PROD00863,1,966,0,966
OD11706,ORD00850,PROD00838,2,1237,25,1855
OD11707,ORD00111,PROD00847,1,319,20,255
OD11708,ORD00709,PROD00952,3,3638,0,10914
OD11709,ORD04080,PROD01706,2,894,0,1788
OD11710,ORD00098,PROD00158,1,573,20,458
OD11711,ORD07312,PROD00736,3,3855,0,11565
OD11712,ORD05795,PROD00912,3,1196,20,2870
OD11713,ORD07245,PROD00326,1,2559,0,2559
OD11714,ORD06428,PROD01116,2,3967,0,7934
OD11715,ORD03466,PROD01413,1,1714,0,1714
OD11716,ORD05450,PROD01277,2,1355,0,2710
OD11717,ORD00699,PROD00550,1,4600,0,4600
OD11718,ORD04697,PROD00646,2,789,10,1420
OD11719,ORD00227,PROD00406,1,2034,0,2034
OD11720,ORD07950,PROD01726,1,4529,15,3849
OD11721,ORD04171,PROD01576,1,322,0,322
OD11722,ORD04486,PROD01776,1,4379,0,4379
OD11723,ORD06763,PROD00366,1,1573,25,1179
OD11724,ORD02814,PROD00579,4,1135,25,3405
OD11725,ORD00362,PROD00012,2,3575,0,7150
OD11726,ORD01252,PROD00854,1,2461,0,2461
OD11727,ORD04291,PROD01192,1,920,0,920
OD11728,ORD06746,PROD00300,1,556,5,528
OD11729,ORD07142,PROD00741,2,1292,5,2454
OD11730,ORD01567,PROD00037,1,1815,20,1452
OD11731,ORD04046,PROD00020,2,4022,25,6033
OD11732,ORD00905,PROD00828,4,2295,10,8262
OD11733,ORD00457,PROD00199,3,1109,0,3327
OD11734,ORD06967,PROD01089,1,4084,0,4084
OD11735,ORD02164,PROD00277,1,4045,0,4045
OD11736,ORD03121,PROD00236,1,3839,0,3839
OD11737,ORD02106,PROD01475,1,4123,0,4123
OD11738,ORD07856,PROD01416,1,1661,0,1661
OD11739,ORD04622,PROD01578,1,747,0,747
OD11740,ORD06977,PROD01629,1,2902,15,2466
OD11741,ORD00216,PROD00612,2,472,0,944
OD11742,ORD07396,PROD01237,1,339,10,305
OD11743,ORD01151,PROD01063,1,2263,5,2149
OD11744,ORD01929,PROD01418,1,1922,0,1922
OD11745,ORD00036,PROD00360,1,1985,0,1985
OD11746,ORD02206,PROD00446,2,1822,5,3461
OD11747,ORD04678,PROD01277,1,3130,0,3130
OD11748,ORD05806,PROD01523,2,4438,10,7988
OD11749,ORD05100,PROD00379,1,2404,0,2404
OD11750,ORD06848,PROD00118,1,676,0,676
OD11751,ORD00619,PROD00673,2,2322,20,3715
OD11752,ORD00787,PROD01948,4,4571,0,18284
OD11753,ORD07906,PROD01685,1,771,20,616
OD11754,ORD05996,PROD01591,1,629,0,629
OD11755,ORD02305,PROD00999,1,3798,15,3228
OD11756,ORD05108,PROD00257,1,1075,25,806
OD11757,ORD01197,PROD01289,1,4355,0,4355
OD11758,ORD01043,PROD00133,1,2831,0,2831
OD11759,ORD06264,PROD01629,1,1991,0,1991
OD11760,ORD04110,PROD00850,1,313,0,313
OD11761,ORD02068,PROD00310,2,1549,0,3098
OD11762,ORD00774,PROD00860,1,1089,5,1034
OD11763,ORD01457,PROD01227,1,4813,0,4813
OD11764,ORD02018,PROD00745,3,1412,0,4236
OD11765,ORD02671,PROD00800,1,1558,0,1558
OD11766,ORD03117,PROD00641,1,1970,20,1576
OD11767,ORD06425,PROD01147,2,3387,10,6096
OD11768,ORD05487,PROD01653,3,2639,0,7917
OD11769,ORD06638,PROD01620,2,3177,0,6354
OD11770,ORD05100,PROD01189,1,4405,0,4405
OD11771,ORD00911,PROD01416,1,2565,5,2436
OD11772,ORD03800,PROD00736,2,2771,0,5542
OD11773,ORD05799,PROD01568,1,2967,0,2967
OD11774,ORD04675,PROD00229,1,3205,25,2403
OD11775,ORD04242,PROD01382,1,2469,0,2469
OD11776,ORD05698,PROD01763,1,663,15,563
OD11777,ORD07864,PROD01300,1,1411,0,1411
OD11778,ORD04945,PROD01318,2,1278,0,2556
OD11779,ORD05766,PROD01607,1,1185,0,1185
OD11780,ORD05767,PROD01830,1,1566,20,1252
OD11781,ORD02319,PROD00127,1,1692,0,1692
OD11782,ORD03013,PROD01757,2,869,0,1738
OD11783,ORD00714,PROD00864,3,2781,0,8343
OD11784,ORD06432,PROD00295,1,4994,20,3995
OD11785,ORD04984,PROD01369,1,3035,0,3035
OD11786,ORD06174,PROD01555,1,2025,0,2025
OD11787,ORD02057,PROD01517,2,1337,15,2272
OD11788,ORD07770,PROD00480,2,4755,0,9510
OD11789,ORD01234,PROD01425,1,4988,20,3990
OD11790,ORD03611,PROD00199,1,399,15,339
OD11791,ORD01088,PROD00569,1,4864,0,4864
OD11792,ORD05860,PROD01411,4,687,0,2748
OD11793,ORD01624,PROD00182,2,2545,0,5090
OD11794,ORD00012,PROD00248,2,656,0,1312
OD11795,ORD00493,PROD01147,1,3342,0,3342
OD11796,ORD07874,PROD00198,1,4563,15,3878
OD11797,ORD04201,PROD01532,1,2210,20,1768
OD11798,ORD03683,PROD01465,1,4148,0,4148
OD11799,ORD02323,PROD00961,3,2151,25,4839
OD11800,ORD04144,PROD00860,2,4995,5,9490
OD11801,ORD03428,PROD00045,1,4722,25,3541
OD11802,ORD02800,PROD00030,2,2586,5,4913
OD11803,ORD01792,PROD01874,3,1164,0,3492
OD11804,ORD00585,PROD00543,1,3510,10,3159
OD11805,ORD05699,PROD00187,4,1602,0,6408
OD11806,ORD07932,PROD00942,1,2238,0,2238
OD11807,ORD07485,PROD00350,2,3689,0,7378
OD11808,ORD02002,PROD00351,3,3297,0,9891
OD11809,ORD03685,PROD00517,1,4777,0,4777
OD11810,ORD05107,PROD01968,2,1281,15,2177
OD11811,ORD02286,PROD01933,3,4654,5,13263
OD11812,ORD04425,PROD01488,2,3072,0,6144
OD11813,ORD01505,PROD00632,1,4917,15,4179
OD11814,ORD07107,PROD01824,1,2998,10,2698
OD11815,ORD03711,PROD00697,1,1526,10,1373
OD11816,ORD04811,PROD01339,1,3736,0,3736
OD11817,ORD07872,PROD00598,2,1486,15,2526
OD11818,ORD04604,PROD01076,1,498,0,498
OD11819,ORD04994,PROD01150,1,2852,15,2424
OD11820,ORD07336,PROD01268,1,3627,0,3627
OD11821,ORD03756,PROD01871,1,1034,0,1034
OD11822,ORD06210,PROD00443,3,1774,0,5322
OD11823,ORD07926,PROD01834,2,3420,0,6840
OD11824,ORD07572,PROD01917,1,4472,0,4472
OD11825,ORD04411,PROD00148,2,2445,10,4401
OD11826,ORD07740,PROD00949,1,4524,10,4071
OD11827,ORD04524,PROD00666,1,893,5,848
OD11828,ORD00841,PROD01269,2,4942,10,8895
OD11829,ORD04594,PROD01030,2,2715,0,5430
OD11830,ORD04125,PROD00711,2,618,0,1236
OD11831,ORD02393,PROD01193,2,4165,15,7080
OD11832,ORD05112,PROD00622,2,2122,0,4244
OD11833,ORD04210,PROD00160,4,3970,0,15880
OD11834,ORD03443,PROD00243,4,3979,0,15916
OD11835,ORD03509,PROD01319,2,4474,0,8948
OD11836,ORD04425,PROD01986,1,3078,20,2462
OD11837,ORD06917,PROD01871,1,2260,10,2034
OD11838,ORD01726,PROD01832,2,796,10,1432
OD11839,ORD05190,PROD00062,1,4778,0,4778
OD11840,ORD03397,PROD00007,2,2679,10,4822
OD11841,ORD05889,PROD00558,2,1388,0,2776
OD11842,ORD02961,PROD00069,1,1958,5,1860
OD11843,ORD00588,PROD00823,3,2793,15,7122
OD11844,ORD06836,PROD01270,1,3144,20,2515
OD11845,ORD04123,PROD01099,3,429,0,1287
OD11846,ORD07043,PROD00159,1,632,0,632
OD11847,ORD05874,PROD01718,1,2348,0,2348
OD11848,ORD03969,PROD00873,4,1881,25,5643
OD11849,ORD07452,PROD01239,2,1774,0,3548
OD11850,ORD05680,PROD00806,1,1864,0,1864
OD11851,ORD00828,PROD00751,2,4330,25,6495
OD11852,ORD02279,PROD01058,1,2312,10,2080
OD11853,ORD01092,PROD00650,1,3820,0,3820
OD11854,ORD04022,PROD00468,3,2191,0,6573
OD11855,ORD04327,PROD00551,2,3950,0,7900
OD11856,ORD01140,PROD00209,1,4183,15,3555
OD11857,ORD07680,PROD00147,1,4021,0,4021
OD11858,ORD01158,PROD01849,2,3580,0,7160
OD11859,ORD01892,PROD00400,1,1981,25,1485
OD11860,ORD04545,PROD01067,3,1882,0,5646
OD11861,ORD06613,PROD01166,1,3495,0,3495
OD11862,ORD02818,PROD01440,1,3669,25,2751
OD11863,ORD01685,PROD00256,1,1088,0,1088
OD11864,ORD07631,PROD00613,4,1071,0,4284
OD11865,ORD07298,PROD01617,1,4626,0,4626
OD11866,ORD05522,PROD01868,1,2609,0,2609
OD11867,ORD07165,PROD01276,2,3094,0,6188
OD11868,ORD03657,PROD00704,1,3540,0,3540
OD11869,ORD04925,PROD01021,1,2147,0,2147
OD11870,ORD07761,PROD00734,1,3458,0,3458
OD11871,ORD04115,PROD00034,4,3945,15,13413
OD11872,ORD06286,PROD01074,2,4630,15,7871
OD11873,ORD00665,PROD00679,2,4984,25,7476
OD11874,ORD00392,PROD01578,1,4144,0,4144
OD11875,ORD04132,PROD01640,4,785,0,3140
OD11876,ORD06282,PROD01057,1,2700,0,2700
OD11877,ORD00080,PROD01638,1,509,25,381
OD11878,ORD00475,PROD01085,2,3762,0,7524
OD11879,ORD04991,PROD01471,1,3352,0,3352
OD11880,ORD06585,PROD01407,2,929,0,1858
OD11881,ORD07150,PROD01040,1,1316,25,987
OD11882,ORD06942,PROD00291,2,3978,0,7956
OD11883,ORD07452,PROD00567,2,3629,0,7258
OD11884,ORD00648,PROD00039,1,1301,5,1235
OD11885,ORD05503,PROD00602,2,4320,0,8640
OD11886,ORD02392,PROD01887,1,2664,5,2530
OD11887,ORD04630,PROD00393,1,4717,5,4481
OD11888,ORD07656,PROD00699,1,3703,0,3703
OD11889,ORD00787,PROD01210,1,4583,0,4583
OD11890,ORD02472,PROD00219,1,437,0,437
OD11891,ORD07670,PROD01047,1,4743,20,3794
OD11892,ORD07857,PROD00805,2,3312,10,5961
OD11893,ORD05945,PROD01788,1,3258,20,2606
OD11894,ORD06359,PROD00843,1,2852,10,2566
OD11895,ORD00252,PROD01761,3,1989,0,5967
OD11896,ORD00035,PROD01123,2,3786,0,7572
OD11897,ORD02679,PROD01907,1,3367,0,3367
OD11898,ORD03085,PROD01763,1,1078,0,1078
OD11899,ORD01558,PROD00382,1,2846,0,2846
OD11900,ORD03618,PROD01607,1,1514,0,1514
OD11901,ORD00862,PROD00994,1,2513,0,2513
OD11902,ORD01516,PROD01870,1,2620,0,2620
OD11903,ORD04511,PROD01774,1,4588,15,3899
OD11904,ORD07553,PROD01731,3,4379,5,12480
OD11905,ORD02875,PROD00202,1,3923,0,3923
OD11906,ORD02816,PROD00659,1,3009,10,2708
OD11907,ORD07616,PROD00991,1,516,0,516
OD11908,ORD06903,PROD00298,1,3031,0,3031
OD11909,ORD02464,PROD00080,1,1810,0,1810
OD11910,ORD00478,PROD01650,1,2597,20,2077
OD11911,ORD06072,PROD00740,1,3026,20,2420
OD11912,ORD01489,PROD00478,2,3270,0,6540
OD11913,ORD03259,PROD01207,2,4214,0,8428
OD11914,ORD07934,PROD00205,1,4021,0,4021
OD11915,ORD06870,PROD00897,1,2061,5,1957
OD11916,ORD06544,PROD01155,1,3107,0,3107
OD11917,ORD00655,PROD01793,1,3186,5,3026
OD11918,ORD02665,PROD01883,1,3995,0,3995
OD11919,ORD02686,PROD00266,2,4282,0,8564
OD11920,ORD04229,PROD00918,2,4237,0,8474
OD11921,ORD07509,PROD01123,1,4126,20,3300
OD11922,ORD04909,PROD01212,2,1398,0,2796
OD11923,ORD04955,PROD01258,2,559,0,1118
OD11924,ORD00213,PROD01181,4,2560,5,9728
OD11925,ORD00334,PROD01741,1,3029,15,2574
OD11926,ORD00365,PROD00898,1,641,0,641
OD11927,ORD07460,PROD01927,2,3113,5,5914
OD11928,ORD01560,PROD01385,2,2126,20,3401
OD11929,ORD06124,PROD00100,2,1456,0,2912
OD11930,ORD00523,PROD00770,2,3059,15,5200
OD11931,ORD01205,PROD00933,1,1577,0,1577
OD11932,ORD07323,PROD01569,4,580,0,2320
OD11933,ORD05895,PROD01666,1,4445,10,4000
OD11934,ORD02471,PROD01493,1,4233,0,4233
OD11935,ORD05669,PROD00929,2,4411,0,8822
OD11936,ORD00413,PROD01474,1,3246,0,3246
OD11937,ORD00247,PROD00324,2,478,20,764
OD11938,ORD03501,PROD01986,3,613,0,1839
OD11939,ORD00344,PROD00156,2,337,0,674
OD11940,ORD05767,PROD00594,1,4882,25,3661
OD11941,ORD06779,PROD01644,1,2782,0,2782
OD11942,ORD00372,PROD01010,1,1686,0,1686
OD11943,ORD00628,PROD01762,2,4893,25,7339
OD11944,ORD07286,PROD00982,1,1005,0,1005
OD11945,ORD01422,PROD00080,1,3616,0,3616
OD11946,ORD00457,PROD01234,1,1613,20,1290
OD11947,ORD03455,PROD00312,1,3507,15,2980
OD11948,ORD00828,PROD01895,1,416,0,416
OD11949,ORD00690,PROD00202,2,4999,5,9498
OD11950,ORD05211,PROD00790,4,3595,0,14380
OD11951,ORD00461,PROD01148,2,4534,0,9068
OD11952,ORD07500,PROD01496,4,1527,0,6108
OD11953,ORD05464,PROD00591,1,1734,5,1647
OD11954,ORD02194,PROD01480,2,902,0,1804
OD11955,ORD07725,PROD00568,1,2365,10,2128
OD11956,ORD01817,PROD00476,2,2827,0,5654
OD11957,ORD06497,PROD00790,1,3512,15,2985
OD11958,ORD02266,PROD00497,1,2440,0,2440
OD11959,ORD05478,PROD00900,1,2872,0,2872
OD11960,ORD02063,PROD00339,2,1310,10,2358
OD11961,ORD04626,PROD01115,4,3464,0,13856
OD11962,ORD05698,PROD01827,3,561,25,1262
OD11963,ORD06557,PROD00986,1,4747,10,4272
OD11964,ORD06909,PROD01709,2,561,20,897
OD11965,ORD03362,PROD00932,2,4612,15,7840
OD11966,ORD03053,PROD01550,1,1989,5,1889
OD11967,ORD01314,PROD00417,1,3618,0,3618
OD11968,ORD00010,PROD01094,1,2333,15,1983
OD11969,ORD05115,PROD00599,1,1224,0,1224
OD11970,ORD01079,PROD00969,1,3074,0,3074
OD11971,ORD04186,PROD01471,1,3218,0,3218
OD11972,ORD03692,PROD00631,1,3227,0,3227
OD11973,ORD03169,PROD01213,1,1265,0,1265
OD11974,ORD01715,PROD01445,4,4455,0,17820
OD11975,ORD01125,PROD00413,1,3017,5,2866
OD11976,ORD01523,PROD01718,1,894,0,894
OD11977,ORD01752,PROD00931,2,2957,0,5914
OD11978,ORD05979,PROD00811,1,1597,0,1597
OD11979,ORD02093,PROD00283,2,1033,5,1962
OD11980,ORD07990,PROD01608,1,1008,5,957
OD11981,ORD06415,PROD00144,2,2603,0,5206
OD11982,ORD03913,PROD01790,2,780,25,1170
OD11983,ORD04097,PROD00911,1,692,0,692
OD11984,ORD06210,PROD00994,1,4756,5,4518
OD11985,ORD05538,PROD00347,4,1170,0,4680
OD11986,ORD02995,PROD01579,2,4965,10,8937
OD11987,ORD01397,PROD00695,1,402,0,402
OD11988,ORD02594,PROD00377,1,4914,0,4914
OD11989,ORD03899,PROD01099,1,4036,0,4036
OD11990,ORD06994,PROD00103,3,1337,0,4011
OD11991,ORD01744,PROD01232,1,4645,0,4645
OD11992,ORD00676,PROD01874,4,2003,0,8012
OD11993,ORD05067,PROD00324,1,3498,25,2623
OD11994,ORD06631,PROD00411,1,4107,15,3490
OD11995,ORD03372,PROD00867,2,3153,15,5360
OD11996,ORD02404,PROD00956,1,1712,0,1712
OD11997,ORD07908,PROD01728,1,2906,0,2906
OD11998,ORD03977,PROD00613,4,1582,0,6328
OD11999,ORD06188,PROD01809,1,335,10,301
OD12000,ORD00475,PROD01326,1,4198,25,3148
OD12001,ORD07291,PROD00001,1,2206,20,1764
OD12002,ORD06661,PROD00585,1,2731,15,2321
OD12003,ORD05912,PROD00644,1,4221,20,3376
OD12004,ORD04373,PROD00962,3,2618,0,7854
OD12005,ORD02234,PROD00114,1,1373,5,1304
OD12006,ORD06327,PROD00956,2,2246,15,3818
OD12007,ORD06743,PROD00325,4,3366,0,13464
OD12008,ORD06280,PROD01744,1,683,0,683
OD12009,ORD00545,PROD00693,1,543,0,543
OD12010,ORD03063,PROD00440,3,2165,0,6495
OD12011,ORD06060,PROD01070,4,3130,10,11268
OD12012,ORD02338,PROD00335,1,3724,0,3724
OD12013,ORD06672,PROD00555,1,3308,25,2481
OD12014,ORD01802,PROD01383,2,787,0,1574
OD12015,ORD06676,PROD01931,1,1117,0,1117
OD12016,ORD06116,PROD00917,1,864,20,691
OD12017,ORD04204,PROD00053,4,3325,0,13300
OD12018,ORD04353,PROD01054,1,1850,0,1850
OD12019,ORD07410,PROD00090,1,4614,0,4614
OD12020,ORD04143,PROD00926,1,3067,0,3067
OD12021,ORD01989,PROD00478,1,3294,25,2470
OD12022,ORD07954,PROD01817,3,4609,0,13827
OD12023,ORD02827,PROD01729,1,4632,0,4632
OD12024,ORD07094,PROD00044,2,1680,25,2520
OD12025,ORD03977,PROD01298,2,1683,0,3366
OD12026,ORD06136,PROD00449,1,2632,5,2500
OD12027,ORD04387,PROD00370,3,757,0,2271
OD12028,ORD06497,PROD00990,4,3032,20,9702
OD12029,ORD04954,PROD00862,1,4873,0,4873
OD12030,ORD06676,PROD00605,2,2883,15,4901
OD12031,ORD04282,PROD01107,1,384,0,384
OD12032,ORD07641,PROD00093,1,4915,0,4915
OD12033,ORD05065,PROD01699,3,544,15,1387
OD12034,ORD07991,PROD00375,1,3204,0,3204
OD12035,ORD02710,PROD00039,2,3625,0,7250
OD12036,ORD02186,PROD00748,3,3836,0,11508
OD12037,ORD05331,PROD01760,1,3793,0,3793
OD12038,ORD03835,PROD01943,2,2135,0,4270
OD12039,ORD06992,PROD00475,1,4519,0,4519
OD12040,ORD05962,PROD00927,1,502,0,502
OD12041,ORD03380,PROD01894,1,2273,0,2273
OD12042,ORD01382,PROD00891,1,4667,0,4667
OD12043,ORD02942,PROD00588,2,3554,20,5686
