bid_id,auction_id,user_id,bid_amount,bid_time,bid_status,is_auto_bid
BID034088,AUC01400,USER00177,11173,2024-06-25 02:10:46,outbid,No
BID034089,AUC01400,USER00375,11593,2024-06-24 09:06:07,outbid,No
BID034090,AUC01400,USER01054,13065,2024-06-21 05:47:04,outbid,Yes
BID034091,AUC01400,USER00199,14979,2024-06-21 02:13:51,outbid,No
BID034092,AUC01400,USER00302,15646,2024-06-25 11:39:09,outbid,No
BID034093,AUC01400,USER00311,16373,2024-06-20 09:32:57,outbid,No
BID034094,AUC01400,USER01162,17374,2024-06-25 23:31:35,outbid,Yes
BID034095,AUC01400,USER00066,18417,2024-06-21 17:26:15,outbid,No
BID034096,AUC01400,USER02895,18932,2024-06-25 17:33:28,outbid,Yes
BID034097,AUC01400,USER00339,20145,2024-06-21 06:04:11,outbid,No
BID034098,AUC01400,USER00931,22005,2024-06-20 17:06:38,outbid,No
BID034099,AUC01400,USER01067,22771,2024-06-23 04:20:34,outbid,Yes
BID034100,AUC01400,USER02036,23980,2024-06-23 07:21:04,outbid,Yes
BID034101,AUC01400,USER00092,25145,2024-06-23 08:27:42,outbid,No
BID034102,AUC01400,USER00743,26459,2024-06-24 15:47:15,outbid,Yes
BID034103,AUC01400,USER01996,27643,2024-06-25 08:22:58,outbid,Yes
BID034104,AUC01400,USER01275,27886,2024-06-23 19:48:29,outbid,No
BID034105,AUC01400,USER02941,29459,2024-06-24 10:55:16,outbid,No
BID034106,AUC01400,USER01042,31250,2024-06-22 03:24:31,outbid,Yes
BID034107,AUC01400,USER00540,33045,2024-06-24 10:33:05,outbid,Yes
BID034108,AUC01400,USER02707,33231,2024-06-21 04:29:20,outbid,No
BID034109,AUC01400,USER02338,34917,2024-06-20 21:28:57,outbid,No
BID034110,AUC01400,USER02594,35335,2024-06-21 04:09:04,outbid,Yes
BID034111,AUC01400,USER02813,37268,2024-06-21 14:09:36,outbid,No
BID034112,AUC01400,USER00620,39007,2024-06-25 21:31:25,outbid,No
BID034113,AUC01400,USER02910,40081,2024-06-21 15:30:00,outbid,No
BID034114,AUC01400,USER00944,41399,2024-06-21 22:48:32,outbid,No
BID034115,AUC01400,USER01730,41647,2024-06-23 19:12:06,outbid,No
BID034116,AUC01400,USER01075,42990,2024-06-23 04:49:57,outbid,Yes
BID034117,AUC01400,USER00034,43769,2024-06-24 14:32:39,outbid,Yes
BID034118,AUC01400,USER00100,43963,2024-06-23 17:56:21,outbid,Yes
BID034119,AUC01400,USER00545,44964,2024-06-22 11:51:35,outbid,Yes
BID034120,AUC01400,USER02931,46579,2024-06-25 09:11:13,outbid,No
BID034121,AUC01400,USER00714,47995,2024-06-21 00:23:49,outbid,Yes
BID034122,AUC01400,USER01586,48594,2024-06-22 03:14:12,valid,Yes
BID034123,AUC01400,USER00834,50472,2024-06-21 17:06:16,winning,Yes
BID034124,AUC01402,USER00798,2585,2023-07-19 23:31:23,outbid,No
BID034125,AUC01402,USER00730,3569,2023-07-24 00:09:50,outbid,Yes
BID034126,AUC01402,USER01657,5565,2023-07-22 16:52:29,outbid,Yes
BID034127,AUC01402,USER01226,7131,2023-07-19 04:04:14,outbid,Yes
BID034128,AUC01402,USER02374,7394,2023-07-20 17:59:03,outbid,No
BID034129,AUC01402,USER00421,7497,2023-07-23 23:15:57,outbid,Yes
BID034130,AUC01402,USER02888,7989,2023-07-23 22:48:50,outbid,No
BID034131,AUC01402,USER00532,8090,2023-07-19 09:39:52,outbid,Yes
BID034132,AUC01402,USER02986,9903,2023-07-19 12:00:17,outbid,Yes
BID034133,AUC01402,USER00185,11335,2023-07-22 10:24:23,outbid,No
BID034134,AUC01402,USER02543,13254,2023-07-20 04:01:36,outbid,No
BID034135,AUC01402,USER01749,14271,2023-07-19 07:56:51,outbid,Yes
BID034136,AUC01402,USER02225,15831,2023-07-24 01:10:41,outbid,Yes
BID034137,AUC01402,USER01480,17066,2023-07-23 11:30:50,outbid,No
BID034138,AUC01402,USER00867,17639,2023-07-21 15:59:31,outbid,No
BID034139,AUC01402,USER02977,17998,2023-07-23 01:47:49,outbid,No
BID034140,AUC01402,USER00517,18212,2023-07-23 09:57:09,outbid,No
BID034141,AUC01402,USER02786,19998,2023-07-22 17:32:55,valid,No
BID034142,AUC01402,USER01903,20390,2023-07-23 22:14:39,winning,Yes
BID034143,AUC01403,USER02943,2825,2022-12-05 01:48:58,outbid,Yes
BID034144,AUC01403,USER00537,3607,2022-12-05 13:55:52,outbid,Yes
BID034145,AUC01403,USER01207,5174,2022-12-05 17:02:04,outbid,No
BID034146,AUC01403,USER00828,6035,2022-12-04 07:37:09,outbid,Yes
BID034147,AUC01403,USER02335,6742,2022-12-05 23:51:09,outbid,Yes
BID034148,AUC01403,USER00439,7616,2022-12-05 10:42:00,outbid,Yes
BID034149,AUC01403,USER00974,8878,2022-12-03 07:11:19,outbid,Yes
BID034150,AUC01403,USER02533,9049,2022-12-03 02:31:59,outbid,Yes
BID034151,AUC01403,USER00280,10643,2022-12-03 18:03:51,outbid,Yes
BID034152,AUC01403,USER01233,11592,2022-12-05 06:12:22,outbid,No
BID034153,AUC01403,USER01076,12650,2022-12-04 16:26:39,outbid,No
BID034154,AUC01403,USER02598,14069,2022-12-03 17:24:19,outbid,No
BID034155,AUC01403,USER01567,15286,2022-12-03 10:06:02,outbid,No
BID034156,AUC01403,USER01558,17157,2022-12-04 22:42:05,outbid,No
BID034157,AUC01403,USER02711,19056,2022-12-03 18:49:50,outbid,No
BID034158,AUC01403,USER01858,19281,2022-12-03 03:50:44,outbid,Yes
BID034159,AUC01403,USER00404,19903,2022-12-03 06:09:12,valid,No
BID034160,AUC01403,USER01657,20793,2022-12-04 13:50:57,winning,No
BID034161,AUC01404,USER00186,2855,2022-12-09 22:21:29,outbid,Yes
BID034162,AUC01404,USER02986,3852,2022-12-10 02:52:16,outbid,No
BID034163,AUC01404,USER01454,5211,2022-12-10 23:14:25,outbid,No
BID034164,AUC01404,USER00977,6516,2022-12-09 18:15:37,outbid,No
BID034165,AUC01404,USER00982,6692,2022-12-09 20:44:52,outbid,No
BID034166,AUC01404,USER02732,7706,2022-12-09 13:26:29,outbid,Yes
BID034167,AUC01404,USER00620,9672,2022-12-10 12:21:07,outbid,Yes
BID034168,AUC01404,USER00127,10343,2022-12-09 13:24:17,outbid,Yes
BID034169,AUC01404,USER02724,11925,2022-12-09 18:16:18,outbid,Yes
BID034170,AUC01404,USER02501,12322,2022-12-10 06:48:36,outbid,No
BID034171,AUC01404,USER02829,12993,2022-12-11 18:39:20,outbid,Yes
BID034172,AUC01404,USER00723,13223,2022-12-11 11:16:12,outbid,Yes
BID034173,AUC01404,USER00464,14897,2022-12-10 03:40:09,valid,No
BID034174,AUC01404,USER02732,16811,2022-12-11 21:49:26,winning,No
BID034175,AUC01405,USER02300,2694,2023-03-04 14:55:18,outbid,Yes
BID034176,AUC01405,USER01997,3904,2023-02-25 11:58:27,outbid,Yes
BID034177,AUC01405,USER02755,4971,2023-03-04 12:11:36,outbid,No
BID034178,AUC01405,USER01450,6170,2023-02-28 19:36:16,outbid,No
BID034179,AUC01405,USER02106,8045,2023-02-28 00:59:50,outbid,No
BID034180,AUC01405,USER02060,10039,2023-02-27 22:00:44,outbid,Yes
BID034181,AUC01405,USER00845,11890,2023-03-05 10:06:43,outbid,Yes
BID034182,AUC01405,USER00576,13812,2023-03-01 00:50:35,outbid,No
BID034183,AUC01405,USER00531,15381,2023-02-26 10:50:57,valid,No
BID034184,AUC01405,USER00876,16618,2023-02-28 01:12:03,winning,No
BID034185,AUC01406,USER00356,1140,2024-04-22 09:33:10,outbid,Yes
BID034186,AUC01406,USER01647,2622,2024-04-27 06:14:01,outbid,No
BID034187,AUC01406,USER00395,3571,2024-04-27 13:13:55,outbid,No
BID034188,AUC01406,USER02798,4493,2024-04-26 15:39:56,outbid,No
BID034189,AUC01406,USER00746,6035,2024-04-30 07:27:33,outbid,No
BID034190,AUC01406,USER00368,7675,2024-04-24 21:15:04,outbid,Yes
BID034191,AUC01406,USER01216,8967,2024-04-22 08:05:32,outbid,No
BID034192,AUC01406,USER02069,9771,2024-04-28 17:28:46,outbid,No
BID034193,AUC01406,USER02601,11617,2024-04-22 19:32:15,outbid,No
BID034194,AUC01406,USER00335,13239,2024-04-27 01:43:17,outbid,Yes
BID034195,AUC01406,USER00105,13341,2024-04-24 02:28:57,outbid,No
BID034196,AUC01406,USER02719,14534,2024-04-24 01:38:23,outbid,No
BID034197,AUC01406,USER01179,16466,2024-04-28 11:16:01,outbid,No
BID034198,AUC01406,USER00193,16760,2024-04-24 05:55:05,outbid,No
BID034199,AUC01406,USER00048,17295,2024-04-28 23:53:21,outbid,Yes
BID034200,AUC01406,USER02832,17407,2024-04-26 09:08:07,outbid,Yes
BID034201,AUC01406,USER00536,18671,2024-04-22 23:45:23,outbid,No
BID034202,AUC01406,USER00942,19132,2024-04-29 17:37:43,outbid,No
BID034203,AUC01406,USER01485,20889,2024-04-28 12:34:58,valid,Yes
BID034204,AUC01406,USER02345,22832,2024-04-24 18:10:45,winning,Yes
BID034205,AUC01407,USER02798,3053,2024-08-21 19:46:29,outbid,No
BID034206,AUC01407,USER01206,3855,2024-08-20 05:53:30,outbid,Yes
BID034207,AUC01407,USER02456,5656,2024-08-22 14:52:28,outbid,Yes
BID034208,AUC01407,USER00199,6453,2024-08-17 11:57:30,outbid,Yes
BID034209,AUC01407,USER02448,6702,2024-08-21 18:34:51,outbid,Yes
BID034210,AUC01407,USER00230,7869,2024-08-20 02:48:58,outbid,No
BID034211,AUC01407,USER00701,9481,2024-08-17 23:03:46,outbid,Yes
BID034212,AUC01407,USER02067,11215,2024-08-19 11:34:46,outbid,Yes
BID034213,AUC01407,USER01629,11851,2024-08-22 16:55:19,outbid,Yes
BID034214,AUC01407,USER01777,12594,2024-08-20 09:29:32,outbid,No
BID034215,AUC01407,USER00213,14478,2024-08-17 22:52:13,outbid,No
BID034216,AUC01407,USER02670,15924,2024-08-22 09:09:57,outbid,No
BID034217,AUC01407,USER01169,17074,2024-08-17 20:08:40,outbid,Yes
BID034218,AUC01407,USER02922,18906,2024-08-21 14:25:36,outbid,No
BID034219,AUC01407,USER00858,20189,2024-08-21 20:59:50,outbid,Yes
BID034220,AUC01407,USER00067,21999,2024-08-22 01:59:49,outbid,No
BID034221,AUC01407,USER01765,22599,2024-08-18 19:26:02,outbid,No
BID034222,AUC01407,USER00063,23452,2024-08-21 12:06:24,outbid,Yes
BID034223,AUC01407,USER02985,24515,2024-08-22 00:27:13,outbid,No
BID034224,AUC01407,USER01666,25637,2024-08-20 15:52:52,outbid,Yes
BID034225,AUC01407,USER00588,26258,2024-08-20 04:36:17,outbid,No
BID034226,AUC01407,USER00120,27100,2024-08-18 00:09:44,outbid,No
BID034227,AUC01407,USER01327,28229,2024-08-17 15:26:19,outbid,Yes
BID034228,AUC01407,USER02436,28892,2024-08-18 09:13:50,outbid,No
BID034229,AUC01407,USER01756,30100,2024-08-19 21:14:20,outbid,No
BID034230,AUC01407,USER02518,30354,2024-08-17 10:33:21,outbid,Yes
BID034231,AUC01407,USER02672,31953,2024-08-20 18:45:52,outbid,Yes
BID034232,AUC01407,USER02186,33504,2024-08-22 15:55:28,outbid,No
BID034233,AUC01407,USER02116,35456,2024-08-18 21:37:35,outbid,Yes
BID034234,AUC01407,USER01000,37350,2024-08-19 02:18:05,outbid,No
BID034235,AUC01407,USER01450,38924,2024-08-18 17:29:28,outbid,No
BID034236,AUC01407,USER01614,40451,2024-08-20 11:55:01,outbid,Yes
BID034237,AUC01407,USER02106,42323,2024-08-22 15:16:05,outbid,Yes
BID034238,AUC01407,USER01776,42522,2024-08-17 08:32:52,outbid,Yes
BID034239,AUC01407,USER02394,42659,2024-08-17 05:53:57,outbid,No
BID034240,AUC01407,USER01024,43856,2024-08-18 04:02:06,outbid,Yes
BID034241,AUC01407,USER02796,45702,2024-08-17 20:50:02,outbid,No
BID034242,AUC01407,USER02944,46645,2024-08-20 19:26:33,outbid,Yes
BID034243,AUC01407,USER00793,48123,2024-08-22 21:36:23,outbid,Yes
BID034244,AUC01407,USER00427,48535,2024-08-21 04:33:55,outbid,No
BID034245,AUC01407,USER00840,50027,2024-08-19 01:47:22,outbid,No
BID034246,AUC01407,USER02725,51129,2024-08-19 17:42:52,outbid,Yes
BID034247,AUC01407,USER00429,53098,2024-08-21 06:47:27,outbid,No
BID034248,AUC01407,USER00714,54830,2024-08-17 20:17:10,outbid,Yes
BID034249,AUC01407,USER01544,55480,2024-08-18 03:53:49,outbid,Yes
BID034250,AUC01407,USER00955,56230,2024-08-20 05:29:16,valid,No
BID034251,AUC01407,USER00551,57680,2024-08-17 23:54:41,winning,Yes
BID034252,AUC01408,USER01760,1920,2024-06-25 01:38:48,outbid,Yes
BID034253,AUC01408,USER02382,2767,2024-06-24 08:05:07,outbid,No
BID034254,AUC01408,USER00954,4693,2024-06-24 00:44:01,outbid,Yes
BID034255,AUC01408,USER00847,6493,2024-06-24 12:49:33,outbid,Yes
BID034256,AUC01408,USER00426,8487,2024-06-24 18:42:56,outbid,No
BID034257,AUC01408,USER01188,10306,2024-06-25 15:12:25,outbid,Yes
BID034258,AUC01408,USER02704,11437,2024-06-26 13:35:47,outbid,Yes
BID034259,AUC01408,USER02185,13148,2024-06-24 00:44:39,outbid,No
BID034260,AUC01408,USER00646,14516,2024-06-26 23:38:09,outbid,No
BID034261,AUC01408,USER01246,14633,2024-06-23 14:43:48,outbid,No
BID034262,AUC01408,USER01332,16178,2024-06-27 10:08:05,outbid,Yes
BID034263,AUC01408,USER00628,17106,2024-06-25 14:32:46,outbid,Yes
BID034264,AUC01408,USER01736,18864,2024-06-24 15:24:41,outbid,No
BID034265,AUC01408,USER01537,19534,2024-06-25 03:37:28,outbid,Yes
BID034266,AUC01408,USER01760,20992,2024-06-27 12:21:30,outbid,No
BID034267,AUC01408,USER01462,22495,2024-06-27 11:32:28,outbid,No
BID034268,AUC01408,USER01667,23743,2024-06-25 19:47:23,outbid,Yes
BID034269,AUC01408,USER01913,24280,2024-06-26 14:08:56,outbid,Yes
BID034270,AUC01408,USER01824,24479,2024-06-27 08:26:16,outbid,No
BID034271,AUC01408,USER02681,25297,2024-06-26 09:07:57,outbid,No
BID034272,AUC01408,USER02767,27160,2024-06-23 14:24:04,outbid,No
BID034273,AUC01408,USER02295,28228,2024-06-25 09:47:46,outbid,Yes
BID034274,AUC01408,USER01573,30210,2024-06-26 00:46:52,outbid,Yes
BID034275,AUC01408,USER02216,31140,2024-06-27 05:59:34,outbid,No
BID034276,AUC01408,USER02696,32921,2024-06-26 23:13:19,outbid,No
BID034277,AUC01408,USER01826,34774,2024-06-23 18:47:51,outbid,No
BID034278,AUC01408,USER02960,36382,2024-06-25 17:56:17,outbid,Yes
BID034279,AUC01408,USER02521,37822,2024-06-27 02:27:20,outbid,Yes
BID034280,AUC01408,USER02888,38110,2024-06-25 22:45:41,valid,Yes
BID034281,AUC01408,USER02255,39005,2024-06-24 15:07:16,winning,Yes
BID034282,AUC01409,USER01872,2879,2023-05-03 23:02:11,outbid,Yes
BID034283,AUC01409,USER02130,3783,2023-05-03 18:19:33,outbid,No
BID034284,AUC01409,USER00878,4130,2023-05-03 08:35:37,outbid,No
BID034285,AUC01409,USER00004,4325,2023-05-05 16:39:01,outbid,Yes
BID034286,AUC01409,USER00055,5661,2023-05-03 05:49:50,outbid,Yes
BID034287,AUC01409,USER00209,6926,2023-05-05 09:33:54,outbid,Yes
BID034288,AUC01409,USER02940,7472,2023-05-03 18:00:08,outbid,No
BID034289,AUC01409,USER00848,8111,2023-05-05 18:29:23,outbid,Yes
BID034290,AUC01409,USER01294,9858,2023-05-05 23:12:53,outbid,Yes
BID034291,AUC01409,USER00265,11716,2023-05-03 10:16:41,outbid,Yes
BID034292,AUC01409,USER01865,13318,2023-05-04 17:11:14,outbid,Yes
BID034293,AUC01409,USER00856,14859,2023-05-05 14:15:15,valid,Yes
BID034294,AUC01409,USER02530,15829,2023-05-04 01:00:41,winning,No
BID034295,AUC01411,USER01070,1884,2022-03-14 08:47:23,outbid,No
BID034296,AUC01411,USER02400,2765,2022-03-16 03:56:59,outbid,Yes
BID034297,AUC01411,USER02216,4296,2022-03-17 07:30:41,outbid,Yes
BID034298,AUC01411,USER02040,5321,2022-03-17 13:03:26,outbid,No
BID034299,AUC01411,USER02667,5709,2022-03-15 09:24:06,outbid,No
BID034300,AUC01411,USER02363,7501,2022-03-17 17:50:38,outbid,No
BID034301,AUC01411,USER01798,7826,2022-03-14 08:34:24,outbid,No
BID034302,AUC01411,USER00616,8352,2022-03-19 12:18:41,outbid,No
BID034303,AUC01411,USER01400,9105,2022-03-19 05:37:04,outbid,No
BID034304,AUC01411,USER01985,10803,2022-03-18 16:53:05,outbid,Yes
BID034305,AUC01411,USER00628,11571,2022-03-13 17:35:32,outbid,No
BID034306,AUC01411,USER02459,12481,2022-03-18 22:05:45,outbid,No
BID034307,AUC01411,USER02432,13317,2022-03-13 19:50:42,outbid,No
BID034308,AUC01411,USER02056,14639,2022-03-17 13:49:11,outbid,Yes
BID034309,AUC01411,USER01479,15248,2022-03-14 09:20:32,outbid,No
BID034310,AUC01411,USER00166,16820,2022-03-13 00:42:53,outbid,No
BID034311,AUC01411,USER02605,18724,2022-03-18 12:08:28,outbid,No
BID034312,AUC01411,USER00182,19026,2022-03-15 23:13:20,outbid,Yes
BID034313,AUC01411,USER02090,20379,2022-03-14 07:25:40,outbid,Yes
BID034314,AUC01411,USER00671,21495,2022-03-15 08:14:39,outbid,No
BID034315,AUC01411,USER00542,21930,2022-03-17 09:35:30,valid,Yes
BID034316,AUC01411,USER00914,22443,2022-03-16 22:00:28,winning,Yes
BID034317,AUC01412,USER01294,2706,2023-03-29 07:59:08,outbid,No
BID034318,AUC01412,USER01576,2829,2023-03-29 19:30:40,outbid,Yes
BID034319,AUC01412,USER02662,4810,2023-03-29 14:21:37,outbid,No
BID034320,AUC01412,USER02372,6704,2023-03-29 21:43:39,outbid,No
BID034321,AUC01412,USER01100,7980,2023-03-29 18:42:29,outbid,Yes
BID034322,AUC01412,USER01752,8379,2023-03-29 22:16:16,outbid,Yes
BID034323,AUC01412,USER00940,9553,2023-03-29 10:54:53,outbid,No
BID034324,AUC01412,USER02355,11396,2023-03-29 13:26:18,outbid,Yes
BID034325,AUC01412,USER00528,12331,2023-03-29 19:00:45,outbid,Yes
BID034326,AUC01412,USER01449,13731,2023-03-29 18:20:03,outbid,No
BID034327,AUC01412,USER00543,14092,2023-03-29 08:32:45,outbid,No
BID034328,AUC01412,USER02190,15524,2023-03-29 21:28:05,outbid,No
BID034329,AUC01412,USER00967,15760,2023-03-29 20:51:41,outbid,Yes
BID034330,AUC01412,USER02660,17678,2023-03-29 08:22:54,outbid,No
BID034331,AUC01412,USER00244,18713,2023-03-29 17:36:39,outbid,Yes
BID034332,AUC01412,USER02181,19817,2023-03-29 14:02:40,outbid,Yes
BID034333,AUC01412,USER00199,21093,2023-03-29 14:35:05,outbid,Yes
BID034334,AUC01412,USER02927,21960,2023-03-29 04:08:58,outbid,Yes
BID034335,AUC01412,USER01120,23473,2023-03-29 05:42:21,outbid,No
BID034336,AUC01412,USER01050,24330,2023-03-29 08:52:01,outbid,No
BID034337,AUC01412,USER00583,24474,2023-03-29 21:09:55,outbid,No
BID034338,AUC01412,USER00962,25012,2023-03-30 01:59:27,outbid,No
BID034339,AUC01412,USER01777,25490,2023-03-29 11:10:29,outbid,Yes
BID034340,AUC01412,USER01734,26625,2023-03-29 18:11:09,outbid,Yes
BID034341,AUC01412,USER01177,27785,2023-03-29 21:10:24,outbid,No
BID034342,AUC01412,USER02211,28630,2023-03-29 21:28:08,valid,Yes
BID034343,AUC01412,USER00067,30203,2023-03-29 07:01:07,winning,No
BID034344,AUC01413,USER00574,1914,2024-03-03 03:04:00,outbid,No
BID034345,AUC01413,USER01626,3592,2024-03-04 14:42:31,outbid,No
BID034346,AUC01413,USER02451,4176,2024-03-02 13:55:30,outbid,Yes
BID034347,AUC01413,USER01437,5543,2024-03-06 14:41:49,outbid,Yes
BID034348,AUC01413,USER00306,7531,2024-03-03 14:13:06,outbid,No
BID034349,AUC01413,USER02906,9506,2024-03-09 13:57:09,outbid,No
BID034350,AUC01413,USER01135,10302,2024-03-08 20:04:11,outbid,Yes
BID034351,AUC01413,USER02642,11516,2024-03-10 10:53:18,outbid,Yes
BID034352,AUC01413,USER01942,12870,2024-03-07 05:36:35,outbid,No
BID034353,AUC01413,USER01946,13570,2024-03-05 13:07:09,outbid,Yes
BID034354,AUC01413,USER02331,15420,2024-03-09 18:28:15,outbid,Yes
BID034355,AUC01413,USER01804,16483,2024-03-04 19:36:04,outbid,Yes
BID034356,AUC01413,USER00843,18218,2024-03-10 06:29:07,outbid,Yes
BID034357,AUC01413,USER01963,19767,2024-03-09 21:05:03,outbid,Yes
BID034358,AUC01413,USER00557,21368,2024-03-05 05:37:18,outbid,Yes
BID034359,AUC01413,USER00537,21556,2024-03-08 15:50:37,outbid,Yes
BID034360,AUC01413,USER01100,21849,2024-03-05 08:34:51,outbid,Yes
BID034361,AUC01413,USER00922,23789,2024-03-04 09:30:52,outbid,Yes
BID034362,AUC01413,USER00465,23938,2024-03-06 14:35:54,outbid,No
BID034363,AUC01413,USER01927,24503,2024-03-08 09:51:01,outbid,Yes
BID034364,AUC01413,USER01968,26266,2024-03-03 19:50:27,outbid,Yes
BID034365,AUC01413,USER02338,27042,2024-03-02 11:53:32,outbid,No
BID034366,AUC01413,USER00564,28150,2024-03-10 08:47:51,outbid,No
BID034367,AUC01413,USER00271,29944,2024-03-07 00:05:57,outbid,Yes
BID034368,AUC01413,USER02149,30661,2024-03-07 18:18:16,outbid,No
BID034369,AUC01413,USER00252,32376,2024-03-09 10:49:27,outbid,Yes
BID034370,AUC01413,USER02169,32548,2024-03-09 11:41:31,outbid,Yes
BID034371,AUC01413,USER01183,34074,2024-03-10 16:27:39,outbid,No
BID034372,AUC01413,USER02146,34806,2024-03-06 21:18:01,outbid,No
BID034373,AUC01413,USER01736,35275,2024-03-09 06:43:25,outbid,No
BID034374,AUC01413,USER02868,37162,2024-03-08 08:27:37,outbid,No
BID034375,AUC01413,USER02171,38361,2024-03-06 08:43:40,outbid,Yes
BID034376,AUC01413,USER02867,39691,2024-03-10 13:00:33,valid,No
BID034377,AUC01413,USER01161,39966,2024-03-07 04:51:37,winning,No
BID034378,AUC01414,USER02554,2381,2023-02-27 19:11:55,outbid,Yes
BID034379,AUC01414,USER02707,3779,2023-02-24 10:29:43,outbid,No
BID034380,AUC01414,USER01917,4677,2023-02-27 09:31:57,outbid,Yes
BID034381,AUC01414,USER01487,4895,2023-02-26 23:25:05,outbid,Yes
BID034382,AUC01414,USER02037,6237,2023-02-28 06:14:04,valid,No
BID034383,AUC01414,USER02150,6971,2023-02-28 02:12:26,winning,No
BID034384,AUC01415,USER00871,2105,2022-07-28 20:28:57,outbid,No
BID034385,AUC01415,USER02873,2505,2022-07-29 11:28:40,outbid,No
BID034386,AUC01415,USER02427,4347,2022-07-28 14:13:31,outbid,No
BID034387,AUC01415,USER01397,4854,2022-07-28 19:12:15,outbid,No
BID034388,AUC01415,USER00857,5549,2022-07-30 05:26:20,outbid,Yes
BID034389,AUC01415,USER02875,7139,2022-07-28 14:51:38,outbid,No
BID034390,AUC01415,USER00255,8612,2022-07-29 15:52:44,outbid,No
BID034391,AUC01415,USER01947,8756,2022-07-29 14:09:48,outbid,Yes
BID034392,AUC01415,USER01335,10376,2022-07-29 02:57:09,outbid,No
BID034393,AUC01415,USER02770,10857,2022-07-29 01:16:14,outbid,No
BID034394,AUC01415,USER02984,11826,2022-07-30 10:34:22,outbid,Yes
BID034395,AUC01415,USER01833,12663,2022-07-29 12:37:06,outbid,No
BID034396,AUC01415,USER00714,12854,2022-07-29 22:51:45,outbid,No
BID034397,AUC01415,USER02587,14057,2022-07-28 22:38:41,outbid,Yes
BID034398,AUC01415,USER00583,15583,2022-07-29 09:29:24,outbid,Yes
BID034399,AUC01415,USER01958,16785,2022-07-29 04:52:57,outbid,Yes
BID034400,AUC01415,USER00940,18089,2022-07-29 21:25:26,outbid,Yes
BID034401,AUC01415,USER00191,20046,2022-07-29 02:29:20,outbid,No
BID034402,AUC01415,USER00023,21323,2022-07-28 15:35:01,outbid,Yes
BID034403,AUC01415,USER02503,23154,2022-07-29 13:18:58,outbid,Yes
BID034404,AUC01415,USER02342,24580,2022-07-28 12:47:07,outbid,No
BID034405,AUC01415,USER01395,26152,2022-07-30 11:59:05,outbid,Yes
BID034406,AUC01415,USER01339,26466,2022-07-28 16:17:53,outbid,No
BID034407,AUC01415,USER00907,27924,2022-07-28 18:39:21,outbid,Yes
BID034408,AUC01415,USER01298,29381,2022-07-30 07:11:58,outbid,Yes
BID034409,AUC01415,USER02975,30839,2022-07-30 02:06:17,outbid,No
