item_id,seller_id,item_name,category,sub_category,starting_price,reserve_price,buy_now_price,item_condition,created_date
ITEM01933,USER01681,iPhone 13 Pro,Fashion,Watches,48808,57000,62350,used,2022-06-14
ITEM01934,USER00562,Dell XPS 13 Laptop,Electronics,Camera,41965,42801,51951,used,2024-10-23
ITEM01935,USER03000,Vintage Coin Collection,Vehicles,Bike,18709,22595,24198,new,2023-06-30
ITEM01936,USER01723,Kitchen Mixer Grinder,Vehicles,Car,4549,9565,27686,used,2023-09-13
ITEM01937,USER00838,Used Honda City Car,Fashion,Men Clothing,27615,33065,45034,used,2022-05-10
ITEM01938,USER00308,Gaming Keyboard,Vehicles,Bike,49077,50546,68122,new,2023-03-01
ITEM01939,USER01584,Samsung Galaxy S22,Electronics,Laptop,23387,30951,47721,new,2024-06-24
ITEM01940,USER01849,Sony WH-1000XM4 Headphones,Fashion,Watches,8152,11194,30758,new,2025-10-03
ITEM01941,USER00826,Nike Running Shoes,Home,Furniture,40706,47655,57240,new,2025-02-15
ITEM01942,USER00575,Dell XPS 13 Laptop,Vehicles,Car,32743,37741,50419,new,2022-06-22
ITEM01943,USER00916,Canon DSLR Camera,Electronics,Mobile,21599,27419,45475,used,2023-01-29
ITEM01944,USER00756,Vintage Coin Collection,Fashion,Shoes,39535,45790,64643,new,2023-02-03
ITEM01945,USER00169,Used Honda City Car,Collectibles,Antiques,34082,39212,51855,new,2023-11-04
ITEM01946,USER01166,Antique Wall Clock,Collectibles,Art,44925,49824,57797,used,2024-07-04
ITEM01947,USER01232,Nike Running Shoes,Electronics,Headphones,7927,11125,19987,new,2024-12-06
ITEM01948,USER00535,Kitchen Mixer Grinder,Collectibles,Art,1638,5308,13031,used,2024-06-29
ITEM01949,USER00029,Yamaha Bike,Collectibles,Coins,42035,48809,66075,used,2025-03-21
ITEM01950,USER02640,Canon DSLR Camera,Collectibles,Antiques,11524,19071,20316,new,2023-06-25
ITEM01951,USER02371,Yamaha Bike,Electronics,Mobile,38614,47265,56116,new,2024-08-25
ITEM01952,USER00306,Rolex Style Watch,Electronics,Camera,32900,34947,53991,new,2023-02-18
ITEM01953,USER00040,Gaming Keyboard,Collectibles,Coins,36423,37576,42414,used,2023-12-30
ITEM01954,USER02480,Leather Jacket,Fashion,Men Clothing,15122,24208,30869,new,2022-06-27
ITEM01955,USER01375,Samsung Galaxy S22,Collectibles,Art,24649,30897,40054,new,2022-12-11
ITEM01956,USER01195,Dell XPS 13 Laptop,Home,Decor,11038,18934,20428,new,2023-03-14
ITEM01957,USER02468,iPhone 13 Pro,Vehicles,Car,4994,13015,19645,new,2025-03-03
ITEM01958,USER01046,Office Chair,Collectibles,Art,10398,17710,30392,used,2023-05-18
ITEM01959,USER02456,Wooden Dining Table,Vehicles,Car,29183,36689,54791,new,2023-01-08
ITEM01960,USER02398,Dell XPS 13 Laptop,Fashion,Shoes,44537,46200,53971,used,2022-07-14
ITEM01961,USER02184,Leather Jacket,Fashion,Shoes,35502,43952,49302,new,2024-12-20
ITEM01962,USER00180,Yamaha Bike,Electronics,Mobile,30089,38670,42905,new,2025-08-10
ITEM01963,USER00596,Rolex Style Watch,Vehicles,Car,17415,26513,45680,new,2023-12-06
ITEM01964,USER00875,Vintage Coin Collection,Electronics,Mobile,22100,26631,30984,used,2023-01-23
ITEM01965,USER00816,Vintage Coin Collection,Collectibles,Antiques,5420,12837,30464,used,2022-07-10
ITEM01966,USER02379,iPhone 13 Pro,Fashion,Men Clothing,49914,53546,72750,new,2025-03-28
ITEM01967,USER02060,Used Honda City Car,Vehicles,Car,5310,10484,30164,new,2023-12-14
ITEM01968,USER02331,Office Chair,Vehicles,Bike,5738,9813,16795,used,2025-10-23
ITEM01969,USER02251,Rolex Style Watch,Fashion,Women Clothing,28961,37643,43781,new,2023-03-18
ITEM01970,USER00248,Used Honda City Car,Collectibles,Coins,34159,37434,52334,used,2023-08-04
ITEM01971,USER00479,Kitchen Mixer Grinder,Home,Furniture,11150,18743,27732,new,2023-02-10
ITEM01972,USER02600,Antique Wall Clock,Collectibles,Antiques,12823,14799,30661,new,2024-05-28
ITEM01973,USER00861,Gaming Keyboard,Fashion,Shoes,28972,30850,42491,used,2025-02-09
ITEM01974,USER00161,Yamaha Bike,Vehicles,Car,25611,27645,29950,used,2023-07-06
ITEM01975,USER02453,Wooden Dining Table,Home,Furniture,23477,32701,50975,new,2023-03-20
ITEM01976,USER01961,Leather Jacket,Home,Furniture,45813,50921,69455,used,2024-09-19
ITEM01977,USER00360,Wooden Dining Table,Electronics,Camera,15193,18587,34520,new,2022-08-09
ITEM01978,USER02503,Yamaha Bike,Collectibles,Art,23523,30116,46859,used,2025-06-15
ITEM01979,USER02761,Samsung Galaxy S22,Home,Decor,39501,43888,51803,used,2023-04-04
ITEM01980,USER01933,Gaming Keyboard,Collectibles,Art,43521,44050,55944,used,2024-12-26
ITEM01981,USER02963,iPhone 13 Pro,Electronics,Mobile,37989,40804,58400,used,2025-12-06
ITEM01982,USER00656,Kitchen Mixer Grinder,Collectibles,Antiques,9482,17742,36920,used,2023-12-16
ITEM01983,USER01763,Vintage Coin Collection,Fashion,Watches,30372,30878,33433,new,2022-06-28
ITEM01984,USER00387,Wooden Dining Table,Electronics,Headphones,4195,7105,9228,used,2025-10-08
ITEM01985,USER02104,Dell XPS 13 Laptop,Collectibles,Art,23280,28882,34190,new,2022-01-26
ITEM01986,USER01875,Rolex Style Watch,Collectibles,Art,17401,18319,36660,used,2023-04-15
ITEM01987,USER02290,Vintage Coin Collection,Fashion,Watches,26921,31406,34424,new,2025-04-16
ITEM01988,USER00299,Wooden Dining Table,Collectibles,Antiques,621,3299,17789,new,2025-02-28
ITEM01989,USER01978,Wooden Dining Table,Collectibles,Art,36497,42796,48715,new,2023-04-18
ITEM01990,USER02685,Canon DSLR Camera,Electronics,Camera,44861,48077,53166,used,2025-01-16
ITEM01991,USER01141,Nike Running Shoes,Vehicles,Car,9637,17356,19093,used,2024-12-18
ITEM01992,USER00454,Leather Jacket,Collectibles,Art,49593,58134,68143,used,2022-10-02
ITEM01993,USER00753,Leather Jacket,Home,Decor,618,9564,16521,used,2025-10-25
ITEM01994,USER01168,Samsung Galaxy S22,Fashion,Watches,46624,54277,56407,new,2023-04-16
ITEM01995,USER01059,Kitchen Mixer Grinder,Electronics,Camera,46688,50109,67807,new,2023-01-30
ITEM01996,USER02638,Antique Wall Clock,Collectibles,Antiques,41364,50973,66682,used,2024-10-15
ITEM01997,USER01968,Office Chair,Electronics,Camera,22188,22951,33907,used,2023-03-14
ITEM01998,USER01218,Wooden Dining Table,Home,Kitchen,25648,26653,32430,new,2024-11-18
ITEM01999,USER00273,Used Honda City Car,Vehicles,Bike,37902,41929,43638,used,2022-10-15
ITEM02000,USER00087,Kitchen Mixer Grinder,Electronics,Mobile,32278,39371,55101,new,2023-03-19
