auction_id,item_id,start_time,end_time,auction_status,winner_user_id,final_price,total_bids,auction_type
AUC01821,ITEM00602,2024-10-13 02:24:00,2024-10-21 02:24:00,cancelled,,0,27,standard
AUC01822,ITEM00797,2023-11-08 00:04:00,2023-11-15 00:04:00,closed,USER02812,42010,36,standard
AUC01823,ITEM00218,2022-03-04 06:56:00,2022-03-06 06:56:00,closed,USER01491,21553,11,sealed
AUC01824,ITEM01122,2024-08-04 04:18:00,2024-08-11 04:18:00,closed,USER02679,42296,10,standard
AUC01825,ITEM01377,2025-10-23 23:26:00,2025-10-31 23:26:00,closed,USER02465,84875,29,reverse
AUC01826,ITEM00809,2022-01-12 01:14:00,2022-01-16 01:14:00,active,,0,31,sealed
AUC01827,ITEM01977,2025-08-20 22:12:00,2025-08-26 22:12:00,cancelled,,0,49,sealed
AUC01828,ITEM01820,2025-08-31 17:04:00,2025-09-06 17:04:00,active,,0,29,sealed
AUC01829,ITEM01674,2024-07-11 00:32:00,2024-07-21 00:32:00,closed,USER02255,50225,36,sealed
AUC01830,ITEM00700,2025-05-05 06:37:00,2025-05-12 06:37:00,closed,USER00517,38542,25,standard
AUC01831,ITEM01342,2023-03-13 02:17:00,2023-03-15 02:17:00,active,,0,48,sealed
AUC01832,ITEM00122,2023-11-20 10:33:00,2023-11-22 10:33:00,closed,USER01633,14621,18,sealed
AUC01833,ITEM00881,2025-02-05 15:10:00,2025-02-11 15:10:00,closed,USER01727,71403,28,sealed
AUC01834,ITEM01725,2025-03-26 00:13:00,2025-03-31 00:13:00,cancelled,,0,49,sealed
AUC01835,ITEM00760,2025-01-01 09:41:00,2025-01-06 09:41:00,closed,USER02536,72348,2,standard
AUC01836,ITEM01167,2024-09-21 21:30:00,2024-10-01 21:30:00,closed,USER01785,90827,20,reverse
AUC01837,ITEM00248,2023-04-24 00:05:00,2023-04-28 00:05:00,closed,USER01905,99583,45,sealed
AUC01838,ITEM00674,2025-09-14 14:16:00,2025-09-19 14:16:00,closed,USER00204,42085,9,sealed
AUC01839,ITEM00047,2022-10-23 04:13:00,2022-11-01 04:13:00,cancelled,,0,6,sealed
AUC01840,ITEM00434,2023-09-27 15:04:00,2023-10-02 15:04:00,active,,0,0,standard
AUC01841,ITEM01056,2025-10-10 11:47:00,2025-10-20 11:47:00,closed,USER00440,97534,43,reverse
AUC01842,ITEM01395,2022-11-06 18:03:00,2022-11-07 18:03:00,closed,USER00684,21024,46,reverse
AUC01843,ITEM00518,2024-05-09 04:50:00,2024-05-10 04:50:00,closed,USER00288,43697,11,reverse
AUC01844,ITEM00309,2025-11-27 14:55:00,2025-12-07 14:55:00,closed,USER00573,74540,2,reverse
AUC01845,ITEM00762,2022-01-01 05:31:00,2022-01-11 05:31:00,active,,0,14,standard
AUC01846,ITEM01780,2024-06-17 14:29:00,2024-06-27 14:29:00,closed,USER00813,42701,24,reverse
AUC01847,ITEM00698,2024-07-29 00:54:00,2024-08-06 00:54:00,closed,USER00901,53642,31,reverse
AUC01848,ITEM01683,2024-06-14 17:27:00,2024-06-17 17:27:00,closed,USER00634,48092,46,reverse
AUC01849,ITEM01593,2025-06-04 07:27:00,2025-06-05 07:27:00,cancelled,,0,13,sealed
AUC01850,ITEM00100,2022-03-18 10:25:00,2022-03-19 10:25:00,closed,USER00375,76830,17,sealed
AUC01851,ITEM00401,2024-05-02 22:41:00,2024-05-09 22:41:00,closed,USER00729,92505,41,standard
AUC01852,ITEM01669,2024-04-18 10:40:00,2024-04-20 10:40:00,closed,USER01954,63691,47,standard
AUC01853,ITEM01718,2023-11-22 19:56:00,2023-11-29 19:56:00,closed,USER02102,88359,30,sealed
AUC01854,ITEM00593,2024-12-18 04:18:00,2024-12-25 04:18:00,closed,USER01542,36280,41,sealed
AUC01855,ITEM00186,2022-03-15 18:40:00,2022-03-25 18:40:00,closed,USER00842,10468,13,standard
AUC01856,ITEM00698,2024-06-08 01:02:00,2024-06-14 01:02:00,active,,0,37,standard
AUC01857,ITEM01881,2022-08-05 13:48:00,2022-08-08 13:48:00,closed,USER01464,82656,14,reverse
AUC01858,ITEM01004,2023-11-27 14:56:00,2023-11-29 14:56:00,closed,USER00087,48684,22,standard
AUC01859,ITEM00506,2022-08-25 18:35:00,2022-09-04 18:35:00,closed,USER00617,16848,10,reverse
AUC01860,ITEM01982,2023-03-24 04:47:00,2023-04-02 04:47:00,closed,USER00638,11257,42,sealed
AUC01861,ITEM00351,2022-10-29 05:28:00,2022-10-31 05:28:00,closed,USER02993,67245,36,standard
AUC01862,ITEM01779,2022-12-04 18:03:00,2022-12-06 18:03:00,closed,USER00836,76631,37,sealed
AUC01863,ITEM01957,2023-04-16 20:48:00,2023-04-18 20:48:00,closed,USER00417,99611,36,standard
AUC01864,ITEM01121,2022-10-07 10:21:00,2022-10-12 10:21:00,active,,0,35,standard
AUC01865,ITEM00719,2025-04-30 20:21:00,2025-05-02 20:21:00,active,,0,16,sealed
AUC01866,ITEM00344,2023-06-12 03:37:00,2023-06-14 03:37:00,closed,USER01241,42600,30,reverse
AUC01867,ITEM00362,2022-03-11 03:19:00,2022-03-14 03:19:00,active,,0,44,sealed
AUC01868,ITEM00743,2023-12-07 14:12:00,2023-12-11 14:12:00,closed,USER01989,31542,1,sealed
AUC01869,ITEM00239,2025-08-16 12:37:00,2025-08-24 12:37:00,closed,USER00939,47075,38,sealed
AUC01870,ITEM00049,2023-09-30 13:32:00,2023-10-08 13:32:00,closed,USER02788,56710,44,standard
AUC01871,ITEM00442,2022-11-13 19:48:00,2022-11-18 19:48:00,active,,0,47,sealed
AUC01872,ITEM01459,2025-11-03 00:29:00,2025-11-11 00:29:00,closed,USER01300,30368,49,sealed
AUC01873,ITEM00659,2024-12-04 10:14:00,2024-12-05 10:14:00,closed,USER01998,77445,11,standard
AUC01874,ITEM01841,2024-09-24 07:46:00,2024-10-03 07:46:00,closed,USER01772,98816,15,standard
AUC01875,ITEM01144,2023-07-18 19:48:00,2023-07-24 19:48:00,cancelled,,0,23,standard
AUC01876,ITEM01044,2025-11-26 07:53:00,2025-11-30 07:53:00,closed,USER01123,66793,10,reverse
AUC01877,ITEM01237,2024-03-02 13:08:00,2024-03-05 13:08:00,closed,USER01267,30091,45,sealed
AUC01878,ITEM01622,2023-02-12 21:05:00,2023-02-13 21:05:00,cancelled,,0,36,standard
AUC01879,ITEM01320,2025-01-26 08:06:00,2025-02-04 08:06:00,closed,USER01813,99333,31,reverse
AUC01880,ITEM01239,2022-04-30 17:49:00,2022-05-09 17:49:00,closed,USER00296,18024,46,standard
AUC01881,ITEM01248,2022-06-29 00:06:00,2022-06-30 00:06:00,closed,USER00693,22563,44,reverse
AUC01882,ITEM00284,2023-04-16 05:38:00,2023-04-18 05:38:00,closed,USER00961,47866,37,standard
AUC01883,ITEM01120,2025-07-03 16:18:00,2025-07-04 16:18:00,active,,0,44,sealed
AUC01884,ITEM01795,2023-11-13 15:34:00,2023-11-16 15:34:00,active,,0,34,reverse
AUC01885,ITEM00231,2024-06-22 22:39:00,2024-06-30 22:39:00,closed,USER01615,33140,33,reverse
AUC01886,ITEM00031,2022-02-07 08:13:00,2022-02-16 08:13:00,closed,USER02417,73037,10,sealed
AUC01887,ITEM00956,2025-11-06 15:32:00,2025-11-12 15:32:00,closed,USER01169,27571,12,sealed
AUC01888,ITEM01886,2023-09-15 22:58:00,2023-09-19 22:58:00,closed,USER01393,32090,2,standard
AUC01889,ITEM01128,2024-01-10 16:48:00,2024-01-11 16:48:00,closed,USER01320,96711,33,standard
AUC01890,ITEM01357,2022-10-18 22:33:00,2022-10-19 22:33:00,closed,USER00704,96070,18,reverse
AUC01891,ITEM00686,2024-05-28 11:28:00,2024-05-29 11:28:00,closed,USER01015,45742,29,standard
AUC01892,ITEM01442,2023-03-21 10:03:00,2023-03-26 10:03:00,closed,USER01164,70598,26,reverse
AUC01893,ITEM00545,2025-12-24 02:07:00,2025-12-30 02:07:00,closed,USER00789,93110,39,sealed
AUC01894,ITEM00849,2025-04-21 17:52:00,2025-04-22 17:52:00,closed,USER00007,6231,13,standard
AUC01895,ITEM00703,2024-02-11 15:37:00,2024-02-17 15:37:00,closed,USER01636,17891,44,sealed
AUC01896,ITEM00741,2025-02-11 21:45:00,2025-02-16 21:45:00,cancelled,,0,9,standard
AUC01897,ITEM01367,2024-11-29 05:41:00,2024-12-05 05:41:00,closed,USER02114,68770,1,reverse
AUC01898,ITEM00854,2024-01-22 10:47:00,2024-01-25 10:47:00,closed,USER02306,10170,21,standard
AUC01899,ITEM00976,2023-05-25 01:22:00,2023-06-04 01:22:00,active,,0,5,sealed
AUC01900,ITEM01372,2022-03-28 05:51:00,2022-04-04 05:51:00,closed,USER01426,6406,44,reverse
AUC01901,ITEM01807,2023-03-26 12:08:00,2023-03-30 12:08:00,closed,USER02572,46174,36,reverse
AUC01902,ITEM00245,2023-04-05 03:47:00,2023-04-11 03:47:00,active,,0,15,standard
AUC01903,ITEM01440,2023-02-23 16:39:00,2023-02-25 16:39:00,cancelled,,0,15,standard
AUC01904,ITEM01240,2023-02-04 03:32:00,2023-02-14 03:32:00,closed,USER00852,87596,42,sealed
AUC01905,ITEM00587,2024-05-08 15:56:00,2024-05-11 15:56:00,closed,USER01639,82217,7,standard
AUC01906,ITEM01728,2023-02-12 03:05:00,2023-02-22 03:05:00,cancelled,,0,37,reverse
AUC01907,ITEM00341,2023-01-15 15:27:00,2023-01-23 15:27:00,closed,USER01720,3508,30,reverse
AUC01908,ITEM01175,2024-02-18 15:46:00,2024-02-28 15:46:00,closed,USER02630,39006,32,standard
AUC01909,ITEM01939,2024-12-15 22:01:00,2024-12-20 22:01:00,closed,USER02278,86886,1,reverse
AUC01910,ITEM00292,2022-02-10 19:01:00,2022-02-15 19:01:00,closed,USER02876,80013,36,sealed
AUC01911,ITEM00013,2025-09-26 06:23:00,2025-10-02 06:23:00,active,,0,14,sealed
AUC01912,ITEM00221,2025-12-31 12:31:00,2026-01-10 12:31:00,closed,USER01909,6661,34,reverse
AUC01913,ITEM01005,2025-12-31 00:53:00,2026-01-02 00:53:00,cancelled,,0,50,reverse
AUC01914,ITEM00774,2024-09-13 11:28:00,2024-09-14 11:28:00,closed,USER02537,87568,35,sealed
AUC01915,ITEM00168,2023-02-18 14:22:00,2023-02-24 14:22:00,closed,USER01924,76144,47,sealed
AUC01916,ITEM00623,2022-10-25 11:30:00,2022-10-30 11:30:00,closed,USER00435,19980,2,standard
AUC01917,ITEM00454,2022-05-04 16:31:00,2022-05-07 16:31:00,closed,USER02066,46681,36,standard
AUC01918,ITEM00647,2025-09-14 10:46:00,2025-09-15 10:46:00,closed,USER00558,1423,28,sealed
AUC01919,ITEM01255,2023-01-31 21:25:00,2023-02-02 21:25:00,closed,USER01179,11644,4,standard
AUC01920,ITEM01228,2024-04-09 07:28:00,2024-04-11 07:28:00,closed,USER01384,87382,12,sealed
AUC01921,ITEM00596,2023-11-13 13:44:00,2023-11-16 13:44:00,closed,USER00288,7169,18,reverse
AUC01922,ITEM00692,2024-10-24 23:58:00,2024-10-26 23:58:00,closed,USER00019,31232,23,sealed
AUC01923,ITEM01114,2025-08-16 01:31:00,2025-08-18 01:31:00,closed,USER00173,15584,31,standard
AUC01924,ITEM01058,2022-07-01 05:38:00,2022-07-05 05:38:00,active,,0,26,standard
AUC01925,ITEM01012,2023-06-08 02:40:00,2023-06-11 02:40:00,closed,USER02464,15149,24,reverse
AUC01926,ITEM01664,2024-03-25 04:40:00,2024-03-31 04:40:00,active,,0,29,reverse
AUC01927,ITEM01363,2022-10-02 14:39:00,2022-10-08 14:39:00,closed,USER01658,59034,3,standard
AUC01928,ITEM01343,2023-12-01 07:52:00,2023-12-07 07:52:00,cancelled,,0,7,sealed
AUC01929,ITEM00493,2023-07-11 13:45:00,2023-07-18 13:45:00,active,,0,44,standard
AUC01930,ITEM00650,2024-08-02 21:52:00,2024-08-11 21:52:00,closed,USER01660,98890,46,reverse
AUC01931,ITEM00301,2022-06-01 08:29:00,2022-06-07 08:29:00,closed,USER01575,44377,49,reverse
AUC01932,ITEM01898,2022-10-07 16:31:00,2022-10-15 16:31:00,closed,USER00530,8059,11,sealed
AUC01933,ITEM00949,2022-06-16 07:21:00,2022-06-24 07:21:00,active,,0,37,reverse
AUC01934,ITEM01459,2023-07-07 03:36:00,2023-07-17 03:36:00,closed,USER02340,10557,42,sealed
AUC01935,ITEM01791,2022-12-11 01:04:00,2022-12-12 01:04:00,closed,USER01110,95558,14,reverse
AUC01936,ITEM01032,2022-05-09 12:58:00,2022-05-18 12:58:00,closed,USER01585,48309,38,reverse
AUC01937,ITEM01697,2024-06-25 16:47:00,2024-06-30 16:47:00,active,,0,23,sealed
AUC01938,ITEM00788,2025-10-18 20:00:00,2025-10-25 20:00:00,closed,USER01539,27630,32,reverse
AUC01939,ITEM01239,2024-08-15 16:09:00,2024-08-25 16:09:00,cancelled,,0,33,sealed
AUC01940,ITEM00379,2025-12-04 06:40:00,2025-12-06 06:40:00,closed,USER02337,25443,40,standard
AUC01941,ITEM01542,2024-10-02 04:36:00,2024-10-08 04:36:00,active,,0,50,sealed
AUC01942,ITEM00484,2022-07-20 00:14:00,2022-07-27 00:14:00,active,,0,34,sealed
AUC01943,ITEM00286,2023-03-17 03:46:00,2023-03-21 03:46:00,closed,USER01766,86731,46,sealed
AUC01944,ITEM01390,2023-09-30 01:27:00,2023-10-06 01:27:00,active,,0,34,sealed
AUC01945,ITEM00532,2022-09-28 12:47:00,2022-10-07 12:47:00,active,,0,36,reverse
AUC01946,ITEM00776,2022-02-07 13:27:00,2022-02-10 13:27:00,active,,0,16,standard
AUC01947,ITEM00591,2024-11-11 10:07:00,2024-11-18 10:07:00,active,,0,22,reverse
AUC01948,ITEM01065,2025-03-29 09:13:00,2025-04-03 09:13:00,cancelled,,0,31,standard
AUC01949,ITEM01216,2023-05-15 21:40:00,2023-05-25 21:40:00,active,,0,39,standard
AUC01950,ITEM01680,2024-05-15 22:35:00,2024-05-22 22:35:00,closed,USER01329,28644,21,reverse
AUC01951,ITEM01252,2022-04-30 04:41:00,2022-05-09 04:41:00,closed,USER02105,62415,12,sealed
AUC01952,ITEM00439,2023-01-25 19:06:00,2023-01-29 19:06:00,cancelled,,0,36,reverse
AUC01953,ITEM01339,2025-11-26 03:45:00,2025-12-06 03:45:00,closed,USER02052,33117,40,sealed
AUC01954,ITEM01007,2025-01-23 04:47:00,2025-01-29 04:47:00,closed,USER01710,93171,50,sealed
AUC01955,ITEM01950,2025-09-24 19:18:00,2025-09-28 19:18:00,closed,USER00666,40285,20,sealed
AUC01956,ITEM01473,2025-09-12 10:34:00,2025-09-16 10:34:00,active,,0,13,standard
AUC01957,ITEM00252,2025-09-01 10:36:00,2025-09-11 10:36:00,closed,USER01848,88752,41,reverse
AUC01958,ITEM01242,2025-04-03 00:01:00,2025-04-06 00:01:00,closed,USER00508,83700,7,standard
AUC01959,ITEM00142,2025-08-23 23:51:00,2025-08-30 23:51:00,closed,USER00577,58670,28,standard
AUC01960,ITEM00860,2022-10-09 02:24:00,2022-10-14 02:24:00,closed,USER00719,38767,8,standard
AUC01961,ITEM00570,2023-02-02 05:17:00,2023-02-09 05:17:00,closed,USER00088,58381,18,standard
AUC01962,ITEM00761,2024-02-04 17:05:00,2024-02-14 17:05:00,active,,0,39,reverse
AUC01963,ITEM00120,2022-09-13 15:02:00,2022-09-20 15:02:00,cancelled,,0,48,reverse
AUC01964,ITEM01646,2024-04-12 09:13:00,2024-04-22 09:13:00,closed,USER01983,26309,44,standard
AUC01965,ITEM01258,2023-09-18 07:26:00,2023-09-26 07:26:00,cancelled,,0,45,reverse
AUC01966,ITEM01927,2023-10-05 11:59:00,2023-10-13 11:59:00,active,,0,16,reverse
AUC01967,ITEM00656,2024-04-09 01:05:00,2024-04-17 01:05:00,cancelled,,0,43,reverse
AUC01968,ITEM00274,2025-03-13 05:55:00,2025-03-17 05:55:00,active,,0,14,sealed
AUC01969,ITEM01620,2024-11-01 14:11:00,2024-11-11 14:11:00,closed,USER00188,6630,26,standard
AUC01970,ITEM00993,2023-06-19 17:18:00,2023-06-21 17:18:00,closed,,0,0,reverse
AUC01971,ITEM00534,2023-02-02 01:52:00,2023-02-07 01:52:00,closed,USER00549,81540,41,sealed
AUC01972,ITEM00406,2024-02-28 13:28:00,2024-02-29 13:28:00,closed,USER02201,49705,36,standard
AUC01973,ITEM01875,2022-11-12 10:46:00,2022-11-22 10:46:00,closed,USER01295,18351,50,standard
AUC01974,ITEM01855,2024-10-06 20:21:00,2024-10-15 20:21:00,closed,USER02442,50427,42,sealed
AUC01975,ITEM01648,2025-11-03 12:47:00,2025-11-08 12:47:00,active,,0,21,sealed
AUC01976,ITEM01794,2025-10-13 16:02:00,2025-10-18 16:02:00,closed,USER00417,6403,43,reverse
AUC01977,ITEM00675,2025-03-14 23:33:00,2025-03-21 23:33:00,cancelled,,0,48,reverse
AUC01978,ITEM01775,2023-07-07 06:05:00,2023-07-11 06:05:00,closed,USER01243,4200,1,sealed
AUC01979,ITEM01714,2023-09-05 21:48:00,2023-09-06 21:48:00,closed,USER01618,98019,12,sealed
AUC01980,ITEM01886,2022-10-21 16:36:00,2022-10-22 16:36:00,closed,USER02110,11714,17,reverse
AUC01981,ITEM01821,2023-05-21 18:09:00,2023-05-31 18:09:00,active,,0,42,sealed
AUC01982,ITEM00500,2023-05-30 12:46:00,2023-05-31 12:46:00,cancelled,,0,39,reverse
AUC01983,ITEM00188,2023-06-07 13:29:00,2023-06-10 13:29:00,closed,USER00412,9191,21,reverse
AUC01984,ITEM01991,2023-01-08 01:12:00,2023-01-10 01:12:00,closed,USER01593,88022,45,reverse
AUC01985,ITEM00035,2022-03-11 03:52:00,2022-03-13 03:52:00,closed,USER01844,43939,25,sealed
AUC01986,ITEM00588,2025-12-17 08:51:00,2025-12-20 08:51:00,cancelled,,0,10,reverse
AUC01987,ITEM00112,2024-10-19 17:16:00,2024-10-25 17:16:00,active,,0,34,standard
AUC01988,ITEM01753,2024-10-06 01:36:00,2024-10-10 01:36:00,cancelled,,0,40,standard
AUC01989,ITEM00249,2023-10-23 11:30:00,2023-10-29 11:30:00,active,,0,46,standard
AUC01990,ITEM01955,2024-02-21 04:48:00,2024-02-26 04:48:00,closed,USER02143,44889,5,reverse
AUC01991,ITEM01363,2025-04-24 10:56:00,2025-04-29 10:56:00,active,,0,24,sealed
AUC01992,ITEM01463,2025-09-06 01:38:00,2025-09-08 01:38:00,closed,USER02158,46112,24,standard
AUC01993,ITEM01832,2025-12-29 01:25:00,2026-01-07 01:25:00,closed,USER02062,67972,5,sealed
AUC01994,ITEM00637,2025-02-07 20:24:00,2025-02-16 20:24:00,active,,0,19,sealed
AUC01995,ITEM01757,2022-05-07 14:16:00,2022-05-08 14:16:00,closed,USER02927,50573,13,sealed
AUC01996,ITEM00818,2025-04-28 18:47:00,2025-05-04 18:47:00,closed,USER02975,21210,14,standard
AUC01997,ITEM00641,2023-11-05 15:24:00,2023-11-09 15:24:00,closed,USER02585,56508,5,reverse
AUC01998,ITEM00134,2022-05-31 21:35:00,2022-06-02 21:35:00,closed,USER00358,3720,15,standard
AUC01999,ITEM00273,2025-12-04 20:16:00,2025-12-11 20:16:00,closed,USER01733,31557,37,reverse
AUC02000,ITEM01614,2022-07-30 16:39:00,2022-08-09 16:39:00,active,,0,27,standard
