Payment_ID,Ride_ID,Customer_ID,Payment_Method,Fare_Amount,Surge_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Time
4052,1864,554,UPI,217.42,41.78,0.0,12.96,272.16,Paid,2026-03-17 20:21:29.904801
4053,1970,3654,Card,187.81,0.0,0.0,9.39,197.2,Paid,2026-02-12 09:04:56.198851
4054,3755,1094,UPI,477.1,219.71,0.0,34.84,731.65,Refunded,2026-01-12 21:48:56.007742
4055,1279,4698,Card,257.0,0.0,0.0,12.85,269.85,Paid,2026-03-04 13:18:02.979291
4056,1136,831,UPI,309.14,0.0,41.33,13.39,0.0,Failed,2026-01-13 15:45:58.738906
4057,2439,1418,Cash,330.81,0.0,0.0,16.54,347.35,Paid,2026-03-19 10:36:26.607991
4058,627,422,UPI,397.67,0.0,0.0,19.88,417.55,Paid,2025-12-10 02:37:26.723465
4059,2371,1316,Cash,272.56,0.0,0.0,13.63,286.19,Paid,2026-01-24 07:14:22.725282
4060,1816,2837,UPI,118.82,0.0,0.0,5.94,124.76,Paid,2026-02-15 21:26:20.217279
4061,2400,4870,Card,84.76,13.66,13.49,4.25,89.18,Paid,2025-10-20 06:50:22.039451
4062,2485,2355,Card,52.3,7.69,0.0,3.0,62.99,Paid,2025-10-19 03:40:57.652719
4063,4678,2532,UPI,492.28,131.49,0.0,31.19,654.96,Paid,2025-12-02 22:07:55.582064
4064,2726,4577,UPI,248.92,0.0,0.0,12.45,261.37,Paid,2025-10-23 04:43:09.836194
4065,234,642,Wallet,426.89,107.26,0.0,26.71,560.86,Paid,2026-01-26 10:43:55.832752
4066,4643,4708,Wallet,416.22,155.14,0.0,28.57,0.0,Failed,2026-01-04 02:24:21.688622
4067,1587,1610,Cash,353.14,0.0,0.0,17.66,370.8,Paid,2025-11-14 00:29:27.005980
4068,2544,51,UPI,295.79,0.0,0.0,14.79,310.58,Paid,2025-11-07 19:18:25.924369
4069,3222,1780,UPI,378.51,0.0,0.0,18.93,397.44,Paid,2026-01-08 00:19:55.257799
4070,123,3576,UPI,212.45,0.0,0.0,10.62,223.07,Paid,2026-03-11 02:04:13.646179
4071,4030,1489,Cash,469.16,69.98,0.0,26.96,0.0,Failed,2026-03-20 05:35:30.746895
4072,4357,1376,Wallet,262.56,0.0,0.0,13.13,275.69,Paid,2025-11-25 06:22:28.796844
4073,1962,2770,UPI,338.27,0.0,0.0,16.91,355.18,Paid,2026-01-30 08:13:46.907472
4074,1469,3649,UPI,84.5,0.0,0.0,4.23,88.73,Paid,2026-02-26 21:15:32.933053
4075,3991,3296,UPI,386.71,0.0,107.48,13.96,293.19,Paid,2026-03-08 08:34:45.876150
4076,2182,100,Cash,392.73,0.0,21.38,18.57,389.92,Paid,2026-01-15 12:40:16.674618
4077,2398,4001,UPI,441.52,0.0,0.0,22.08,463.6,Paid,2026-02-01 04:52:01.183174
4078,2202,1478,UPI,57.42,0.0,13.81,2.18,45.79,Paid,2025-12-23 11:00:36.007035
4079,1238,717,Card,492.83,101.07,0.0,29.7,623.6,Refunded,2025-12-05 07:13:43.793950
4080,4354,549,Cash,418.41,0.0,0.0,20.92,439.33,Paid,2026-03-28 02:14:07.209380
4081,704,3810,UPI,218.14,67.61,26.38,12.97,0.0,Failed,2025-12-30 15:22:48.993832
4082,2313,3017,UPI,251.73,0.0,0.0,12.59,0.0,Failed,2025-11-05 14:08:27.772850
4083,3467,2094,Card,241.66,0.0,12.82,11.44,240.28,Refunded,2025-12-20 12:49:52.863110
4084,3644,2820,Cash,402.21,45.5,0.0,22.39,470.1,Paid,2025-10-05 19:40:59.802820
4085,328,1982,UPI,296.26,117.93,77.39,16.84,353.64,Paid,2026-02-11 15:33:26.524958
4086,3623,494,UPI,425.8,0.0,0.0,21.29,447.09,Paid,2025-11-08 11:49:07.927087
4087,1409,201,Cash,66.72,9.56,0.0,3.81,80.09,Paid,2025-11-04 23:10:01.259987
4088,506,2667,Card,377.1,0.0,0.0,18.86,395.96,Paid,2025-12-30 14:10:47.814478
4089,4130,1340,UPI,309.71,0.0,0.0,15.49,325.2,Paid,2025-12-12 01:42:49.989646
4090,4225,2814,Cash,263.0,40.22,0.0,15.16,318.38,Paid,2026-03-08 10:24:44.023428
4091,624,285,UPI,366.78,0.0,44.53,16.11,338.36,Paid,2026-04-05 12:20:25.025999
4092,4947,1969,UPI,461.45,0.0,104.29,17.86,375.02,Paid,2025-11-25 09:00:08.661256
4093,2179,3396,Cash,403.41,0.0,119.26,14.21,298.36,Paid,2026-02-24 21:02:12.722046
4094,1846,1104,Card,325.0,0.0,0.0,16.25,341.25,Paid,2025-10-29 18:01:19.154001
4095,4954,2526,UPI,208.98,101.96,0.0,15.55,326.49,Paid,2026-01-08 02:56:55.338935
4096,1592,4145,UPI,474.28,95.73,0.0,28.5,598.51,Paid,2026-01-24 23:52:01.588741
4097,4298,4944,UPI,445.08,0.0,0.0,22.25,467.33,Paid,2025-11-28 07:20:58.334617
4098,2527,4559,UPI,265.6,65.05,0.0,16.53,347.18,Paid,2026-03-10 13:36:33.581608
4099,3486,4610,Card,309.24,134.96,28.57,20.78,436.41,Paid,2025-10-23 12:34:17.135895
4100,1288,1307,UPI,484.88,0.0,0.0,24.24,509.12,Paid,2026-03-25 17:23:45.189123
4101,324,4280,UPI,191.01,0.0,0.0,9.55,0.0,Failed,2025-11-13 21:11:38.891338
4102,469,747,UPI,78.01,0.0,16.6,3.07,64.48,Paid,2026-02-23 13:23:31.113793
4103,1971,4944,UPI,337.08,0.0,76.62,13.02,273.48,Paid,2026-01-02 12:18:03.801552
4104,1735,3856,UPI,436.61,0.0,0.0,21.83,458.44,Paid,2026-02-10 17:34:47.600061
4105,414,2816,UPI,215.09,0.0,41.65,8.67,182.11,Paid,2026-03-01 10:42:26.480279
4106,1466,1664,Wallet,221.9,0.0,0.0,11.1,0.0,Failed,2026-01-22 12:19:03.031285
4107,3585,2812,UPI,452.76,0.0,58.45,19.72,414.03,Paid,2025-10-14 03:57:56.008455
4108,3503,1196,UPI,321.83,147.07,0.0,23.45,0.0,Failed,2026-02-13 16:15:21.085850
4109,1548,680,UPI,447.34,0.0,52.48,19.74,414.6,Paid,2026-03-22 00:15:11.013125
4110,4772,1674,Card,428.96,0.0,0.0,21.45,450.41,Paid,2026-03-27 01:01:11.724405
4111,4905,2620,UPI,342.0,0.0,0.0,17.1,359.1,Paid,2026-03-27 13:44:17.130557
4112,649,3013,UPI,126.91,0.0,18.96,5.4,113.35,Paid,2026-03-25 11:59:24.529289
4113,4027,3425,Wallet,312.59,0.0,0.0,15.63,328.22,Paid,2025-11-13 02:08:08.070807
4114,17,4303,UPI,423.87,0.0,0.0,21.19,445.06,Paid,2026-01-28 14:00:19.425169
4115,4206,2927,Cash,194.58,0.0,0.0,9.73,204.31,Paid,2026-01-16 01:20:35.388557
4116,152,470,Card,72.11,0.0,0.0,3.61,75.72,Paid,2025-12-05 20:36:19.072312
4117,1402,1275,Cash,263.33,0.0,0.0,13.17,276.5,Paid,2025-12-19 02:53:43.763975
4118,3739,4391,Card,475.95,0.0,0.0,23.8,499.75,Paid,2025-12-05 14:35:01.088231
4119,3781,4653,Wallet,348.67,0.0,33.02,15.78,331.43,Paid,2025-12-29 22:51:24.891382
4120,3848,987,UPI,215.3,0.0,0.0,10.77,226.07,Paid,2026-04-03 16:55:39.273426
4121,2663,1373,UPI,311.02,87.3,0.0,19.92,418.24,Paid,2026-03-30 17:34:43.443068
4122,3309,691,UPI,149.15,0.0,0.0,7.46,156.61,Paid,2025-12-25 10:10:35.755134
4123,3174,3389,Card,338.81,0.0,0.0,16.94,355.75,Paid,2025-11-15 06:20:50.101702
4124,816,2396,Cash,114.84,43.75,0.0,7.93,166.52,Paid,2026-01-24 01:10:19.911770
4125,3806,803,UPI,50.97,0.0,0.0,2.55,53.52,Paid,2025-12-21 10:50:25.503339
4126,1203,458,UPI,458.55,201.44,0.0,33.0,692.99,Paid,2026-01-05 17:45:12.063491
4127,4296,4191,UPI,95.74,0.0,0.0,4.79,100.53,Paid,2025-11-18 08:06:58.231975
4128,3064,2757,UPI,335.21,0.0,47.06,14.41,0.0,Failed,2026-03-17 04:55:54.745388
4129,417,898,Cash,428.8,0.0,0.0,21.44,450.24,Paid,2026-03-03 14:26:50.121637
4130,4564,1779,Wallet,233.87,0.0,0.0,11.69,245.56,Paid,2026-03-29 21:45:55.446375
4131,1942,305,UPI,266.27,0.0,0.0,13.31,279.58,Paid,2026-02-26 15:16:21.168108
4132,3334,989,Cash,396.02,0.0,20.69,18.77,394.1,Paid,2026-01-25 05:54:39.641205
4133,3953,2360,Cash,371.86,0.0,0.0,18.59,390.45,Paid,2026-02-07 04:36:04.527588
4134,1187,641,UPI,381.59,0.0,112.53,13.45,282.51,Paid,2025-12-23 00:07:26.034170
4135,2554,789,UPI,417.87,0.0,0.0,20.89,438.76,Paid,2026-01-03 00:14:48.479405
4136,1242,1579,Cash,75.11,24.51,0.0,4.98,104.6,Paid,2026-02-19 04:43:45.413368
4137,4579,1483,Cash,459.78,0.0,123.95,16.79,0.0,Failed,2026-02-18 08:07:10.001928
4138,545,664,UPI,114.94,0.0,0.0,5.75,120.69,Paid,2025-10-29 07:43:22.530915
4139,1300,1451,UPI,96.0,11.35,0.0,5.37,0.0,Failed,2026-03-04 21:09:42.159972
4140,2223,1624,UPI,413.15,0.0,0.0,20.66,433.81,Paid,2026-02-18 09:49:59.328868
4141,4842,1879,UPI,332.09,0.0,0.0,16.6,0.0,Failed,2025-11-23 05:24:16.126188
4142,2483,2939,Cash,430.7,0.0,0.0,21.54,452.24,Paid,2025-11-06 03:05:06.058125
4143,1253,4212,Cash,452.1,192.96,0.0,32.25,677.31,Paid,2025-12-31 14:52:31.379992
4144,3790,178,Card,201.81,0.0,11.14,9.53,200.2,Paid,2025-10-12 19:54:04.329384
4145,4197,4303,UPI,455.12,0.0,0.0,22.76,477.88,Paid,2025-12-30 20:03:47.387057
4146,2859,2126,UPI,169.52,57.77,36.95,9.52,199.86,Paid,2025-10-31 07:59:12.858264
4147,1870,684,UPI,463.72,0.0,0.0,23.19,486.91,Paid,2026-03-17 13:02:33.691987
4148,2696,2316,UPI,320.59,0.0,0.0,16.03,336.62,Paid,2026-01-07 08:43:13.169881
4149,1321,1381,UPI,148.43,0.0,0.0,7.42,155.85,Refunded,2025-10-11 05:36:09.462952
4150,1174,1167,Wallet,72.9,0.0,0.0,3.65,76.55,Paid,2025-12-13 02:24:18.029448
4151,3709,2750,UPI,363.65,0.0,0.0,18.18,0.0,Failed,2025-10-22 23:44:30.245008
4152,1398,2064,UPI,66.39,0.0,0.0,3.32,69.71,Paid,2026-01-03 17:26:08.619498
4153,596,2906,UPI,465.62,0.0,29.96,21.78,457.44,Paid,2026-02-28 14:50:59.543977
4154,302,3147,UPI,413.98,0.0,0.0,20.7,434.68,Paid,2026-04-01 20:51:19.111191
4155,2131,3970,UPI,50.11,8.43,0.0,2.93,61.47,Paid,2025-11-20 21:43:35.660550
4156,3021,4309,UPI,92.46,0.0,0.0,4.62,97.08,Paid,2025-12-12 23:53:16.553140
4157,4833,74,UPI,95.05,32.62,0.0,6.38,134.05,Paid,2025-11-05 04:07:40.641833
4158,4075,2927,UPI,209.62,39.35,0.0,12.45,261.42,Refunded,2026-03-15 06:27:06.285609
4159,4162,1324,UPI,273.67,0.0,0.0,13.68,287.35,Refunded,2025-11-10 22:06:36.149035
4160,2507,420,UPI,184.53,0.0,0.0,9.23,193.76,Paid,2026-01-23 19:54:43.143489
4161,2400,435,UPI,308.15,0.0,0.0,15.41,323.56,Paid,2025-10-12 19:17:21.217814
4162,4661,3082,Cash,306.1,0.0,0.0,15.31,0.0,Failed,2025-10-25 10:21:44.490602
4163,1931,1776,Card,125.55,0.0,0.0,6.28,131.83,Paid,2026-03-17 22:06:34.350746
4164,2981,1141,UPI,180.73,0.0,0.0,9.04,189.77,Paid,2026-01-20 03:12:21.153970
4165,393,2256,Card,454.81,0.0,0.0,22.74,477.55,Paid,2025-10-06 11:38:00.374104
4166,2149,1105,Card,324.01,0.0,0.0,16.2,340.21,Paid,2026-02-20 01:15:06.387034
4167,2526,4886,UPI,365.66,0.0,0.0,18.28,383.94,Paid,2025-12-01 00:09:00.869045
4168,2285,4154,Card,183.61,0.0,0.0,9.18,192.79,Paid,2026-03-23 15:56:14.564705
4169,3427,4874,Cash,203.59,0.0,54.53,7.45,156.51,Paid,2026-01-03 10:17:47.413782
4170,2384,350,UPI,498.16,0.0,0.0,24.91,523.07,Paid,2026-01-06 05:49:05.093260
4171,537,3576,UPI,352.65,0.0,0.0,17.63,370.28,Paid,2026-02-17 03:22:13.494305
4172,3267,3604,UPI,290.35,39.11,0.0,16.47,345.93,Paid,2026-01-16 14:56:33.932886
4173,1739,1662,UPI,468.64,51.01,123.41,19.81,416.05,Paid,2026-03-16 23:09:17.269327
4174,2631,2734,Wallet,445.21,149.59,0.0,29.74,624.54,Paid,2026-02-27 17:03:52.347537
4175,1821,4967,UPI,182.82,0.0,30.36,7.62,160.08,Paid,2025-10-19 09:33:27.983956
4176,3720,3813,Cash,348.26,110.62,0.0,22.94,481.82,Paid,2026-03-09 11:18:25.213961
4177,3031,109,UPI,412.36,0.0,111.42,15.05,315.99,Paid,2026-01-31 21:28:50.678600
4178,4228,440,Cash,131.03,27.47,0.0,7.93,166.43,Paid,2026-04-02 05:37:16.335495
4179,902,3286,Card,245.68,81.97,0.0,16.38,344.03,Paid,2026-01-11 11:48:34.682571
4180,835,4293,Wallet,97.86,0.0,0.0,4.89,102.75,Paid,2025-11-22 11:38:19.494822
4181,3714,1825,Card,55.04,0.0,0.0,2.75,57.79,Paid,2026-01-08 13:16:22.817473
4182,932,1638,Card,235.73,0.0,24.86,10.54,221.41,Paid,2025-12-02 10:32:30.896772
4183,1719,92,UPI,447.9,219.55,0.0,33.37,700.82,Paid,2026-02-13 02:58:01.045573
4184,2363,598,UPI,477.03,0.0,118.36,17.93,376.6,Refunded,2026-02-26 17:22:24.649116
4185,2104,3472,Card,457.88,119.38,0.0,28.86,606.12,Paid,2025-10-12 13:27:05.344705
4186,743,1884,Cash,444.28,0.0,0.0,22.21,466.49,Paid,2026-01-12 14:51:35.967780
4187,3877,4470,Wallet,430.74,119.58,0.0,27.52,577.84,Paid,2026-03-06 04:25:37.777252
4188,1995,1330,UPI,420.63,64.07,0.0,24.23,508.93,Paid,2026-02-19 00:48:38.837997
4189,3197,3502,Cash,208.05,0.0,0.0,10.4,218.45,Paid,2026-03-10 22:17:37.420052
4190,2310,601,Card,319.92,0.0,48.1,13.59,285.41,Paid,2026-03-06 19:15:40.426838
4191,1635,1630,Cash,69.43,33.28,0.0,5.14,107.85,Paid,2026-02-16 12:15:37.815969
4192,4536,4079,Cash,298.91,143.98,0.0,22.14,465.03,Refunded,2026-01-10 08:04:08.569276
4193,2739,3174,Cash,380.54,162.86,93.85,22.48,472.03,Paid,2025-12-30 04:25:08.896909
4194,3110,964,Card,51.02,0.0,0.0,2.55,53.57,Paid,2026-02-13 15:36:30.214322
4195,4943,238,UPI,458.26,0.0,37.21,21.05,442.1,Paid,2025-12-19 06:14:41.943644
4196,2558,666,Wallet,193.56,0.0,0.0,9.68,203.24,Paid,2025-10-17 19:40:53.448657
4197,2395,18,UPI,73.02,16.5,17.0,3.63,76.15,Paid,2025-12-27 20:50:39.326155
4198,268,4235,UPI,190.9,0.0,11.85,8.95,0.0,Failed,2025-12-05 18:44:05.118486
4199,4687,1197,Cash,276.14,96.96,33.38,16.99,356.71,Paid,2025-11-05 06:32:53.356361
4200,3972,4728,UPI,321.72,0.0,81.31,12.02,252.43,Paid,2025-10-29 00:17:35.233929
4201,1200,2103,Cash,188.02,0.0,43.87,7.21,0.0,Failed,2026-03-30 04:25:48.962754
4202,4036,3482,UPI,188.1,93.76,0.0,14.09,295.95,Paid,2026-04-03 05:23:31.633605
4203,2891,2027,Card,247.37,0.0,0.0,12.37,259.74,Paid,2025-12-02 05:58:11.705710
4204,1285,374,Card,222.38,0.0,0.0,11.12,233.5,Paid,2025-10-09 17:06:56.979592
4205,1031,2725,UPI,385.19,55.31,83.84,17.83,374.49,Paid,2026-03-04 17:28:48.532007
4206,443,409,UPI,198.7,43.32,0.0,12.1,254.12,Paid,2025-10-17 02:49:20.162493
4207,3683,3792,UPI,178.26,0.0,31.7,7.33,153.89,Paid,2025-10-31 19:49:02.006706
4208,2146,2573,UPI,394.58,134.36,21.82,25.36,532.48,Refunded,2026-02-24 03:46:44.951242
4209,3892,1712,Card,114.9,38.9,0.0,7.69,161.49,Paid,2025-11-24 02:22:07.573222
4210,1928,2816,UPI,100.05,35.52,0.0,6.78,142.35,Paid,2026-03-07 16:07:39.371160
4211,817,3499,Card,181.07,0.0,0.0,9.05,190.12,Paid,2026-03-07 11:17:42.725098
4212,2278,3610,UPI,292.36,0.0,0.0,14.62,306.98,Paid,2025-12-16 10:19:23.958950
4213,4249,3112,UPI,90.44,13.09,0.0,5.18,108.71,Paid,2025-11-08 03:39:33.872927
4214,232,630,Cash,165.57,63.2,0.0,11.44,0.0,Failed,2025-12-26 17:47:53.099458
4215,4818,778,UPI,246.11,0.0,0.0,12.31,258.42,Paid,2025-12-31 22:21:37.574447
4216,4915,4208,UPI,349.64,129.93,0.0,23.98,0.0,Failed,2025-12-17 23:26:18.703609
4217,288,1126,UPI,170.19,0.0,0.0,8.51,178.7,Paid,2025-11-05 04:59:44.197198
4218,3882,2715,UPI,288.92,143.32,40.19,19.6,411.65,Paid,2025-11-26 02:02:41.161736
4219,2939,2209,UPI,337.15,0.0,0.0,16.86,354.01,Paid,2026-02-09 08:42:38.875517
4220,3411,4710,Wallet,228.44,0.0,0.0,11.42,239.86,Paid,2025-12-08 20:43:36.143927
4221,3267,2957,UPI,211.09,0.0,58.75,7.62,159.96,Paid,2026-02-11 06:57:55.558228
4222,4001,3080,UPI,295.83,0.0,0.0,14.79,310.62,Paid,2026-02-01 23:33:52.346708
4223,218,3019,Cash,429.54,0.0,114.18,15.77,331.13,Paid,2025-12-29 21:57:22.332908
4224,2302,4491,UPI,155.33,0.0,11.64,7.18,150.87,Paid,2026-04-05 07:59:02.017967
4225,1018,2453,Wallet,300.56,102.82,0.0,20.17,423.55,Paid,2026-01-30 06:23:54.471697
4226,970,4197,Card,80.84,0.0,0.0,4.04,84.88,Paid,2025-12-19 22:34:24.088468
4227,3414,2609,Card,395.75,0.0,0.0,19.79,415.54,Paid,2026-03-03 04:53:10.566794
4228,1497,478,UPI,302.83,94.72,0.0,19.88,417.43,Paid,2025-10-24 12:31:28.308227
4229,3302,2410,Wallet,69.01,0.0,0.0,3.45,0.0,Failed,2026-03-19 07:28:38.391306
4230,621,503,UPI,183.91,0.0,0.0,9.2,193.11,Paid,2025-10-15 23:34:16.530493
4231,4964,2197,Wallet,186.03,0.0,0.0,9.3,195.33,Paid,2026-03-26 15:30:55.516077
4232,3789,718,UPI,130.88,0.0,0.0,6.54,137.42,Paid,2025-11-14 20:28:34.172700
4233,403,3124,Cash,293.88,0.0,0.0,14.69,308.57,Paid,2026-03-17 11:51:54.240254
4234,1905,3355,UPI,284.09,0.0,0.0,14.2,298.29,Paid,2026-01-19 16:15:31.321343
4235,4940,3801,UPI,271.56,100.72,0.0,18.61,390.89,Paid,2025-12-16 23:56:57.069234
4236,2654,3249,UPI,400.54,0.0,56.32,17.21,361.43,Paid,2026-03-20 11:03:20.109708
4237,3055,276,UPI,136.1,0.0,0.0,6.8,142.9,Paid,2026-03-30 14:22:48.708862
4238,1851,4075,UPI,219.62,80.82,0.0,15.02,315.46,Paid,2025-12-11 03:04:26.284429
4239,2455,3610,Cash,82.94,0.0,0.0,4.15,87.09,Paid,2026-03-13 13:20:53.949855
4240,3419,601,UPI,188.8,0.0,0.0,9.44,198.24,Paid,2026-02-25 06:44:37.055302
4241,1985,1567,UPI,357.62,134.1,29.94,23.09,484.87,Paid,2026-01-12 23:52:46.449361
4242,3090,3889,UPI,467.72,0.0,0.0,23.39,491.11,Paid,2025-10-19 11:52:14.593979
4243,4770,354,Wallet,76.08,0.0,18.11,2.9,60.87,Paid,2025-10-07 04:47:52.910965
4244,238,3210,Cash,216.89,0.0,0.0,10.84,227.73,Paid,2026-02-16 13:19:44.226406
4245,4928,4843,UPI,463.18,0.0,0.0,23.16,486.34,Paid,2025-12-19 04:36:23.720158
4246,2826,424,UPI,418.88,135.36,77.02,23.86,501.08,Paid,2026-03-23 23:05:41.149886
4247,1982,1562,Card,373.33,86.13,0.0,22.97,482.43,Paid,2025-11-19 05:43:04.868435
4248,3245,4290,UPI,50.63,0.0,0.0,2.53,53.16,Paid,2026-03-14 15:49:09.423741
4249,2586,316,UPI,294.96,0.0,63.65,11.57,242.88,Paid,2026-01-24 11:42:27.093002
4250,1946,4226,Wallet,101.44,0.0,0.0,5.07,106.51,Paid,2025-12-12 08:09:58.364332
4251,4027,2601,Card,155.16,0.0,0.0,7.76,162.92,Paid,2025-11-30 21:31:24.974157
4252,3488,3202,UPI,182.85,0.0,15.55,8.37,175.67,Paid,2025-10-13 16:58:28.650876
4253,1446,1097,Card,234.97,0.0,29.86,10.26,215.37,Paid,2025-11-19 02:28:07.173232
4254,4228,3854,Wallet,134.14,18.32,0.0,7.62,160.08,Paid,2025-11-12 20:59:20.431436
4255,2994,585,UPI,238.16,80.14,0.0,15.92,334.22,Paid,2025-12-17 11:55:18.580373
4256,3634,314,UPI,262.78,0.0,41.97,11.04,0.0,Failed,2026-01-19 05:32:38.404226
4257,2614,1207,Card,358.46,0.0,0.0,17.92,0.0,Failed,2026-03-29 20:34:20.892102
4258,1400,3823,Wallet,325.92,129.99,0.0,22.8,478.71,Paid,2025-12-22 08:41:10.132190
4259,1363,1034,UPI,339.47,0.0,91.3,12.41,260.58,Paid,2026-01-18 03:17:32.520659
4260,3359,3612,UPI,123.49,0.0,0.0,6.17,129.66,Paid,2025-12-12 06:09:54.312460
4261,1666,4547,Wallet,136.9,42.98,0.0,8.99,188.87,Paid,2025-12-23 10:57:26.200473
4262,4101,509,Cash,154.92,0.0,19.8,6.76,141.88,Paid,2025-11-03 02:16:11.511730
4263,4969,3885,Wallet,163.72,0.0,0.0,8.19,171.91,Refunded,2026-03-30 03:49:37.575211
4264,1597,2094,UPI,385.91,0.0,0.0,19.3,405.21,Paid,2025-10-23 13:37:30.855515
4265,3499,3176,Cash,188.87,0.0,0.0,9.44,198.31,Paid,2025-12-16 17:52:28.703528
4266,4059,4162,UPI,51.27,0.0,0.0,2.56,53.83,Paid,2025-12-22 17:34:11.075663
4267,644,2036,Cash,457.26,0.0,121.6,16.78,352.44,Paid,2026-02-06 13:43:42.733719
4268,2235,303,UPI,121.17,0.0,0.0,6.06,127.23,Paid,2026-03-31 22:09:18.629870
4269,4536,1633,Cash,57.03,0.0,0.0,2.85,59.88,Refunded,2026-02-22 03:25:25.612391
4270,3305,1360,UPI,252.69,0.0,0.0,12.63,265.32,Paid,2026-01-15 14:32:59.220747
4271,4336,1294,Cash,183.93,86.97,11.72,12.96,0.0,Failed,2025-10-21 19:39:44.221875
4272,2438,3253,UPI,226.29,0.0,0.0,11.31,237.6,Paid,2026-02-25 08:03:03.367945
4273,4898,3877,UPI,421.99,71.85,87.69,20.31,426.46,Paid,2026-02-20 18:35:21.424235
4274,1928,2017,Cash,74.44,0.0,4.66,3.49,73.27,Paid,2025-10-15 23:53:46.643397
4275,1382,4722,UPI,185.08,77.79,35.67,11.36,238.56,Paid,2025-10-25 05:10:51.682512
4276,3343,3690,UPI,383.05,0.0,0.0,19.15,402.2,Paid,2025-12-31 19:46:16.914103
4277,323,2513,Wallet,59.71,0.0,0.0,2.99,62.7,Paid,2026-02-25 18:09:27.603728
4278,3056,1885,Cash,315.32,76.67,0.0,19.6,411.59,Paid,2025-11-25 22:26:38.356053
4279,4430,755,Cash,466.84,0.0,0.0,23.34,490.18,Paid,2026-03-14 04:04:36.321902
4280,1284,3618,Cash,146.47,0.0,0.0,7.32,153.79,Paid,2026-03-05 05:19:48.254915
4281,4537,3617,Wallet,278.25,0.0,0.0,13.91,292.16,Paid,2025-10-19 04:56:24.659255
4282,2158,2673,Wallet,336.16,0.0,59.78,13.82,290.2,Paid,2025-12-03 18:43:31.228286
4283,4037,3462,Cash,189.6,0.0,0.0,9.48,199.08,Paid,2025-10-16 17:38:20.086495
4284,769,1693,Cash,488.01,0.0,141.71,17.31,363.61,Paid,2026-01-16 22:09:25.828446
4285,472,4383,Card,91.17,32.93,0.0,6.21,130.31,Paid,2026-02-18 20:50:59.345627
4286,4034,1282,UPI,425.18,0.0,0.0,21.26,446.44,Refunded,2026-02-02 23:49:48.133328
4287,4053,859,Wallet,78.32,0.0,0.0,3.92,82.24,Paid,2025-11-28 01:02:40.207878
4288,2496,2313,Cash,84.13,16.74,0.0,5.04,105.91,Paid,2025-12-05 09:35:14.034059
4289,4486,2925,Wallet,86.88,11.51,0.0,4.92,103.31,Paid,2026-02-01 20:14:44.540249
4290,881,4868,Card,242.26,0.0,0.0,12.11,254.37,Paid,2026-01-15 02:20:07.319526
4291,153,85,UPI,333.49,0.0,0.0,16.67,350.16,Paid,2026-02-01 14:02:48.234509
4292,3091,73,UPI,262.63,122.95,27.54,17.9,375.94,Paid,2025-10-12 17:12:05.342099
4293,531,4221,UPI,418.62,0.0,0.0,20.93,439.55,Paid,2026-02-25 03:48:27.156604
4294,1324,722,Cash,81.92,0.0,0.0,4.1,0.0,Failed,2026-02-26 22:50:18.953549
4295,3992,4942,Card,484.68,0.0,0.0,24.23,508.91,Paid,2026-02-17 13:02:31.828099
4296,3612,4400,Cash,344.19,0.0,34.94,15.46,324.71,Paid,2025-10-13 12:42:41.036639
4297,2657,4418,Card,50.81,20.46,0.0,3.56,74.83,Paid,2026-01-25 20:34:47.642430
4298,1917,101,UPI,254.88,0.0,0.0,12.74,0.0,Failed,2026-03-01 09:15:04.758016
4299,3011,4776,UPI,472.93,0.0,55.65,20.86,438.14,Paid,2026-01-12 15:19:47.196066
4300,483,71,UPI,282.23,41.38,0.0,16.18,339.79,Paid,2026-01-10 21:00:02.172219
4301,2689,3610,Wallet,161.73,78.71,30.39,10.5,220.55,Paid,2026-03-17 19:52:15.341578
4302,1871,3693,Cash,348.26,0.0,99.35,12.45,261.36,Paid,2026-02-28 11:47:58.909720
4303,4616,1415,Cash,393.83,0.0,80.17,15.68,329.34,Paid,2025-10-14 19:53:31.915568
4304,3431,1430,UPI,476.75,0.0,0.0,23.84,0.0,Failed,2026-03-07 07:19:23.520427
4305,1454,1942,UPI,222.99,0.0,0.0,11.15,234.14,Paid,2025-11-08 09:14:32.138574
4306,4802,4380,Card,421.84,0.0,0.0,21.09,0.0,Failed,2026-01-08 01:18:17.923275
4307,2591,4992,Wallet,452.17,0.0,0.0,22.61,0.0,Failed,2026-01-02 21:39:25.031083
4308,1289,2665,Card,327.05,0.0,19.75,15.37,322.67,Paid,2026-02-28 09:04:40.004979
4309,2239,1071,UPI,248.9,0.0,0.0,12.45,261.35,Paid,2026-04-03 07:40:02.123673
4310,1991,404,UPI,61.0,0.0,0.0,3.05,0.0,Failed,2025-11-06 02:54:53.341694
4311,1755,2730,UPI,188.01,53.23,0.0,12.06,253.3,Paid,2026-04-05 08:13:52.278056
4312,3146,3919,UPI,327.65,56.25,0.0,19.2,403.1,Paid,2025-11-23 23:04:15.123690
4313,1243,3255,UPI,128.58,0.0,0.0,6.43,135.01,Paid,2026-02-20 18:18:38.244134
4314,4883,3028,Cash,433.95,0.0,0.0,21.7,455.65,Paid,2025-12-29 19:22:16.040881
4315,576,3354,Card,289.68,0.0,0.0,14.48,304.16,Paid,2025-12-22 16:29:21.071730
