Order_ID,Customer_ID,Booking_ID,Order_Date,Order_Time,Order_Type,Table_Number,Order_Status,Total_Amount,Discount,Final_Amount
4385,86,,2025-04-27,14:15:00.809743,Takeaway,,Pending,664,0.0,664.0
4386,2518,,2025-12-13,16:30:00.272306,Takeaway,,Pending,984,0.0,984.0
4387,309,4255.0,2025-07-19,11:45:00.408117,Dine-in,7.0,Completed,690,0.0,690.0
4388,2643,,2025-11-13,19:00:00.349059,Takeaway,,Completed,735,89.16,645.84
4389,4341,,2025-08-17,20:30:00.705248,Dine-in,4.0,Completed,230,39.74,190.26
4390,2713,,2025-08-05,10:15:00.161989,Takeaway,,Completed,711,0.0,711.0
4391,4328,,2025-05-16,19:30:00.291052,Dine-in,6.0,Completed,1073,132.71,940.29
4392,4993,4129.0,2025-07-18,23:45:00.536243,Dine-in,16.0,Completed,906,149.67,756.33
4393,4147,2099.0,2026-02-26,20:00:00.312800,Dine-in,17.0,Completed,1065,0.0,1065.0
4394,702,2976.0,2025-09-01,19:30:00.657457,Dine-in,4.0,Pending,735,106.2,628.8
4395,2839,3671.0,2026-01-09,18:15:00.057763,Takeaway,,Completed,537,0.0,537.0
4396,1287,,2025-06-03,23:30:00.268809,Takeaway,,Completed,822,140.93,681.07
4397,758,,2026-03-19,12:45:00.698956,Dine-in,8.0,Completed,840,0.0,840.0
4398,927,4174.0,2026-03-16,15:30:00.916645,Takeaway,,Completed,452,47.46,404.54
4399,4007,4018.0,2025-06-28,18:15:00.006653,Takeaway,,Completed,852,0.0,852.0
4400,1512,,2025-04-09,12:00:00.247489,Takeaway,,Pending,717,0.0,717.0
4401,4629,,2026-02-28,10:30:00.265232,Takeaway,,Completed,589,0.0,589.0
4402,1663,,2025-08-19,13:45:00.974024,Dine-in,12.0,Completed,667,0.0,667.0
4403,386,,2025-05-15,23:45:00.730321,Dine-in,6.0,Pending,246,0.0,246.0
4404,2423,,2025-06-27,18:45:00.924719,Takeaway,,Completed,247,0.0,247.0
4405,4534,2576.0,2025-11-02,22:00:00.612147,Takeaway,,Completed,270,0.0,270.0
4406,1285,,2026-01-19,12:45:00.363759,Dine-in,11.0,Cancelled,411,0.0,411.0
4407,3800,,2025-09-10,20:15:00.704746,Takeaway,,Completed,853,0.0,853.0
4408,4090,3031.0,2025-12-14,22:45:00.686239,Takeaway,,Pending,649,0.0,649.0
4409,288,1908.0,2025-05-19,18:45:00.891740,Dine-in,18.0,Completed,1171,58.99,1112.01
4410,4344,3226.0,2025-12-19,18:30:00.052093,Dine-in,18.0,Pending,402,50.7,351.3
4411,1625,,2025-10-08,20:00:00.957259,Takeaway,,Completed,755,97.39,657.61
4412,3198,,2025-10-19,18:00:00.543660,Takeaway,,Pending,255,16.59,238.41
4413,4572,2105.0,2025-07-06,10:00:00.927083,Dine-in,20.0,Completed,990,0.0,990.0
4414,4187,1911.0,2025-06-14,23:45:00.753339,Dine-in,13.0,Completed,710,75.29,634.71
4415,611,,2025-05-01,23:15:00.384935,Takeaway,,Completed,699,0.0,699.0
4416,1860,,2026-03-01,13:00:00.181830,Dine-in,18.0,Completed,420,0.0,420.0
4417,4762,2122.0,2025-08-13,23:45:00.540455,Takeaway,,Completed,677,0.0,677.0
4418,1127,1269.0,2025-10-29,15:45:00.313714,Takeaway,,Pending,564,88.71,475.29
4419,4283,,2026-01-20,11:45:00.892051,Dine-in,4.0,Completed,571,0.0,571.0
4420,3105,169.0,2025-12-27,15:30:00.222606,Takeaway,,Pending,338,0.0,338.0
4421,3080,2669.0,2025-11-15,14:00:00.773791,Takeaway,,Completed,622,112.76,509.24
4422,2530,,2025-08-04,16:45:00.402348,Dine-in,4.0,Completed,326,0.0,326.0
4423,4363,2956.0,2025-07-29,17:45:00.579222,Takeaway,,Cancelled,670,0.0,670.0
4424,3710,,2025-08-17,22:15:00.688714,Takeaway,,Completed,685,0.0,685.0
4425,2430,,2025-07-13,12:30:00.928766,Takeaway,,Completed,1116,0.0,1116.0
4426,1336,2289.0,2026-02-20,13:30:00.487040,Dine-in,13.0,Pending,978,135.42,842.58
4427,4125,,2025-08-29,09:15:00.747115,Dine-in,14.0,Completed,1112,0.0,1112.0
4428,2827,,2026-01-04,15:00:00.365518,Dine-in,15.0,Completed,416,0.0,416.0
4429,4373,,2025-04-12,09:30:00.751126,Dine-in,20.0,Cancelled,169,0.0,169.0
4430,4286,,2026-01-29,18:15:00.404307,Takeaway,,Completed,535,0.0,535.0
4431,2293,3323.0,2026-03-23,21:00:00.954317,Dine-in,5.0,Pending,322,0.0,322.0
4432,461,,2025-12-20,09:00:00.595853,Takeaway,,Cancelled,868,0.0,868.0
4433,3219,,2025-07-20,23:30:00.875072,Dine-in,18.0,Completed,398,65.25,332.75
4434,1575,,2025-06-13,14:30:00.185787,Takeaway,,Completed,1025,0.0,1025.0
4435,429,3497.0,2025-08-03,18:30:00.500255,Dine-in,15.0,Completed,194,17.74,176.26
4436,1332,,2025-10-22,10:30:00.497543,Dine-in,20.0,Completed,922,63.58,858.42
4437,1818,3488.0,2026-03-13,17:00:00.195525,Takeaway,,Completed,581,0.0,581.0
4438,1710,,2025-06-08,13:15:00.707040,Dine-in,1.0,Pending,706,0.0,706.0
4439,3473,762.0,2026-02-28,14:15:00.552580,Takeaway,,Completed,697,0.0,697.0
4440,1053,2769.0,2025-07-24,21:30:00.782631,Takeaway,,Completed,660,0.0,660.0
4441,1812,,2026-01-09,22:45:00.447757,Takeaway,,Completed,1091,0.0,1091.0
4442,1379,,2025-04-12,16:45:00.286836,Takeaway,,Completed,633,0.0,633.0
4443,4713,4071.0,2026-01-02,18:00:00.892207,Dine-in,20.0,Completed,834,44.51,789.49
4444,3603,,2026-03-19,11:45:00.456043,Takeaway,,Completed,403,0.0,403.0
4445,4529,67.0,2026-03-01,16:00:00.894064,Takeaway,,Completed,530,0.0,530.0
4446,2428,3280.0,2025-05-29,09:15:00.162742,Takeaway,,Completed,675,0.0,675.0
4447,3588,3752.0,2025-04-24,10:45:00.661468,Takeaway,,Pending,401,0.0,401.0
4448,1938,,2025-07-16,14:00:00.673019,Dine-in,11.0,Completed,511,48.42,462.58
4449,104,,2025-10-10,14:00:00.778423,Takeaway,,Completed,983,183.29,799.71
4450,749,4866.0,2025-04-22,16:00:00.712996,Takeaway,,Completed,612,0.0,612.0
4451,4031,,2025-10-31,23:15:00.741568,Takeaway,,Completed,784,0.0,784.0
4452,2177,197.0,2025-12-20,11:45:00.382301,Takeaway,,Completed,964,0.0,964.0
4453,3911,181.0,2025-11-28,11:00:00.907685,Dine-in,5.0,Completed,758,0.0,758.0
4454,1210,,2025-10-09,15:00:00.275589,Takeaway,,Pending,236,36.98,199.02
4455,4693,2181.0,2025-06-21,23:30:00.899240,Dine-in,18.0,Cancelled,167,0.0,167.0
4456,2093,3704.0,2025-11-12,18:30:00.529797,Takeaway,,Completed,808,0.0,808.0
4457,4339,2894.0,2025-06-10,10:30:00.479523,Takeaway,,Completed,293,55.01,237.99
4458,3358,960.0,2025-04-26,11:45:00.002626,Takeaway,,Cancelled,276,0.0,276.0
4459,4194,,2026-01-16,09:30:00.843801,Dine-in,5.0,Completed,445,54.14,390.86
4460,880,,2025-10-11,22:30:00.699202,Dine-in,14.0,Completed,647,76.21,570.79
4461,3126,3635.0,2026-03-09,12:45:00.038501,Dine-in,10.0,Completed,143,0.0,143.0
4462,3717,861.0,2025-09-02,20:45:00.172113,Dine-in,11.0,Completed,1144,180.4,963.6
4463,1423,3101.0,2026-02-13,13:30:00.267023,Dine-in,14.0,Completed,723,111.84,611.16
4464,2593,1168.0,2026-01-18,14:00:00.852284,Takeaway,,Pending,999,69.88,929.12
4465,2115,,2026-02-27,17:15:00.219961,Dine-in,18.0,Completed,675,0.0,675.0
4466,290,1918.0,2025-11-02,16:00:00.154069,Dine-in,4.0,Completed,355,0.0,355.0
4467,3171,2227.0,2026-02-28,22:30:00.229675,Dine-in,6.0,Completed,121,0.0,121.0
4468,3265,,2025-11-14,20:45:00.694048,Takeaway,,Completed,313,0.0,313.0
4469,3765,154.0,2026-03-17,15:00:00.160422,Dine-in,20.0,Cancelled,304,47.39,256.61
4470,4768,1421.0,2025-05-04,12:45:00.416492,Dine-in,8.0,Completed,912,0.0,912.0
4471,1693,1717.0,2026-03-31,09:30:00.291497,Dine-in,4.0,Pending,764,0.0,764.0
4472,2010,1143.0,2025-08-23,20:45:00.262187,Dine-in,8.0,Completed,820,0.0,820.0
4473,1744,,2025-07-14,20:00:00.641352,Takeaway,,Completed,435,0.0,435.0
4474,4128,,2025-09-27,21:45:00.337375,Dine-in,12.0,Completed,232,0.0,232.0
4475,3243,1734.0,2025-06-16,23:45:00.259940,Dine-in,7.0,Completed,171,0.0,171.0
4476,1974,,2026-02-09,20:45:00.039539,Takeaway,,Completed,102,0.0,102.0
4477,1542,4571.0,2026-03-30,14:00:00.332787,Dine-in,16.0,Completed,567,0.0,567.0
4478,3512,,2025-09-29,09:00:00.968179,Takeaway,,Completed,508,0.0,508.0
4479,3919,,2026-03-27,13:15:00.746678,Takeaway,,Completed,796,0.0,796.0
4480,1726,1814.0,2026-03-17,23:00:00.603811,Takeaway,,Completed,314,0.0,314.0
4481,2688,,2026-01-19,15:00:00.339649,Takeaway,,Completed,736,0.0,736.0
4482,2274,,2026-03-28,14:15:00.770837,Takeaway,,Cancelled,1158,0.0,1158.0
4483,3561,,2025-11-09,10:00:00.576477,Takeaway,,Completed,493,45.89,447.11
4484,3883,1007.0,2025-09-03,16:45:00.556665,Takeaway,,Completed,144,0.0,144.0
4485,1875,2538.0,2026-03-31,15:15:00.468309,Dine-in,14.0,Completed,190,29.64,160.36
4486,1391,3859.0,2025-09-07,16:45:00.003677,Takeaway,,Completed,951,0.0,951.0
4487,3311,2152.0,2025-05-12,11:45:00.239268,Takeaway,,Pending,1103,0.0,1103.0
4488,241,,2025-10-18,20:15:00.014582,Dine-in,2.0,Completed,126,16.43,109.57
4489,1086,4066.0,2025-12-06,16:00:00.509094,Dine-in,20.0,Completed,469,0.0,469.0
4490,1610,,2026-02-06,20:30:00.562428,Takeaway,,Cancelled,711,0.0,711.0
4491,2939,,2025-05-02,17:30:00.411368,Takeaway,,Completed,882,0.0,882.0
4492,2562,,2025-10-26,12:45:00.438979,Takeaway,,Completed,1037,0.0,1037.0
4493,1223,,2025-07-14,14:15:00.411284,Dine-in,8.0,Completed,835,0.0,835.0
4494,4339,3925.0,2025-09-08,11:45:00.002925,Dine-in,11.0,Completed,793,0.0,793.0
4495,1195,,2026-03-14,15:45:00.920980,Takeaway,,Completed,647,0.0,647.0
4496,909,,2025-05-23,11:30:00.672530,Takeaway,,Completed,1102,79.66,1022.34
4497,2791,3952.0,2025-08-30,17:00:00.115895,Takeaway,,Completed,436,0.0,436.0
4498,2372,60.0,2026-03-30,18:45:00.893229,Dine-in,13.0,Completed,539,0.0,539.0
4499,695,,2025-05-26,13:00:00.187289,Dine-in,19.0,Pending,1116,85.45,1030.55
4500,2981,,2025-10-31,15:15:00.681147,Dine-in,3.0,Completed,650,0.0,650.0
4501,4164,4411.0,2025-05-16,13:30:00.519990,Takeaway,,Completed,350,0.0,350.0
4502,4130,4332.0,2026-01-14,19:00:00.273132,Takeaway,,Pending,458,0.0,458.0
4503,694,,2025-04-29,13:00:00.164347,Takeaway,,Completed,765,0.0,765.0
4504,1565,934.0,2025-07-09,09:30:00.348669,Dine-in,7.0,Completed,797,0.0,797.0
4505,960,,2025-10-29,13:45:00.313740,Dine-in,19.0,Completed,708,0.0,708.0
4506,351,,2025-08-17,11:15:00.937825,Dine-in,9.0,Pending,236,0.0,236.0
4507,4775,50.0,2025-08-05,20:00:00.585965,Dine-in,5.0,Completed,836,0.0,836.0
4508,3449,3086.0,2025-08-19,23:15:00.329479,Takeaway,,Pending,421,0.0,421.0
4509,3979,4368.0,2025-08-25,10:30:00.684099,Dine-in,7.0,Completed,1041,0.0,1041.0
4510,326,1212.0,2026-01-14,22:15:00.371070,Takeaway,,Cancelled,885,0.0,885.0
4511,2807,2043.0,2025-05-24,19:45:00.351913,Takeaway,,Completed,362,38.95,323.05
4512,3013,,2026-03-22,22:00:00.751782,Takeaway,,Completed,169,0.0,169.0
4513,804,1079.0,2025-09-09,15:45:00.553976,Takeaway,,Cancelled,320,0.0,320.0
4514,3625,,2025-10-22,11:00:00.373000,Takeaway,,Completed,336,0.0,336.0
4515,1386,2934.0,2025-07-20,13:15:00.044737,Takeaway,,Completed,288,0.0,288.0
4516,4823,2002.0,2025-11-08,16:15:00.053576,Dine-in,2.0,Completed,743,0.0,743.0
4517,299,1880.0,2026-02-06,16:00:00.052818,Dine-in,5.0,Completed,197,0.0,197.0
4518,3564,3544.0,2025-05-09,23:15:00.150776,Takeaway,,Completed,347,66.46,280.54
4519,2960,1645.0,2025-07-10,19:30:00.475998,Dine-in,15.0,Completed,492,0.0,492.0
4520,4817,4889.0,2025-11-07,15:30:00.254057,Takeaway,,Completed,484,0.0,484.0
4521,4975,338.0,2025-05-07,19:00:00.819703,Dine-in,17.0,Completed,408,42.92,365.08
4522,4656,685.0,2025-12-06,21:00:00.070100,Dine-in,5.0,Completed,1023,0.0,1023.0
4523,3089,,2025-12-05,10:45:00.936624,Dine-in,9.0,Completed,928,0.0,928.0
4524,1726,3348.0,2026-02-09,23:45:00.225747,Takeaway,,Pending,1164,0.0,1164.0
4525,2418,3435.0,2025-11-16,15:15:00.791386,Dine-in,20.0,Completed,815,0.0,815.0
4526,3436,2004.0,2025-11-10,14:30:00.784161,Dine-in,6.0,Completed,482,0.0,482.0
4527,1890,3390.0,2025-09-19,17:15:00.196874,Takeaway,,Completed,1128,0.0,1128.0
4528,1658,,2025-04-14,12:30:00.310063,Dine-in,15.0,Completed,1181,0.0,1181.0
4529,2178,3154.0,2025-12-15,19:00:00.306121,Takeaway,,Pending,1154,0.0,1154.0
4530,4203,4628.0,2025-09-04,21:00:00.747105,Dine-in,7.0,Cancelled,1011,0.0,1011.0
4531,2761,3573.0,2025-05-27,09:30:00.581899,Takeaway,,Cancelled,223,0.0,223.0
4532,4980,3225.0,2025-11-14,12:00:00.783845,Dine-in,5.0,Completed,212,0.0,212.0
4533,4207,3759.0,2026-02-03,15:00:00.016820,Dine-in,18.0,Completed,219,35.2,183.8
4534,459,341.0,2026-01-31,09:00:00.571529,Takeaway,,Completed,600,0.0,600.0
4535,2414,2000.0,2025-12-09,22:30:00.852712,Takeaway,,Completed,832,0.0,832.0
4536,3708,2451.0,2025-12-15,23:15:00.795421,Takeaway,,Completed,110,0.0,110.0
4537,1287,670.0,2025-07-01,16:15:00.645199,Takeaway,,Completed,458,35.66,422.34
4538,616,1390.0,2025-05-15,18:45:00.545436,Takeaway,,Completed,967,0.0,967.0
4539,4812,,2026-01-23,11:30:00.302951,Takeaway,,Pending,415,0.0,415.0
4540,4151,435.0,2025-08-28,16:45:00.485488,Takeaway,,Cancelled,642,0.0,642.0
4541,2266,1003.0,2025-07-16,12:30:00.630607,Dine-in,9.0,Pending,924,0.0,924.0
4542,47,3511.0,2025-09-18,20:30:00.036331,Takeaway,,Completed,648,60.0,588.0
4543,2109,1510.0,2025-10-05,12:15:00.606314,Takeaway,,Pending,1146,0.0,1146.0
4544,4317,,2025-09-28,14:00:00.167772,Dine-in,15.0,Pending,559,36.15,522.85
4545,1277,,2025-11-16,22:30:00.251958,Takeaway,,Cancelled,184,0.0,184.0
4546,2413,,2025-05-26,13:30:00.055548,Dine-in,15.0,Pending,553,92.6,460.4
4547,4935,89.0,2026-02-26,23:00:00.621315,Takeaway,,Completed,660,0.0,660.0
4548,942,,2026-03-06,15:45:00.895300,Dine-in,9.0,Completed,441,0.0,441.0
4549,2646,,2026-01-04,17:15:00.785917,Dine-in,19.0,Completed,397,0.0,397.0
4550,1586,2995.0,2025-09-11,23:30:00.076885,Takeaway,,Completed,561,0.0,561.0
4551,2028,780.0,2026-01-15,09:00:00.342397,Takeaway,,Completed,654,0.0,654.0
4552,4546,,2025-12-03,18:00:00.808135,Dine-in,1.0,Completed,1105,0.0,1105.0
4553,3956,,2025-12-04,16:15:00.351802,Dine-in,4.0,Completed,654,0.0,654.0
4554,1216,3938.0,2026-02-09,15:15:00.171309,Dine-in,4.0,Completed,756,0.0,756.0
4555,713,1578.0,2025-10-08,16:15:00.357867,Dine-in,14.0,Completed,634,0.0,634.0
4556,1621,,2026-02-10,19:30:00.563552,Dine-in,20.0,Completed,596,0.0,596.0
4557,542,,2025-12-15,23:45:00.143816,Dine-in,18.0,Cancelled,386,0.0,386.0
4558,4065,,2025-05-14,12:00:00.684050,Takeaway,,Completed,248,0.0,248.0
4559,576,1103.0,2025-08-28,18:45:00.827883,Takeaway,,Completed,899,0.0,899.0
4560,1452,,2025-07-03,13:15:00.849000,Dine-in,2.0,Completed,1093,0.0,1093.0
4561,4744,,2025-04-11,13:00:00.387254,Takeaway,,Completed,264,0.0,264.0
4562,1439,1183.0,2025-11-14,22:15:00.429209,Takeaway,,Completed,1048,183.56,864.44
4563,3199,,2026-03-08,12:15:00.302766,Takeaway,,Completed,607,51.72,555.28
4564,4417,3543.0,2026-03-16,10:00:00.633006,Takeaway,,Completed,307,0.0,307.0
4565,2500,,2026-01-18,23:00:00.150490,Takeaway,,Completed,977,64.65,912.35
4566,1495,,2025-05-03,09:45:00.792222,Takeaway,,Completed,281,0.0,281.0
4567,3753,,2025-08-17,23:30:00.481186,Takeaway,,Completed,128,14.88,113.12
4568,564,2640.0,2026-02-14,16:00:00.547323,Takeaway,,Completed,333,49.63,283.37
4569,875,,2025-04-04,22:15:00.182409,Dine-in,7.0,Completed,182,0.0,182.0
4570,4452,,2025-07-10,23:30:00.119435,Dine-in,11.0,Completed,379,0.0,379.0
4571,2813,,2026-02-20,10:15:00.840450,Dine-in,15.0,Completed,273,0.0,273.0
4572,1485,2937.0,2025-12-12,19:15:00.530575,Takeaway,,Completed,1155,166.1,988.9
4573,1759,,2026-03-16,11:00:00.122385,Takeaway,,Completed,159,0.0,159.0
4574,2006,2156.0,2026-04-01,21:45:00.653765,Takeaway,,Completed,521,0.0,521.0
4575,2421,2547.0,2025-12-13,23:45:00.918832,Dine-in,11.0,Completed,1034,0.0,1034.0
4576,3783,819.0,2025-11-02,15:00:00.610977,Takeaway,,Completed,708,138.22,569.78
4577,2920,,2025-08-27,15:30:00.820554,Takeaway,,Completed,1137,0.0,1137.0
4578,3285,3613.0,2025-05-28,13:15:00.828356,Takeaway,,Completed,639,70.17,568.83
4579,1055,,2025-04-12,10:00:00.337532,Dine-in,7.0,Completed,929,0.0,929.0
4580,3352,4062.0,2025-11-03,09:15:00.064833,Dine-in,10.0,Completed,539,0.0,539.0
4581,4433,,2025-11-05,15:45:00.268629,Takeaway,,Completed,400,36.85,363.15
4582,119,,2025-04-29,23:15:00.869624,Takeaway,,Completed,936,0.0,936.0
4583,3235,2592.0,2025-10-23,13:30:00.268948,Takeaway,,Pending,1025,0.0,1025.0
4584,862,2927.0,2026-03-18,12:15:00.190388,Dine-in,16.0,Completed,603,0.0,603.0
4585,3851,1902.0,2025-11-12,19:30:00.534074,Dine-in,2.0,Cancelled,1024,0.0,1024.0
4586,4755,3044.0,2025-06-12,11:15:00.029190,Dine-in,5.0,Completed,744,127.44,616.56
4587,863,,2026-03-12,15:30:00.472646,Dine-in,15.0,Pending,494,0.0,494.0
4588,494,4510.0,2025-08-12,16:15:00.142217,Dine-in,14.0,Completed,715,97.68,617.32
4589,2964,3532.0,2025-10-06,17:30:00.061877,Takeaway,,Completed,493,0.0,493.0
4590,3745,480.0,2026-01-21,23:15:00.213948,Takeaway,,Completed,495,0.0,495.0
4591,4519,112.0,2026-03-16,19:45:00.770051,Dine-in,7.0,Completed,857,0.0,857.0
4592,4830,4389.0,2025-05-22,17:00:00.050870,Dine-in,9.0,Completed,921,0.0,921.0
4593,2133,,2025-09-09,13:15:00.446865,Takeaway,,Completed,764,0.0,764.0
4594,3527,1032.0,2025-12-24,10:00:00.067575,Takeaway,,Completed,805,0.0,805.0
4595,4509,,2025-08-21,12:00:00.725137,Dine-in,1.0,Cancelled,364,0.0,364.0
4596,4562,1722.0,2026-03-12,15:30:00.011646,Takeaway,,Completed,119,0.0,119.0
4597,2731,2488.0,2025-04-26,10:30:00.133417,Dine-in,20.0,Completed,494,57.47,436.53
4598,4626,2402.0,2025-06-02,15:00:00.757865,Dine-in,16.0,Completed,234,25.47,208.53
4599,4306,,2025-11-28,15:00:00.298711,Dine-in,11.0,Completed,519,0.0,519.0
4600,3572,,2025-05-26,18:30:00.747681,Takeaway,,Completed,981,135.16,845.84
4601,4254,,2026-01-17,23:00:00.145128,Dine-in,3.0,Completed,881,0.0,881.0
4602,314,,2025-09-02,12:30:00.978000,Dine-in,20.0,Completed,1189,232.31,956.69
4603,4297,3353.0,2025-09-07,15:15:00.419788,Dine-in,1.0,Completed,754,0.0,754.0
4604,4529,3221.0,2025-07-28,18:45:00.685570,Dine-in,4.0,Completed,484,53.45,430.55
4605,1218,3542.0,2026-03-10,14:15:00.402276,Dine-in,15.0,Completed,891,0.0,891.0
4606,3512,333.0,2025-04-11,09:45:00.030175,Dine-in,4.0,Completed,472,0.0,472.0
4607,4199,1022.0,2025-05-29,15:00:00.576626,Takeaway,,Completed,375,0.0,375.0
4608,71,1899.0,2026-03-24,18:00:00.968155,Dine-in,5.0,Completed,810,0.0,810.0
4609,3456,4460.0,2025-04-22,11:45:00.094458,Takeaway,,Completed,705,53.22,651.78
4610,2830,4902.0,2026-03-27,20:45:00.425469,Dine-in,12.0,Completed,764,0.0,764.0
4611,1025,1422.0,2025-12-05,11:30:00.187613,Dine-in,17.0,Completed,299,0.0,299.0
4612,927,3697.0,2025-11-13,12:15:00.999116,Takeaway,,Completed,238,0.0,238.0
4613,610,,2025-11-18,19:45:00.941551,Dine-in,15.0,Completed,704,67.52,636.48
4614,1687,3783.0,2026-03-21,19:45:00.498107,Dine-in,19.0,Completed,267,28.71,238.29
4615,3477,,2025-05-19,18:15:00.817863,Dine-in,4.0,Completed,1132,0.0,1132.0
4616,4923,,2025-05-01,16:45:00.170713,Dine-in,6.0,Completed,349,0.0,349.0
4617,3879,914.0,2025-10-11,17:00:00.038417,Dine-in,6.0,Pending,389,0.0,389.0
4618,392,2462.0,2026-01-26,14:00:00.534541,Dine-in,2.0,Completed,506,0.0,506.0
4619,3296,,2025-06-21,13:00:00.721659,Dine-in,14.0,Cancelled,1016,0.0,1016.0
4620,1889,4357.0,2025-08-25,14:00:00.554962,Takeaway,,Completed,1068,0.0,1068.0
4621,1259,,2025-12-12,12:15:00.008739,Dine-in,15.0,Completed,466,0.0,466.0
4622,3231,,2025-12-14,12:15:00.371191,Takeaway,,Completed,663,0.0,663.0
4623,4406,503.0,2026-02-28,10:00:00.466584,Dine-in,4.0,Completed,1109,0.0,1109.0
4624,1900,1450.0,2025-12-25,18:45:00.369298,Dine-in,8.0,Completed,223,0.0,223.0
4625,2457,2518.0,2026-03-04,16:00:00.371216,Dine-in,13.0,Completed,1112,0.0,1112.0
4626,3696,,2025-08-15,21:15:00.466322,Takeaway,,Completed,722,0.0,722.0
4627,4842,,2025-09-29,16:45:00.654993,Dine-in,4.0,Completed,655,0.0,655.0
4628,2911,3304.0,2025-05-16,11:15:00.820109,Takeaway,,Pending,477,0.0,477.0
4629,233,3216.0,2025-12-26,12:15:00.391954,Dine-in,3.0,Completed,1136,0.0,1136.0
4630,4694,3711.0,2025-04-19,19:00:00.327863,Dine-in,11.0,Completed,807,0.0,807.0
4631,4812,,2025-07-03,12:30:00.448066,Dine-in,19.0,Completed,912,0.0,912.0
4632,155,2853.0,2025-11-18,16:15:00.395010,Takeaway,,Completed,847,125.56,721.44
4633,1586,3408.0,2025-07-07,16:15:00.400914,Dine-in,13.0,Cancelled,444,0.0,444.0
4634,1300,,2025-08-19,16:00:00.270284,Dine-in,17.0,Completed,756,0.0,756.0
4635,1280,,2025-08-04,13:15:00.673123,Takeaway,,Completed,411,34.01,376.99
4636,908,,2026-01-18,11:15:00.199627,Takeaway,,Completed,384,69.32,314.68
4637,3627,2123.0,2026-03-23,12:15:00.565833,Dine-in,11.0,Cancelled,935,74.27,860.73
4638,3730,1520.0,2025-08-01,12:30:00.068097,Dine-in,10.0,Completed,1196,0.0,1196.0
4639,3590,,2025-05-18,11:15:00.929622,Takeaway,,Pending,856,0.0,856.0
4640,831,692.0,2025-04-21,09:00:00.606353,Takeaway,,Completed,241,0.0,241.0
4641,1475,,2025-11-25,17:15:00.133633,Dine-in,11.0,Completed,1069,0.0,1069.0
4642,282,1409.0,2025-12-28,14:15:00.494887,Dine-in,11.0,Cancelled,504,0.0,504.0
4643,3765,,2026-01-21,14:15:00.746189,Takeaway,,Completed,270,0.0,270.0
4644,2796,,2026-03-20,20:00:00.406510,Dine-in,10.0,Completed,739,0.0,739.0
4645,987,,2025-12-17,18:00:00.583471,Takeaway,,Completed,701,74.45,626.55
4646,2079,4628.0,2025-11-06,17:15:00.284705,Takeaway,,Completed,723,0.0,723.0
4647,3240,500.0,2025-04-04,14:45:00.564276,Dine-in,18.0,Completed,600,0.0,600.0
4648,4254,4095.0,2025-12-03,23:30:00.103455,Dine-in,16.0,Cancelled,550,0.0,550.0
4649,3736,1832.0,2026-01-13,19:15:00.511322,Takeaway,,Completed,1095,0.0,1095.0
4650,2073,,2026-03-31,23:30:00.180911,Dine-in,1.0,Completed,519,0.0,519.0
4651,1155,,2025-10-22,19:30:00.174714,Dine-in,1.0,Pending,225,0.0,225.0
4652,2424,,2026-03-21,10:00:00.247291,Takeaway,,Pending,1102,0.0,1102.0
4653,3489,,2025-09-13,10:45:00.251991,Dine-in,8.0,Completed,695,120.41,574.59
4654,4880,,2025-06-08,13:00:00.752332,Dine-in,18.0,Pending,1089,0.0,1089.0
4655,3928,,2026-03-11,21:00:00.033559,Takeaway,,Completed,964,0.0,964.0
4656,3676,3509.0,2025-12-26,09:45:00.652719,Dine-in,4.0,Pending,182,30.41,151.59
4657,451,1810.0,2025-04-10,09:45:00.550323,Takeaway,,Completed,948,0.0,948.0
4658,500,,2025-05-29,18:45:00.235899,Takeaway,,Completed,1186,79.2,1106.8
4659,4261,,2026-02-10,19:30:00.095364,Takeaway,,Completed,445,0.0,445.0
4660,1167,1532.0,2025-07-22,23:45:00.207553,Dine-in,20.0,Completed,341,0.0,341.0
4661,4756,2226.0,2025-07-20,15:45:00.666395,Takeaway,,Pending,984,0.0,984.0
4662,2250,485.0,2025-11-12,17:15:00.435527,Takeaway,,Pending,777,151.43,625.57
4663,4988,4856.0,2025-08-10,23:30:00.868639,Takeaway,,Completed,366,19.43,346.57
4664,792,2070.0,2026-03-04,09:45:00.581698,Dine-in,5.0,Completed,801,0.0,801.0
4665,719,,2025-10-13,18:00:00.495754,Dine-in,9.0,Completed,1009,0.0,1009.0
4666,56,1055.0,2025-10-08,17:45:00.138645,Dine-in,7.0,Completed,722,0.0,722.0
4667,1001,2313.0,2026-03-10,13:45:00.688267,Dine-in,11.0,Completed,906,122.59,783.41
4668,92,,2025-07-18,14:15:00.635889,Dine-in,7.0,Completed,134,26.04,107.96
4669,4246,3621.0,2025-04-27,15:15:00.223818,Takeaway,,Completed,215,0.0,215.0
4670,561,326.0,2025-09-18,09:00:00.208073,Takeaway,,Completed,619,0.0,619.0
4671,2496,,2025-10-09,18:30:00.610053,Dine-in,11.0,Completed,529,0.0,529.0
4672,861,2919.0,2025-05-29,14:15:00.982762,Dine-in,3.0,Completed,122,0.0,122.0
4673,4833,4822.0,2025-06-22,23:30:00.478955,Takeaway,,Completed,964,76.52,887.48
4674,3904,613.0,2025-05-07,18:00:00.330066,Takeaway,,Cancelled,684,0.0,684.0
