Ride_ID,Booking_ID,Customer_ID,Driver_ID,Vehicle_ID,Pickup_Location,Drop_Location,Pickup_Latitude,Pickup_Longitude,Drop_Latitude,Drop_Longitude,Ride_Distance_km,Estimated_Duration_min,Actual_Duration_min,Ride_Status,Cancellation_Reason,Booking_Time,Pickup_Time,Drop_Time
4703,2485,1845,444,376,"Satellite, Ahmedabad","Viman Nagar, Pune",21.149308,72.793444,21.205273,72.854544,6.43,24,23,Completed,,2026-02-10 19:09:05.115507,2026-02-10 19:14:05.115507,2026-02-10 19:37:05.115507
4704,194,4582,621,389,"Andheri, Mumbai","Dwarka, Delhi",21.189843,72.819202,21.248321,72.831481,13.34,51,59,No-Show,Payment issue,2025-11-18 02:00:52.533720,2025-11-18 02:11:52.533720,
4705,4705,3086,552,687,"Connaught Place, Delhi","Satellite, Ahmedabad",21.213394,72.831518,21.202212,72.833824,17.87,62,69,Completed,,2025-10-19 07:54:21.678183,2025-10-19 07:57:21.678183,2025-10-19 09:06:21.678183
4706,1609,1215,17,638,"Dadar, Mumbai","Bopal, Ahmedabad",21.233265,72.819776,21.13116,72.823002,10.02,25,24,Completed,,2026-02-12 20:15:56.738332,2026-02-12 20:30:56.738332,2026-02-12 20:54:56.738332
4707,4848,2484,769,319,"Bandra, Mumbai","Navrangpura, Ahmedabad",21.191622,72.76382,21.230899,72.86667,13.49,29,30,Cancelled,Driver cancelled,2026-01-04 05:34:04.502302,2026-01-04 05:40:04.502302,
4708,2103,4189,234,749,"Saket, Delhi","Vesu, Surat",21.169048,72.781013,21.121273,72.85887,19.37,72,77,Cancelled,Payment issue,2026-02-18 06:17:40.670438,2026-02-18 06:29:40.670438,
4709,259,4323,246,351,"Dwarka, Delhi","Bandra, Mumbai",21.209933,72.897427,21.19991,72.855246,11.26,41,39,Completed,,2025-12-24 16:55:52.947425,2025-12-24 17:01:52.947425,2025-12-24 17:40:52.947425
4710,4008,2880,9,15,"Borivali, Mumbai","Vesu, Surat",21.115663,72.804232,21.136066,72.884479,11.97,36,43,Completed,,2025-10-15 04:08:52.749020,2025-10-15 04:23:52.749020,2025-10-15 05:06:52.749020
4711,4698,4629,208,644,"Indiranagar, Bangalore","Kothrud, Pune",21.166877,72.883686,21.217806,72.767521,5.91,23,18,Cancelled,Payment issue,2025-12-01 17:19:39.706007,2025-12-01 17:24:39.706007,
4712,39,4609,653,381,"Maninagar, Ahmedabad","Adajan, Surat",21.164781,72.827031,21.175322,72.889248,16.32,39,49,Completed,,2026-02-22 09:54:18.420863,2026-02-22 10:02:18.420863,2026-02-22 10:51:18.420863
4713,1199,1316,591,380,"BTM Layout, Bangalore","Adajan, Surat",21.188434,72.828645,21.167541,72.779567,12.45,41,41,Completed,,2026-03-30 22:04:26.898390,2026-03-30 22:12:26.898390,2026-03-30 22:53:26.898390
4714,775,2033,121,613,"Borivali, Mumbai","Dadar, Mumbai",21.155565,72.877135,21.168768,72.772824,9.28,22,28,Completed,,2025-12-24 23:56:36.416155,2025-12-25 00:07:36.416155,2025-12-25 00:35:36.416155
4715,2692,319,324,281,"Powai, Mumbai","Saket, Delhi",21.234214,72.822377,21.22537,72.888573,19.14,39,48,Completed,,2025-11-18 22:51:34.714206,2025-11-18 22:54:34.714206,2025-11-18 23:42:34.714206
4716,1391,2497,61,49,"Hinjewadi, Pune","Electronic City, Bangalore",21.147173,72.77901,21.18993,72.785084,17.72,64,71,Completed,,2025-10-28 01:35:19.530820,2025-10-28 01:49:19.530820,2025-10-28 03:00:19.530820
4717,1627,537,678,226,"Satellite, Ahmedabad","Powai, Mumbai",21.218436,72.785771,21.1154,72.89166,11.05,41,39,No-Show,Driver cancelled,2025-10-09 03:17:54.077123,2025-10-09 03:27:54.077123,
4718,1068,1007,929,140,"Viman Nagar, Pune","Maninagar, Ahmedabad",21.200275,72.836207,21.16677,72.782587,10.16,39,40,Cancelled,Long waiting time,2025-11-30 21:33:10.903090,2025-11-30 21:35:10.903090,
4719,1601,2915,921,485,"Adajan, Surat","Kothrud, Pune",21.243458,72.769592,21.136584,72.761303,5.64,14,14,Completed,,2025-11-29 13:17:05.808907,2025-11-29 13:29:05.808907,2025-11-29 13:43:05.808907
4720,2337,3975,95,328,"Katargam, Surat","Bopal, Ahmedabad",21.111393,72.858765,21.19564,72.783084,11.04,41,36,Completed,,2025-10-18 12:11:31.494854,2025-10-18 12:15:31.494854,2025-10-18 12:51:31.494854
4721,4779,2303,284,129,"Powai, Mumbai","Indiranagar, Bangalore",21.215974,72.798283,21.206485,72.886788,10.97,31,36,No-Show,Driver cancelled,2025-12-24 11:59:51.956465,2025-12-24 12:05:51.956465,
4722,2574,738,548,205,"Powai, Mumbai","Bopal, Ahmedabad",21.233085,72.819105,21.128511,72.774538,6.37,19,26,Completed,,2026-01-27 16:20:40.421997,2026-01-27 16:22:40.421997,2026-01-27 16:48:40.421997
4723,1923,4657,74,730,"Hinjewadi, Pune","Bopal, Ahmedabad",21.127526,72.757101,21.186786,72.886251,3.58,10,20,Completed,,2025-12-08 02:53:53.630199,2025-12-08 03:04:53.630199,2025-12-08 03:24:53.630199
4724,4429,3987,838,113,"Viman Nagar, Pune","Rohini, Delhi",21.116008,72.85659,21.102882,72.818818,16.06,51,61,Completed,,2025-10-19 17:56:58.721122,2025-10-19 18:01:58.721122,2025-10-19 19:02:58.721122
4725,3987,4297,527,137,"Navrangpura, Ahmedabad","BTM Layout, Bangalore",21.231891,72.776716,21.190717,72.815058,7.41,14,22,Completed,,2025-11-18 07:25:01.582331,2025-11-18 07:31:01.582331,2025-11-18 07:53:01.582331
4726,3759,3093,13,648,"Rohini, Delhi","Hinjewadi, Pune",21.157128,72.829707,21.177818,72.782236,10.96,22,20,Completed,,2026-01-16 03:42:03.205379,2026-01-16 03:49:03.205379,2026-01-16 04:09:03.205379
4727,2375,4687,299,613,"Vesu, Surat","Bopal, Ahmedabad",21.137753,72.845464,21.171487,72.847015,16.25,50,58,Cancelled,Customer cancelled,2026-01-22 14:15:54.720356,2026-01-22 14:17:54.720356,
4728,863,4073,857,268,"Indiranagar, Bangalore","BTM Layout, Bangalore",21.145829,72.812833,21.207385,72.880886,14.15,46,49,Completed,,2025-11-14 13:12:40.949900,2025-11-14 13:21:40.949900,2025-11-14 14:10:40.949900
4729,1753,2553,830,56,"Powai, Mumbai","Borivali, Mumbai",21.100023,72.79316,21.226136,72.811793,7.71,25,34,Completed,,2025-10-23 18:34:39.135040,2025-10-23 18:41:39.135040,2025-10-23 19:15:39.135040
4730,1957,4434,371,207,"Karol Bagh, Delhi","Connaught Place, Delhi",21.184874,72.762931,21.205477,72.764779,9.41,31,37,Completed,,2026-02-14 19:00:55.453513,2026-02-14 19:14:55.453513,2026-02-14 19:51:55.453513
4731,4524,3936,787,196,"Maninagar, Ahmedabad","Rohini, Delhi",21.152897,72.772698,21.168448,72.778965,17.14,39,49,Completed,,2025-10-15 18:51:57.120692,2025-10-15 19:02:57.120692,2025-10-15 19:51:57.120692
4732,2911,3305,182,52,"Wakad, Pune","Vesu, Surat",21.209884,72.853921,21.165126,72.871093,7.12,22,27,Completed,,2025-11-07 15:47:03.270921,2025-11-07 15:54:03.270921,2025-11-07 16:21:03.270921
4733,732,3185,525,605,"Electronic City, Bangalore","Connaught Place, Delhi",21.205311,72.859484,21.13138,72.824055,7.45,28,28,Completed,,2026-01-09 04:22:59.184820,2026-01-09 04:30:59.184820,2026-01-09 04:58:59.184820
4734,1917,1845,258,81,"Viman Nagar, Pune","BTM Layout, Bangalore",21.104518,72.864294,21.190457,72.839426,10.57,31,40,Completed,,2026-02-22 11:22:09.895597,2026-02-22 11:29:09.895597,2026-02-22 12:09:09.895597
4735,4976,471,714,521,"Powai, Mumbai","Whitefield, Bangalore",21.140862,72.833726,21.154166,72.788657,16.42,59,67,Completed,,2026-01-05 05:54:45.726693,2026-01-05 06:09:45.726693,2026-01-05 07:16:45.726693
4736,717,3128,495,281,"Karol Bagh, Delhi","Hinjewadi, Pune",21.104637,72.755984,21.215585,72.816914,15.96,50,60,Completed,,2025-12-29 10:32:24.297714,2025-12-29 10:37:24.297714,2025-12-29 11:37:24.297714
4737,3073,3692,5,672,"Satellite, Ahmedabad","Satellite, Ahmedabad",21.20381,72.868461,21.217632,72.773329,4.78,10,9,Completed,,2025-12-14 23:11:17.704528,2025-12-14 23:19:17.704528,2025-12-14 23:28:17.704528
4738,3557,739,141,591,"Karol Bagh, Delhi","Navrangpura, Ahmedabad",21.127413,72.784444,21.156972,72.888441,4.9,16,22,Completed,,2025-12-26 23:14:42.501768,2025-12-26 23:24:42.501768,2025-12-26 23:46:42.501768
4739,4649,2413,763,486,"Powai, Mumbai","Wakad, Pune",21.211456,72.843512,21.18013,72.824275,16.41,64,74,Completed,,2025-12-07 06:25:07.923596,2025-12-07 06:33:07.923596,2025-12-07 07:47:07.923596
4740,1003,2947,639,226,"Vesu, Surat","Bandra, Mumbai",21.22374,72.839476,21.232032,72.877143,4.5,14,10,Completed,,2026-02-24 06:09:24.853141,2026-02-24 06:16:24.853141,2026-02-24 06:26:24.853141
4741,2799,3219,57,426,"Kothrud, Pune","Satellite, Ahmedabad",21.204165,72.836277,21.1532,72.827295,5.82,22,23,Completed,,2026-03-18 10:11:44.167756,2026-03-18 10:20:44.167756,2026-03-18 10:43:44.167756
4742,3634,4257,946,526,"Hinjewadi, Pune","Electronic City, Bangalore",21.113501,72.84386,21.120921,72.851334,7.16,25,25,Completed,,2026-02-21 16:49:47.165041,2026-02-21 16:53:47.165041,2026-02-21 17:18:47.165041
4743,2114,265,665,409,"Adajan, Surat","Connaught Place, Delhi",21.167126,72.859347,21.123149,72.850863,4.89,13,21,Completed,,2026-03-15 21:39:50.863544,2026-03-15 21:53:50.863544,2026-03-15 22:14:50.863544
4744,1413,2383,919,378,"Dadar, Mumbai","Rohini, Delhi",21.155369,72.813291,21.192929,72.867993,5.32,17,22,No-Show,Payment issue,2025-11-17 14:17:45.496385,2025-11-17 14:27:45.496385,
4745,2558,4225,710,515,"Adajan, Surat","Bandra, Mumbai",21.199627,72.835965,21.136,72.846686,16.66,50,47,Cancelled,Customer cancelled,2026-01-18 03:26:26.205392,2026-01-18 03:31:26.205392,
4746,2922,2916,527,44,"Connaught Place, Delhi","Vesu, Surat",21.123856,72.840058,21.209641,72.799853,17.12,50,59,Completed,,2026-01-15 03:23:33.767422,2026-01-15 03:25:33.767422,2026-01-15 04:24:33.767422
4747,3769,1457,291,268,"Viman Nagar, Pune","BTM Layout, Bangalore",21.234983,72.866851,21.198422,72.809743,12.46,26,32,Completed,,2026-01-16 17:18:56.646919,2026-01-16 17:25:56.646919,2026-01-16 17:57:56.646919
4748,4666,290,464,1,"Dwarka, Delhi","Navrangpura, Ahmedabad",21.218784,72.870792,21.241396,72.764809,17.32,41,39,Cancelled,Customer cancelled,2025-10-12 16:09:53.230527,2025-10-12 16:18:53.230527,
4749,2715,3867,727,794,"Connaught Place, Delhi","Powai, Mumbai",21.184468,72.755407,21.21771,72.761189,5.29,14,13,Completed,,2026-02-04 01:21:27.932055,2026-02-04 01:36:27.932055,2026-02-04 01:49:27.932055
4750,2707,3675,697,676,"Indiranagar, Bangalore","Indiranagar, Bangalore",21.220256,72.857453,21.149462,72.891831,15.16,60,56,Completed,,2025-10-21 07:58:31.736584,2025-10-21 08:09:31.736584,2025-10-21 09:05:31.736584
4751,4046,3826,546,690,"Whitefield, Bangalore","BTM Layout, Bangalore",21.157245,72.757986,21.194646,72.896756,18.87,54,58,Completed,,2025-10-17 18:28:09.318935,2025-10-17 18:43:09.318935,2025-10-17 19:41:09.318935
4752,3694,2647,10,8,"Whitefield, Bangalore","Dwarka, Delhi",21.152727,72.850416,21.114288,72.820214,16.01,49,47,Completed,,2025-10-20 14:28:53.510133,2025-10-20 14:35:53.510133,2025-10-20 15:22:53.510133
4753,832,2132,649,705,"Whitefield, Bangalore","Indiranagar, Bangalore",21.137405,72.894522,21.123308,72.867119,8.37,21,17,Cancelled,Long waiting time,2026-03-19 19:31:24.565321,2026-03-19 19:46:24.565321,
4754,2607,1728,46,544,"Katargam, Surat","Karol Bagh, Delhi",21.127688,72.872054,21.128716,72.826428,9.61,37,39,Completed,,2026-01-02 00:31:07.910809,2026-01-02 00:43:07.910809,2026-01-02 01:22:07.910809
4755,3848,4150,452,761,"BTM Layout, Bangalore","Hinjewadi, Pune",21.185413,72.773876,21.195008,72.787642,18.39,57,57,Completed,,2026-01-22 13:38:07.132856,2026-01-22 13:40:07.132856,2026-01-22 14:37:07.132856
4756,2453,2664,877,468,"Bopal, Ahmedabad","Navrangpura, Ahmedabad",21.195614,72.768476,21.165961,72.845303,3.04,10,16,Completed,,2025-12-07 10:48:19.060690,2025-12-07 11:01:19.060690,2025-12-07 11:17:19.060690
4757,2596,4813,51,350,"Navrangpura, Ahmedabad","Connaught Place, Delhi",21.219553,72.762234,21.199161,72.857274,17.97,54,55,Completed,,2026-01-12 02:58:50.643791,2026-01-12 03:12:50.643791,2026-01-12 04:07:50.643791
4758,1704,2441,910,483,"Maninagar, Ahmedabad","Karol Bagh, Delhi",21.141513,72.779101,21.126264,72.845337,10.78,27,25,Completed,,2026-01-10 21:01:33.707681,2026-01-10 21:07:33.707681,2026-01-10 21:32:33.707681
4759,282,4724,288,211,"Bandra, Mumbai","Vesu, Surat",21.214037,72.805784,21.103426,72.89755,10.15,37,32,Completed,,2025-10-13 05:39:07.210962,2025-10-13 05:46:07.210962,2025-10-13 06:18:07.210962
4760,412,4660,357,400,"Borivali, Mumbai","Bandra, Mumbai",21.144259,72.852123,21.20187,72.792445,15.32,59,58,Completed,,2025-11-27 18:35:44.206409,2025-11-27 18:45:44.206409,2025-11-27 19:43:44.206409
4761,2195,381,653,61,"Kothrud, Pune","Indiranagar, Bangalore",21.2475,72.830091,21.149493,72.785224,14.83,42,41,Completed,,2026-02-08 09:19:32.599341,2026-02-08 09:26:32.599341,2026-02-08 10:07:32.599341
4762,2985,2000,247,341,"Satellite, Ahmedabad","Bandra, Mumbai",21.226486,72.897912,21.233246,72.819895,5.89,20,20,Completed,,2026-03-01 08:00:12.773108,2026-03-01 08:03:12.773108,2026-03-01 08:23:12.773108
4763,3058,3065,883,118,"Electronic City, Bangalore","Hinjewadi, Pune",21.17412,72.78084,21.188263,72.762708,7.83,30,33,Completed,,2026-01-02 20:24:54.423561,2026-01-02 20:27:54.423561,2026-01-02 21:00:54.423561
4764,4130,125,684,457,"Udhna, Surat","Maninagar, Ahmedabad",21.199093,72.877612,21.204855,72.796286,5.91,17,15,No-Show,Driver cancelled,2026-03-07 03:07:37.425590,2026-03-07 03:11:37.425590,
4765,2215,217,445,382,"Udhna, Surat","Bandra, Mumbai",21.169183,72.817123,21.166295,72.894676,9.86,38,45,Cancelled,Driver not available,2025-10-27 20:43:17.850913,2025-10-27 20:56:17.850913,
4766,4352,4845,41,650,"Vesu, Surat","Dwarka, Delhi",21.196102,72.755965,21.170127,72.774629,13.39,36,34,Completed,,2025-11-14 01:19:58.855424,2025-11-14 01:33:58.855424,2025-11-14 02:07:58.855424
4767,4716,1325,972,699,"Adajan, Surat","Adajan, Surat",21.116875,72.771001,21.248423,72.785313,19.46,76,80,Completed,,2026-01-18 23:16:17.552977,2026-01-18 23:23:17.552977,2026-01-19 00:43:17.552977
4768,2699,4425,833,198,"Kothrud, Pune","Wakad, Pune",21.220704,72.751485,21.142482,72.771888,9.6,33,32,Completed,,2025-11-27 10:10:35.657407,2025-11-27 10:19:35.657407,2025-11-27 10:51:35.657407
4769,3015,678,188,583,"Adajan, Surat","BTM Layout, Bangalore",21.221288,72.775231,21.171013,72.887974,13.12,40,44,Completed,,2026-02-21 09:44:21.021177,2026-02-21 09:58:21.021177,2026-02-21 10:42:21.021177
4770,1455,64,753,44,"Bandra, Mumbai","Borivali, Mumbai",21.105718,72.828881,21.208258,72.844196,9.55,30,34,Cancelled,Payment issue,2026-02-09 08:35:05.012489,2026-02-09 08:42:05.012489,
4771,3433,1681,790,302,"Viman Nagar, Pune","Dwarka, Delhi",21.139243,72.78859,21.215406,72.812626,19.31,55,55,Completed,,2026-03-12 16:24:01.413677,2026-03-12 16:30:01.413677,2026-03-12 17:25:01.413677
4772,785,1113,912,740,"Powai, Mumbai","Connaught Place, Delhi",21.120934,72.864642,21.16116,72.890763,14.9,52,56,Completed,,2025-10-11 09:31:21.107735,2025-10-11 09:44:21.107735,2025-10-11 10:40:21.107735
4773,1616,4185,704,508,"Powai, Mumbai","Wakad, Pune",21.179644,72.861243,21.227101,72.899849,11.96,29,28,Completed,,2026-03-22 06:43:05.208246,2026-03-22 06:47:05.208246,2026-03-22 07:15:05.208246
4774,3728,3881,98,151,"Navrangpura, Ahmedabad","Maninagar, Ahmedabad",21.163269,72.849793,21.129259,72.87087,19.43,56,62,Completed,,2025-12-16 01:25:22.325563,2025-12-16 01:29:22.325563,2025-12-16 02:31:22.325563
4775,2657,3426,884,193,"Bandra, Mumbai","Dwarka, Delhi",21.217792,72.898265,21.223042,72.812844,18.84,38,47,Completed,,2025-12-16 15:34:06.979946,2025-12-16 15:42:06.979946,2025-12-16 16:29:06.979946
4776,884,1482,421,98,"Saket, Delhi","Vesu, Surat",21.109192,72.81713,21.186951,72.830764,12.98,40,49,Completed,,2025-11-20 03:44:17.411223,2025-11-20 03:57:17.411223,2025-11-20 04:46:17.411223
4777,3414,2973,875,187,"Hinjewadi, Pune","Satellite, Ahmedabad",21.239678,72.791482,21.118247,72.762325,15.16,44,50,Completed,,2026-02-26 12:27:15.004826,2026-02-26 12:42:15.004826,2026-02-26 13:32:15.004826
4778,3723,2398,999,263,"Powai, Mumbai","Karol Bagh, Delhi",21.249592,72.757869,21.162979,72.773555,9.78,36,32,Completed,,2025-10-14 21:42:38.175585,2025-10-14 21:54:38.175585,2025-10-14 22:26:38.175585
4779,177,841,213,80,"Bandra, Mumbai","Rohini, Delhi",21.152242,72.813921,21.193263,72.863901,17.93,65,67,Completed,,2026-01-08 04:34:56.187382,2026-01-08 04:37:56.187382,2026-01-08 05:44:56.187382
4780,3891,4311,752,544,"Dwarka, Delhi","Saket, Delhi",21.137084,72.895157,21.168536,72.865099,15.96,45,51,Cancelled,Payment issue,2026-03-10 18:24:48.277989,2026-03-10 18:32:48.277989,
4781,1735,1392,291,97,"Kothrud, Pune","Rohini, Delhi",21.133421,72.771831,21.247061,72.778107,3.98,13,8,Completed,,2025-11-23 23:53:46.501440,2025-11-24 00:00:46.501440,2025-11-24 00:08:46.501440
4782,4657,4862,351,460,"Wakad, Pune","Saket, Delhi",21.201997,72.862065,21.206223,72.87104,10.43,32,42,Cancelled,Driver not available,2026-03-25 04:24:14.924543,2026-03-25 04:33:14.924543,
4783,1655,865,40,3,"Bopal, Ahmedabad","Udhna, Surat",21.249092,72.800183,21.205454,72.805399,5.86,19,26,Completed,,2025-11-02 18:28:31.005533,2025-11-02 18:35:31.005533,2025-11-02 19:01:31.005533
4784,1038,1687,452,349,"Indiranagar, Bangalore","Saket, Delhi",21.132889,72.789137,21.236088,72.812514,5.42,15,10,Completed,,2026-01-13 05:59:55.088898,2026-01-13 06:01:55.088898,2026-01-13 06:11:55.088898
4785,128,1252,65,555,"BTM Layout, Bangalore","Connaught Place, Delhi",21.118602,72.888378,21.138483,72.870402,12.35,35,34,Cancelled,Driver cancelled,2025-11-08 17:31:00.225787,2025-11-08 17:42:00.225787,
4786,1877,3684,473,205,"Katargam, Surat","Vesu, Surat",21.110233,72.868194,21.226056,72.832858,3.75,9,4,Completed,,2025-10-29 16:27:03.897616,2025-10-29 16:29:03.897616,2025-10-29 16:33:03.897616
4787,3316,299,981,179,"Maninagar, Ahmedabad","Saket, Delhi",21.167172,72.838585,21.147364,72.8774,18.9,40,40,Completed,,2025-10-17 17:35:22.454847,2025-10-17 17:45:22.454847,2025-10-17 18:25:22.454847
4788,3792,1615,868,619,"Viman Nagar, Pune","Katargam, Surat",21.134827,72.822276,21.126897,72.806256,15.0,57,58,Completed,,2025-11-22 17:47:50.081731,2025-11-22 17:51:50.081731,2025-11-22 18:49:50.081731
4789,3794,2627,17,620,"Dadar, Mumbai","Wakad, Pune",21.117747,72.843609,21.18986,72.812972,3.33,8,6,Completed,,2025-11-02 05:22:09.325858,2025-11-02 05:37:09.325858,2025-11-02 05:43:09.325858
4790,825,915,304,576,"Viman Nagar, Pune","Wakad, Pune",21.162974,72.811828,21.158554,72.846842,5.38,20,24,Cancelled,Customer cancelled,2026-03-31 22:37:28.000573,2026-03-31 22:41:28.000573,
4791,1111,1727,407,162,"Udhna, Surat","Andheri, Mumbai",21.247503,72.760457,21.203202,72.785516,9.53,36,46,Completed,,2025-10-31 03:53:46.063469,2025-10-31 03:59:46.063469,2025-10-31 04:45:46.063469
4792,4602,223,464,735,"Katargam, Surat","Vesu, Surat",21.101585,72.805459,21.168114,72.893348,10.95,41,44,Cancelled,Payment issue,2025-11-06 01:00:14.041843,2025-11-06 01:06:14.041843,
4793,1697,1828,915,615,"Rohini, Delhi","Katargam, Surat",21.242108,72.888426,21.182032,72.750192,12.89,49,53,Cancelled,Driver not available,2025-10-17 23:16:41.996701,2025-10-17 23:22:41.996701,
4794,1557,1490,688,545,"Udhna, Surat","Satellite, Ahmedabad",21.127239,72.768924,21.207939,72.757571,4.95,13,8,Cancelled,Long waiting time,2025-10-31 18:34:33.686840,2025-10-31 18:41:33.686840,
4795,1627,3285,100,798,"Borivali, Mumbai","Electronic City, Bangalore",21.142508,72.853119,21.216313,72.862743,7.39,20,30,Completed,,2026-03-31 00:59:43.842140,2026-03-31 01:13:43.842140,2026-03-31 01:43:43.842140
4796,1643,4399,395,364,"Dadar, Mumbai","Udhna, Surat",21.181582,72.877459,21.156923,72.828092,6.79,15,15,Completed,,2026-01-09 02:08:28.119775,2026-01-09 02:20:28.119775,2026-01-09 02:35:28.119775
4797,4976,3403,76,325,"Andheri, Mumbai","Karol Bagh, Delhi",21.10431,72.856327,21.197131,72.782244,13.83,46,55,Cancelled,Payment issue,2026-02-16 22:19:02.316880,2026-02-16 22:28:02.316880,
4798,3980,4192,481,41,"Viman Nagar, Pune","Hinjewadi, Pune",21.242514,72.857171,21.129593,72.851157,18.74,49,47,Completed,,2025-10-27 12:26:04.795502,2025-10-27 12:36:04.795502,2025-10-27 13:23:04.795502
4799,2151,2526,729,630,"Maninagar, Ahmedabad","Dadar, Mumbai",21.19538,72.783592,21.2038,72.775288,17.0,52,49,No-Show,Customer cancelled,2026-01-04 04:55:45.885973,2026-01-04 05:02:45.885973,
4800,146,2101,153,319,"Vesu, Surat","Andheri, Mumbai",21.177015,72.772115,21.187927,72.881894,16.82,63,58,Cancelled,Driver cancelled,2026-02-14 10:59:24.057564,2026-02-14 11:11:24.057564,
4801,1453,4144,677,403,"Saket, Delhi","Borivali, Mumbai",21.169943,72.775577,21.134644,72.875341,16.75,36,41,Completed,,2025-11-03 04:51:46.812444,2025-11-03 04:57:46.812444,2025-11-03 05:38:46.812444
4802,2433,991,777,130,"Bandra, Mumbai","Viman Nagar, Pune",21.125472,72.884983,21.140819,72.841122,16.95,36,32,Cancelled,Payment issue,2026-03-18 17:00:16.523965,2026-03-18 17:05:16.523965,
4803,1350,1735,18,754,"Bandra, Mumbai","Katargam, Surat",21.114431,72.898705,21.160589,72.775161,12.36,28,32,Completed,,2026-02-01 01:59:39.874873,2026-02-01 02:14:39.874873,2026-02-01 02:46:39.874873
4804,1626,3486,745,555,"Vesu, Surat","Maninagar, Ahmedabad",21.230538,72.84043,21.205287,72.838058,9.96,34,42,Completed,,2026-02-05 22:14:07.241344,2026-02-05 22:20:07.241344,2026-02-05 23:02:07.241344
4805,509,501,974,487,"Connaught Place, Delhi","Dadar, Mumbai",21.205929,72.847045,21.152059,72.838009,15.64,56,65,Completed,,2026-03-02 00:52:22.591959,2026-03-02 00:59:22.591959,2026-03-02 02:04:22.591959
4806,1459,3052,557,641,"Adajan, Surat","Adajan, Surat",21.16673,72.800068,21.110851,72.833272,3.32,8,7,Completed,,2026-01-23 16:32:00.224970,2026-01-23 16:39:00.224970,2026-01-23 16:46:00.224970
4807,878,3859,573,197,"Electronic City, Bangalore","Bandra, Mumbai",21.163517,72.779275,21.209747,72.879127,15.24,43,47,Completed,,2026-02-07 11:01:43.806282,2026-02-07 11:10:43.806282,2026-02-07 11:57:43.806282
