Booking_ID,Customer_ID,Booking_Time,Ride_Type,Pickup_Location,Drop_Location,Estimated_Fare,Estimated_Distance_km,Estimated_Time_min,Booking_Status,Cancellation_Time,Cancellation_By
4515,4839,2025-11-24 21:09:36.468260,Instant,"Katargam, Surat","Bandra, Mumbai",215.98,10.94,37,Completed,,
4516,1840,2025-12-22 07:30:38.407161,Instant,"Dadar, Mumbai","Navrangpura, Ahmedabad",41.02,2.29,8,Cancelled,2025-12-22 07:35:38.407161,Customer
4517,1422,2026-02-11 09:53:00.981840,Scheduled,"Whitefield, Bangalore","Satellite, Ahmedabad",34.43,1.73,6,Completed,,
4518,4700,2025-12-16 23:53:26.254574,Instant,"Kothrud, Pune","Whitefield, Bangalore",217.96,16.48,39,Confirmed,,
4519,3480,2026-03-13 11:06:29.102463,Scheduled,"Adajan, Surat","Navrangpura, Ahmedabad",182.04,16.87,60,Completed,,
4520,774,2025-12-27 22:42:49.047084,Scheduled,"Udhna, Surat","Connaught Place, Delhi",275.9,13.83,47,Cancelled,2025-12-27 22:48:49.047084,Customer
4521,2220,2025-11-28 19:37:32.512478,Instant,"Dadar, Mumbai","Andheri, Mumbai",88.61,6.09,19,Completed,,
4522,1529,2026-02-28 18:35:47.321820,Instant,"Hinjewadi, Pune","Katargam, Surat",84.49,5.11,17,Cancelled,2026-02-28 18:42:47.321820,System
4523,4779,2025-12-19 02:36:42.599004,Scheduled,"Adajan, Surat","Andheri, Mumbai",182.31,11.04,22,Cancelled,2025-12-19 02:40:42.599004,Driver
4524,833,2025-11-10 08:11:02.605119,Instant,"Katargam, Surat","Kothrud, Pune",204.91,10.53,40,Completed,,
4525,251,2025-10-05 20:29:08.021278,Instant,"Andheri, Mumbai","Katargam, Surat",128.17,7.92,15,Completed,,
4526,1666,2026-01-18 09:02:35.779355,Instant,"Satellite, Ahmedabad","Hinjewadi, Pune",195.58,13.89,46,Completed,,
4527,1453,2026-01-21 12:20:59.673945,Instant,"Dadar, Mumbai","Indiranagar, Bangalore",33.21,2.54,5,Completed,,
4528,1747,2026-03-29 22:28:51.484069,Scheduled,"Satellite, Ahmedabad","Kothrud, Pune",77.79,4.71,12,Cancelled,2026-03-29 22:30:51.484069,Driver
4529,4462,2026-01-22 04:34:40.179757,Scheduled,"Hinjewadi, Pune","Navrangpura, Ahmedabad",262.0,20.53,80,Completed,,
4530,3584,2026-03-25 06:40:22.116838,Scheduled,"Connaught Place, Delhi","Vesu, Surat",365.86,24.53,59,Completed,,
4531,2115,2025-11-02 06:39:55.542431,Instant,"Katargam, Surat","Udhna, Surat",153.96,10.05,34,Cancelled,2025-11-02 06:43:55.542431,Driver
4532,1835,2025-12-10 04:00:24.642337,Instant,"Satellite, Ahmedabad","Navrangpura, Ahmedabad",223.92,16.78,36,Completed,,
4533,39,2025-11-02 18:59:08.042047,Instant,"Kothrud, Pune","Satellite, Ahmedabad",227.6,21.89,53,Completed,,
4534,2671,2025-10-30 17:10:55.079016,Instant,"Kothrud, Pune","Katargam, Surat",209.64,16.27,63,Confirmed,,
4535,4038,2025-11-27 06:51:55.836559,Scheduled,"Indiranagar, Bangalore","Whitefield, Bangalore",245.11,15.47,60,Confirmed,,
4536,1060,2026-01-12 13:04:38.834784,Instant,"Bandra, Mumbai","Katargam, Surat",134.07,11.6,24,Completed,,
4537,4838,2025-11-11 12:22:31.303614,Scheduled,"Whitefield, Bangalore","Udhna, Surat",278.72,22.5,58,Completed,,
4538,316,2026-01-21 22:16:10.166476,Scheduled,"Andheri, Mumbai","Adajan, Surat",232.46,11.93,34,Cancelled,2026-01-21 22:17:10.166476,Customer
4539,4087,2025-11-02 04:50:12.268504,Instant,"Dadar, Mumbai","Indiranagar, Bangalore",258.43,23.02,49,Completed,,
4540,2220,2025-12-19 05:00:38.422611,Instant,"Vesu, Surat","Whitefield, Bangalore",193.79,11.46,31,Cancelled,2025-12-19 05:01:38.422611,System
4541,2550,2025-11-02 22:21:36.136884,Instant,"Dadar, Mumbai","Dadar, Mumbai",26.97,2.06,4,Cancelled,2025-11-02 22:30:36.136884,System
4542,911,2025-12-02 09:14:49.927585,Instant,"Vesu, Surat","Satellite, Ahmedabad",310.54,21.34,59,Completed,,
4543,4188,2025-11-17 15:20:10.372327,Instant,"Whitefield, Bangalore","Vesu, Surat",428.43,24.57,84,Confirmed,,
4544,3676,2025-11-22 18:48:35.670183,Instant,"Dadar, Mumbai","Whitefield, Bangalore",139.87,7.08,25,Completed,,
4545,201,2025-11-19 12:38:59.803193,Instant,"Dwarka, Delhi","Connaught Place, Delhi",270.17,18.64,60,Completed,,
4546,804,2025-10-07 20:04:20.170266,Scheduled,"Navrangpura, Ahmedabad","Udhna, Surat",292.76,24.37,85,Completed,,
4547,3617,2025-12-30 11:56:07.343568,Instant,"Bandra, Mumbai","Udhna, Surat",48.01,4.24,9,Cancelled,2025-12-30 12:00:07.343568,System
4548,1476,2025-12-10 03:45:14.135307,Scheduled,"Dwarka, Delhi","Whitefield, Bangalore",280.41,21.02,62,Confirmed,,
4549,2530,2026-01-15 08:34:32.260189,Scheduled,"Hinjewadi, Pune","Indiranagar, Bangalore",189.51,15.28,39,Completed,,
4550,1709,2025-11-09 11:15:39.185249,Instant,"Satellite, Ahmedabad","Katargam, Surat",359.14,22.47,87,Completed,,
4551,4136,2026-03-03 15:14:52.462731,Instant,"Katargam, Surat","Kothrud, Pune",123.43,7.84,22,Completed,,
4552,4309,2025-11-08 00:24:47.415733,Scheduled,"Dwarka, Delhi","Dadar, Mumbai",211.01,20.06,69,Completed,,
4553,3798,2025-12-15 19:47:35.053836,Instant,"Adajan, Surat","Katargam, Surat",254.35,20.81,79,Cancelled,2025-12-15 19:56:35.053836,Customer
4554,4762,2026-01-11 03:57:56.327639,Instant,"Adajan, Surat","Kothrud, Pune",142.48,11.2,24,Completed,,
4555,3633,2026-02-10 02:02:09.268236,Instant,"Hinjewadi, Pune","Adajan, Surat",399.51,24.51,54,Completed,,
4556,2120,2026-03-18 08:28:02.940979,Instant,"Andheri, Mumbai","Hinjewadi, Pune",285.43,17.58,57,Cancelled,2026-03-18 08:38:02.940979,Driver
4557,3420,2025-10-28 14:22:48.255048,Instant,"Kothrud, Pune","Satellite, Ahmedabad",291.45,22.09,47,Completed,,
4558,3420,2025-12-02 21:46:31.689593,Instant,"Andheri, Mumbai","Dadar, Mumbai",173.33,10.62,32,Completed,,
4559,3478,2026-03-22 09:00:07.672457,Instant,"Katargam, Surat","Connaught Place, Delhi",34.86,3.04,8,Cancelled,2026-03-22 09:06:07.672457,Driver
4560,4474,2025-11-07 07:48:43.696606,Instant,"Hinjewadi, Pune","Adajan, Surat",53.74,3.86,10,Completed,,
4561,2806,2026-03-12 00:05:25.078008,Scheduled,"Connaught Place, Delhi","Dadar, Mumbai",190.48,9.81,37,Completed,,
4562,2178,2026-01-20 18:03:45.497933,Scheduled,"Adajan, Surat","Whitefield, Bangalore",39.63,2.01,4,Confirmed,,
4563,4564,2026-01-04 00:08:49.962259,Instant,"Dadar, Mumbai","Kothrud, Pune",176.23,9.54,26,Completed,,
4564,4994,2025-12-24 23:40:38.112223,Instant,"Navrangpura, Ahmedabad","Satellite, Ahmedabad",405.43,24.74,60,Completed,,
4565,4065,2026-02-16 19:00:11.968661,Instant,"Bandra, Mumbai","Indiranagar, Bangalore",114.45,8.69,20,Completed,,
4566,1381,2026-03-07 21:18:46.655837,Instant,"Katargam, Surat","Katargam, Surat",211.99,11.04,26,Completed,,
4567,1383,2026-03-15 03:45:23.361255,Instant,"Vesu, Surat","Satellite, Ahmedabad",353.36,24.94,59,Cancelled,2026-03-15 03:49:23.361255,Customer
4568,654,2026-01-29 01:02:16.802454,Instant,"Kothrud, Pune","Adajan, Surat",266.49,17.28,37,Completed,,
4569,3290,2026-01-25 11:06:39.363972,Instant,"Indiranagar, Bangalore","Katargam, Surat",68.92,4.42,17,Completed,,
4570,4670,2026-04-01 05:34:56.695631,Instant,"Hinjewadi, Pune","Hinjewadi, Pune",186.09,14.62,47,Completed,,
4571,1426,2025-11-10 11:18:25.249437,Instant,"Connaught Place, Delhi","Dadar, Mumbai",214.7,18.7,50,Completed,,
4572,2006,2026-02-27 13:20:05.471121,Instant,"Vesu, Surat","Andheri, Mumbai",108.7,6.52,19,Completed,,
4573,4550,2026-02-25 22:43:39.621155,Instant,"Udhna, Surat","Vesu, Surat",164.62,14.86,46,Completed,,
4574,2706,2026-01-28 00:41:04.136403,Instant,"Udhna, Surat","Satellite, Ahmedabad",176.81,10.96,24,Completed,,
4575,749,2026-01-05 02:15:55.092150,Instant,"Satellite, Ahmedabad","Hinjewadi, Pune",274.15,19.52,55,Completed,,
4576,2139,2026-03-25 06:23:18.284782,Instant,"Dwarka, Delhi","Katargam, Surat",153.48,14.59,56,Completed,,
4577,2865,2026-04-05 09:22:35.084907,Scheduled,"Udhna, Surat","Whitefield, Bangalore",39.09,2.6,7,Confirmed,,
4578,4674,2026-02-13 09:14:00.422721,Instant,"Adajan, Surat","Dwarka, Delhi",332.25,17.25,48,Completed,,
4579,154,2025-10-18 22:55:35.055424,Instant,"Navrangpura, Ahmedabad","Connaught Place, Delhi",43.02,2.42,8,Completed,,
4580,1501,2025-11-27 12:51:53.925041,Scheduled,"Vesu, Surat","Indiranagar, Bangalore",157.34,13.68,38,Completed,,
4581,679,2026-03-20 13:30:47.049449,Instant,"Dwarka, Delhi","Whitefield, Bangalore",336.76,22.44,86,Completed,,
4582,1424,2025-10-18 07:12:15.229136,Scheduled,"Bandra, Mumbai","Indiranagar, Bangalore",150.18,10.61,32,Completed,,
4583,4866,2025-10-21 09:20:57.639464,Instant,"Vesu, Surat","Satellite, Ahmedabad",173.76,14.38,43,Cancelled,2025-10-21 09:27:57.639464,Driver
4584,1515,2026-03-23 08:12:58.664711,Scheduled,"Andheri, Mumbai","Adajan, Surat",360.48,24.57,50,Completed,,
4585,1256,2025-11-18 08:12:34.207109,Instant,"Hinjewadi, Pune","Vesu, Surat",182.43,11.94,36,Completed,,
4586,234,2025-10-14 19:10:57.094485,Instant,"Katargam, Surat","Whitefield, Bangalore",392.36,23.17,73,Confirmed,,
4587,4249,2026-01-01 10:10:06.133216,Scheduled,"Dwarka, Delhi","Bandra, Mumbai",167.36,8.48,22,Completed,,
4588,187,2025-10-16 00:03:28.310583,Scheduled,"Connaught Place, Delhi","Dwarka, Delhi",237.25,22.0,56,Completed,,
4589,4976,2025-12-31 09:37:50.908410,Instant,"Udhna, Surat","Vesu, Surat",284.8,20.44,78,Completed,,
4590,1469,2026-01-17 06:15:56.367528,Instant,"Adajan, Surat","Dadar, Mumbai",242.83,22.27,58,Cancelled,2026-01-17 06:23:56.367528,Customer
4591,1889,2026-01-14 20:56:12.645731,Instant,"Dadar, Mumbai","Dwarka, Delhi",264.38,23.45,80,Completed,,
4592,4755,2025-12-31 05:04:33.610939,Instant,"Dwarka, Delhi","Dadar, Mumbai",144.98,7.68,23,Completed,,
4593,3122,2026-02-17 06:39:36.933582,Instant,"Indiranagar, Bangalore","Dwarka, Delhi",112.81,6.48,13,Cancelled,2026-02-17 06:44:36.933582,Customer
4594,1586,2026-02-17 00:37:20.654381,Instant,"Katargam, Surat","Udhna, Surat",42.04,3.76,12,Cancelled,2026-02-17 00:40:20.654381,System
4595,1873,2026-01-08 09:40:47.911127,Instant,"Kothrud, Pune","Navrangpura, Ahmedabad",21.08,1.88,6,Confirmed,,
4596,3091,2026-02-17 12:16:46.394276,Scheduled,"Andheri, Mumbai","Kothrud, Pune",254.99,16.87,46,Cancelled,2026-02-17 12:18:46.394276,Customer
4597,1231,2026-03-15 13:15:19.682813,Instant,"Satellite, Ahmedabad","Indiranagar, Bangalore",62.12,3.69,12,Confirmed,,
4598,137,2025-12-02 04:56:26.609001,Instant,"Bandra, Mumbai","Dwarka, Delhi",29.11,2.25,6,Cancelled,2025-12-02 04:59:26.609001,System
4599,4081,2025-12-02 09:59:07.720811,Instant,"Connaught Place, Delhi","Connaught Place, Delhi",214.88,12.4,32,Completed,,
4600,2331,2025-11-02 07:50:37.359813,Instant,"Dwarka, Delhi","Dwarka, Delhi",299.09,15.79,53,Cancelled,2025-11-02 07:59:37.359813,System
4601,1974,2026-01-08 07:25:49.739120,Instant,"Udhna, Surat","Connaught Place, Delhi",377.35,24.03,83,Confirmed,,
4602,2477,2026-01-21 10:23:41.827437,Instant,"Dwarka, Delhi","Hinjewadi, Pune",154.74,14.54,55,Completed,,
4603,535,2026-02-01 22:11:55.194260,Instant,"Kothrud, Pune","Vesu, Surat",245.23,23.1,64,Completed,,
4604,369,2025-11-20 12:08:24.815741,Instant,"Indiranagar, Bangalore","Satellite, Ahmedabad",42.22,3.26,10,Completed,,
4605,2403,2026-02-25 23:06:34.725278,Instant,"Hinjewadi, Pune","Navrangpura, Ahmedabad",165.73,10.49,31,Completed,,
4606,2775,2026-02-02 01:52:34.123985,Instant,"Adajan, Surat","Udhna, Surat",227.73,12.39,42,Completed,,
4607,434,2026-03-26 09:43:21.118569,Instant,"Dwarka, Delhi","Dwarka, Delhi",87.61,7.64,17,Completed,,
4608,1403,2026-02-07 05:58:27.497625,Instant,"Vesu, Surat","Adajan, Surat",319.09,24.26,72,Completed,,
4609,939,2025-12-17 05:17:19.995955,Instant,"Kothrud, Pune","Hinjewadi, Pune",114.46,7.3,16,Completed,,
4610,2714,2026-04-03 17:51:16.150064,Instant,"Kothrud, Pune","Hinjewadi, Pune",89.39,5.64,18,Completed,,
4611,3423,2026-02-27 12:32:04.062109,Instant,"Udhna, Surat","Indiranagar, Bangalore",278.24,19.12,73,Completed,,
4612,2643,2025-10-26 11:16:17.997888,Instant,"Andheri, Mumbai","Connaught Place, Delhi",223.96,12.13,26,Cancelled,2025-10-26 11:25:17.997888,Driver
4613,1962,2026-03-18 00:10:23.218794,Instant,"Dadar, Mumbai","Kothrud, Pune",71.42,6.47,19,Confirmed,,
4614,755,2026-01-07 18:00:23.145636,Scheduled,"Indiranagar, Bangalore","Indiranagar, Bangalore",327.05,17.87,42,Completed,,
4615,2891,2026-01-10 11:04:47.916584,Scheduled,"Adajan, Surat","Kothrud, Pune",274.12,17.85,43,Cancelled,2026-01-10 11:12:47.916584,Customer
4616,1606,2026-03-24 18:23:45.746893,Instant,"Satellite, Ahmedabad","Hinjewadi, Pune",362.01,20.07,54,Completed,,
4617,4525,2025-12-15 11:27:50.007673,Instant,"Kothrud, Pune","Whitefield, Bangalore",67.03,4.42,12,Completed,,
4618,2618,2025-10-14 03:25:03.531113,Scheduled,"Connaught Place, Delhi","Hinjewadi, Pune",327.79,24.24,78,Confirmed,,
4619,420,2025-11-08 13:18:58.284132,Scheduled,"Katargam, Surat","Dadar, Mumbai",246.5,16.8,47,Completed,,
4620,1225,2026-03-14 13:22:01.963602,Instant,"Adajan, Surat","Udhna, Surat",44.0,4.07,12,Completed,,
4621,1679,2025-10-08 04:43:45.613293,Scheduled,"Dadar, Mumbai","Katargam, Surat",117.06,10.67,27,Cancelled,2025-10-08 04:52:45.613293,System
4622,390,2026-01-30 00:54:14.320672,Instant,"Adajan, Surat","Navrangpura, Ahmedabad",238.74,18.44,48,Completed,,
4623,4122,2025-11-28 08:06:08.368449,Scheduled,"Udhna, Surat","Udhna, Surat",253.81,16.21,52,Completed,,
4624,726,2025-11-03 11:26:31.668565,Instant,"Connaught Place, Delhi","Dwarka, Delhi",222.15,13.61,49,Completed,,
4625,2373,2026-02-25 15:33:49.831729,Instant,"Dadar, Mumbai","Indiranagar, Bangalore",130.48,11.92,27,Completed,,
4626,4997,2025-11-14 18:23:07.832410,Instant,"Dadar, Mumbai","Dadar, Mumbai",155.61,11.86,33,Completed,,
4627,3017,2026-04-03 04:54:08.778167,Instant,"Dadar, Mumbai","Indiranagar, Bangalore",244.43,23.8,93,Completed,,
4628,1270,2025-12-20 02:00:17.919791,Scheduled,"Satellite, Ahmedabad","Satellite, Ahmedabad",137.15,10.14,22,Completed,,
4629,1431,2025-10-15 00:00:06.753291,Instant,"Vesu, Surat","Connaught Place, Delhi",288.36,15.4,40,Completed,,
4630,2403,2025-12-08 01:00:14.744725,Instant,"Navrangpura, Ahmedabad","Andheri, Mumbai",209.86,18.88,57,Cancelled,2025-12-08 01:08:14.744725,Driver
4631,811,2026-03-26 03:53:49.201347,Instant,"Andheri, Mumbai","Andheri, Mumbai",31.44,2.24,4,Completed,,
4632,2146,2026-01-01 16:14:29.787656,Instant,"Bandra, Mumbai","Dadar, Mumbai",309.99,24.34,75,Completed,,
4633,1289,2025-11-11 04:14:04.202809,Instant,"Kothrud, Pune","Hinjewadi, Pune",175.9,11.13,41,Cancelled,2025-11-11 04:16:04.202809,System
4634,3931,2026-01-03 21:49:23.630464,Scheduled,"Connaught Place, Delhi","Vesu, Surat",85.68,7.33,22,Completed,,
4635,2149,2026-03-25 18:46:23.582603,Instant,"Andheri, Mumbai","Adajan, Surat",180.19,15.25,53,Completed,,
4636,1869,2026-01-13 18:33:17.164998,Instant,"Andheri, Mumbai","Andheri, Mumbai",270.4,20.55,62,Cancelled,2026-01-13 18:42:17.164998,Customer
4637,2616,2025-10-24 07:42:01.035929,Scheduled,"Andheri, Mumbai","Satellite, Ahmedabad",230.76,12.05,42,Completed,,
4638,98,2026-02-14 16:20:45.459192,Instant,"Connaught Place, Delhi","Whitefield, Bangalore",98.17,5.56,19,Cancelled,2026-02-14 16:25:45.459192,Customer
4639,1404,2026-03-06 11:55:50.422926,Instant,"Vesu, Surat","Connaught Place, Delhi",248.43,17.87,60,Cancelled,2026-03-06 12:02:50.422926,Customer
4640,1496,2025-12-06 23:13:32.275974,Instant,"Katargam, Surat","Adajan, Surat",260.03,19.14,58,Confirmed,,
4641,4523,2026-01-20 09:36:48.130211,Instant,"Andheri, Mumbai","Hinjewadi, Pune",194.67,19.19,49,Cancelled,2026-01-20 09:45:48.130211,Driver
4642,1444,2025-11-02 01:28:49.190727,Instant,"Dadar, Mumbai","Whitefield, Bangalore",47.36,3.95,7,Completed,,
4643,3672,2025-12-24 17:09:31.209821,Instant,"Indiranagar, Bangalore","Dadar, Mumbai",86.31,4.84,16,Completed,,
4644,3168,2025-11-13 04:37:45.451462,Instant,"Hinjewadi, Pune","Navrangpura, Ahmedabad",293.92,17.25,41,Cancelled,2025-11-13 04:38:45.451462,Driver
4645,41,2025-11-21 03:12:25.294914,Instant,"Kothrud, Pune","Katargam, Surat",83.16,6.76,22,Completed,,
4646,2719,2025-12-15 10:27:30.138833,Scheduled,"Dwarka, Delhi","Whitefield, Bangalore",276.46,14.75,30,Completed,,
4647,4449,2025-10-12 04:56:10.565139,Instant,"Satellite, Ahmedabad","Dadar, Mumbai",392.05,23.07,58,Completed,,
4648,1344,2026-02-10 06:18:45.253717,Scheduled,"Vesu, Surat","Indiranagar, Bangalore",170.77,9.15,23,Completed,,
4649,2067,2026-01-22 14:38:23.190839,Instant,"Navrangpura, Ahmedabad","Vesu, Surat",176.32,12.06,43,Completed,,
4650,2022,2026-01-19 01:18:47.015676,Scheduled,"Dadar, Mumbai","Vesu, Surat",212.25,16.11,62,Completed,,
4651,4255,2026-02-04 05:33:37.824171,Scheduled,"Bandra, Mumbai","Andheri, Mumbai",148.11,10.6,32,Completed,,
4652,4279,2025-10-07 06:42:43.107985,Instant,"Bandra, Mumbai","Indiranagar, Bangalore",225.81,18.82,43,Cancelled,2025-10-07 06:47:43.107985,System
4653,446,2025-12-19 12:37:10.359923,Instant,"Andheri, Mumbai","Bandra, Mumbai",90.87,8.11,29,Completed,,
4654,3561,2025-10-26 18:14:44.693051,Instant,"Udhna, Surat","Dadar, Mumbai",51.22,2.8,5,Completed,,
4655,3084,2025-11-26 03:02:18.420304,Scheduled,"Andheri, Mumbai","Bandra, Mumbai",244.48,15.07,38,Completed,,
4656,479,2026-02-27 17:51:09.872514,Instant,"Vesu, Surat","Udhna, Surat",148.56,9.18,25,Completed,,
4657,4795,2025-11-28 17:57:44.834960,Instant,"Dwarka, Delhi","Adajan, Surat",334.85,24.61,82,Completed,,
4658,1556,2026-01-22 15:26:46.264115,Instant,"Satellite, Ahmedabad","Udhna, Surat",289.19,16.55,40,Completed,,
4659,900,2025-11-07 03:58:12.774224,Instant,"Udhna, Surat","Satellite, Ahmedabad",108.76,7.65,18,Completed,,
4660,438,2025-10-19 04:45:58.854277,Instant,"Connaught Place, Delhi","Dwarka, Delhi",73.38,4.08,8,Confirmed,,
4661,888,2026-01-26 03:18:55.932046,Instant,"Andheri, Mumbai","Navrangpura, Ahmedabad",47.25,3.28,11,Confirmed,,
4662,1987,2025-11-06 16:49:29.345869,Instant,"Dadar, Mumbai","Whitefield, Bangalore",54.64,3.64,12,Completed,,
4663,2979,2025-11-17 01:53:32.540871,Instant,"Andheri, Mumbai","Indiranagar, Bangalore",307.61,22.16,66,Completed,,
4664,4690,2026-03-24 00:19:38.176196,Scheduled,"Andheri, Mumbai","Navrangpura, Ahmedabad",308.1,20.95,47,Confirmed,,
4665,4662,2026-01-06 11:17:59.878801,Instant,"Vesu, Surat","Satellite, Ahmedabad",132.7,10.06,31,Confirmed,,
4666,2921,2025-10-11 17:18:10.615402,Instant,"Dadar, Mumbai","Kothrud, Pune",43.15,2.16,6,Completed,,
4667,1413,2026-03-16 08:18:50.557101,Instant,"Hinjewadi, Pune","Andheri, Mumbai",228.91,11.97,43,Completed,,
4668,2387,2026-03-03 12:02:15.342281,Scheduled,"Udhna, Surat","Vesu, Surat",275.12,20.68,57,Completed,,
4669,3465,2025-12-08 21:37:01.075817,Instant,"Adajan, Surat","Dadar, Mumbai",95.24,5.85,16,Completed,,
4670,4309,2026-01-06 22:08:10.436723,Instant,"Katargam, Surat","Hinjewadi, Pune",209.35,19.19,49,Completed,,
4671,1383,2025-11-06 03:33:51.411621,Instant,"Kothrud, Pune","Connaught Place, Delhi",216.22,19.25,45,Confirmed,,
4672,956,2026-03-23 21:09:20.286752,Instant,"Whitefield, Bangalore","Bandra, Mumbai",56.83,3.5,7,Completed,,
4673,801,2025-10-31 13:09:46.320404,Instant,"Dwarka, Delhi","Satellite, Ahmedabad",92.71,7.37,24,Completed,,
4674,3051,2026-03-12 06:16:40.883544,Instant,"Kothrud, Pune","Satellite, Ahmedabad",252.02,14.11,55,Completed,,
4675,3044,2025-11-28 20:41:08.724073,Instant,"Bandra, Mumbai","Andheri, Mumbai",107.53,8.99,34,Completed,,
4676,2892,2025-10-10 03:50:02.409839,Scheduled,"Indiranagar, Bangalore","Navrangpura, Ahmedabad",70.98,4.28,15,Completed,,
4677,1197,2025-11-13 14:55:13.251395,Instant,"Udhna, Surat","Connaught Place, Delhi",305.78,24.68,64,Completed,,
4678,4477,2025-11-29 03:44:51.561614,Instant,"Satellite, Ahmedabad","Kothrud, Pune",389.72,20.53,74,Completed,,
4679,4157,2025-10-30 04:28:55.038629,Instant,"Vesu, Surat","Adajan, Surat",201.0,12.68,38,Completed,,
4680,4629,2026-01-03 08:46:29.026455,Instant,"Kothrud, Pune","Adajan, Surat",158.66,10.22,32,Completed,,
4681,4714,2025-12-11 13:15:55.014972,Instant,"Indiranagar, Bangalore","Navrangpura, Ahmedabad",34.11,3.06,10,Cancelled,2025-12-11 13:22:55.014972,System
4682,1593,2026-01-08 01:15:46.645130,Instant,"Dwarka, Delhi","Katargam, Surat",37.45,2.55,7,Confirmed,,
4683,810,2026-03-23 16:34:59.793921,Instant,"Katargam, Surat","Dwarka, Delhi",298.92,23.15,90,Completed,,
4684,1182,2025-10-24 20:14:26.712184,Instant,"Dwarka, Delhi","Indiranagar, Bangalore",88.52,5.24,14,Confirmed,,
4685,3029,2026-04-02 15:27:32.221554,Instant,"Navrangpura, Ahmedabad","Andheri, Mumbai",191.94,10.42,34,Cancelled,2026-04-02 15:30:32.221554,Customer
4686,4674,2025-12-27 14:47:22.508566,Instant,"Bandra, Mumbai","Vesu, Surat",305.64,15.99,59,Completed,,
4687,997,2025-11-30 04:48:59.403059,Instant,"Katargam, Surat","Navrangpura, Ahmedabad",208.49,17.76,68,Completed,,
4688,2108,2026-03-08 01:37:48.473734,Instant,"Kothrud, Pune","Dwarka, Delhi",282.8,18.47,60,Completed,,
4689,1305,2025-11-19 04:36:13.486193,Instant,"Udhna, Surat","Whitefield, Bangalore",188.12,10.1,36,Confirmed,,
4690,4894,2025-10-17 01:30:03.848893,Instant,"Bandra, Mumbai","Whitefield, Bangalore",285.93,22.0,80,Completed,,
4691,251,2026-03-25 02:53:31.779383,Instant,"Katargam, Surat","Indiranagar, Bangalore",283.23,24.57,68,Completed,,
4692,4102,2026-01-05 14:38:42.787498,Instant,"Connaught Place, Delhi","Udhna, Surat",126.28,8.25,19,Completed,,
4693,3238,2026-01-07 01:54:03.974740,Instant,"Bandra, Mumbai","Dwarka, Delhi",260.61,15.22,59,Cancelled,2026-01-07 02:03:03.974740,Driver
4694,2508,2026-03-29 07:21:38.444826,Scheduled,"Satellite, Ahmedabad","Hinjewadi, Pune",121.48,11.66,34,Completed,,
4695,3134,2025-10-17 09:15:46.969368,Instant,"Udhna, Surat","Satellite, Ahmedabad",265.41,14.52,48,Confirmed,,
4696,3658,2026-01-31 16:54:13.754467,Instant,"Navrangpura, Ahmedabad","Satellite, Ahmedabad",219.41,18.22,46,Completed,,
4697,4558,2025-10-29 20:37:08.963422,Instant,"Adajan, Surat","Udhna, Surat",265.81,20.03,68,Completed,,
4698,1878,2026-02-22 20:59:04.224936,Instant,"Katargam, Surat","Adajan, Surat",132.4,12.34,28,Completed,,
4699,4406,2026-02-27 09:14:23.061077,Scheduled,"Satellite, Ahmedabad","Kothrud, Pune",210.13,20.98,53,Confirmed,,
4700,2225,2025-12-15 22:25:40.862016,Instant,"Satellite, Ahmedabad","Adajan, Surat",176.25,9.57,31,Completed,,
