return_id,order_id,product_id,return_date,return_reason,refund_amount
RET005093,ORD13798,PROD01901,2022-07-24,Size Issue,3548
RET005094,ORD13798,PROD03852,2023-11-16,Wrong Item Delivered,6153
RET005095,ORD13798,PROD03914,2024-07-04,Quality Not Good,824
RET005096,ORD13799,PROD03726,2025-01-23,Changed Mind,1542
RET005097,ORD13804,PROD00337,2022-12-01,Defective Product,1072
RET005098,ORD13805,PROD03014,2024-09-19,Size Issue,2433
RET005099,ORD13815,PROD00039,2023-01-31,Quality Not Good,1117
RET005100,ORD13818,PROD03784,2023-03-06,Wrong Item Delivered,4605
RET005101,ORD13818,PROD02492,2022-12-15,Changed Mind,3195
RET005102,ORD13821,PROD03355,2025-02-06,Changed Mind,3157
RET005103,ORD13823,PROD01144,2023-08-13,Defective Product,3516
RET005104,ORD13824,PROD04282,2022-07-26,Size Issue,1237
RET005105,ORD13826,PROD00565,2024-08-21,Changed Mind,7924
RET005106,ORD13827,PROD01503,2022-12-28,Size Issue,1820
RET005107,ORD13828,PROD01229,2022-07-08,Changed Mind,1301
RET005108,ORD13828,PROD04486,2024-05-21,Wrong Item Delivered,1363
RET005109,ORD13830,PROD03650,2025-11-24,Wrong Item Delivered,7788
RET005110,ORD13831,PROD02172,2023-03-13,Quality Not Good,6327
RET005111,ORD13831,PROD02820,2025-11-24,Wrong Item Delivered,8004
RET005112,ORD13832,PROD01168,2022-09-07,Defective Product,3918
RET005113,ORD13836,PROD01014,2023-03-09,Late Delivery,1384
RET005114,ORD13836,PROD01315,2022-09-26,Size Issue,1365
RET005115,ORD13844,PROD04668,2025-05-09,Size Issue,737
RET005116,ORD13846,PROD03870,2024-04-17,Defective Product,2565
RET005117,ORD13847,PROD02482,2022-09-08,Quality Not Good,3760
RET005118,ORD13849,PROD00413,2024-11-24,Wrong Item Delivered,6426
RET005119,ORD13853,PROD04701,2025-11-08,Quality Not Good,6673
RET005120,ORD13856,PROD02042,2025-03-01,Size Issue,2595
RET005121,ORD13857,PROD00512,2025-07-02,Defective Product,4965
RET005122,ORD13861,PROD03376,2024-02-18,Defective Product,1840
RET005123,ORD13862,PROD03170,2025-05-28,Wrong Item Delivered,5424
RET005124,ORD13864,PROD03934,2023-10-06,Quality Not Good,3029
RET005125,ORD13866,PROD02557,2022-11-20,Size Issue,2215
RET005126,ORD13867,PROD04516,2024-08-27,Size Issue,2039
RET005127,ORD13869,PROD03530,2023-01-13,Defective Product,1406
RET005128,ORD13871,PROD02066,2025-04-12,Wrong Item Delivered,1095
RET005129,ORD13876,PROD00720,2025-09-16,Defective Product,4214
RET005130,ORD13881,PROD02432,2022-01-24,Defective Product,1302
RET005131,ORD13881,PROD00476,2024-07-07,Size Issue,367
RET005132,ORD13883,PROD01863,2025-06-22,Defective Product,1488
RET005133,ORD13884,PROD00790,2024-06-05,Defective Product,2334
RET005134,ORD13884,PROD00783,2023-08-08,Defective Product,4914
RET005135,ORD13887,PROD00877,2023-11-16,Defective Product,1795
RET005136,ORD13890,PROD04732,2023-06-29,Wrong Item Delivered,1974
RET005137,ORD13890,PROD00672,2024-09-05,Size Issue,5289
RET005138,ORD13892,PROD00271,2023-08-05,Defective Product,3982
RET005139,ORD13892,PROD00764,2024-05-23,Size Issue,1116
RET005140,ORD13894,PROD03794,2024-10-09,Defective Product,2128
RET005141,ORD13898,PROD02933,2025-01-06,Size Issue,2725
RET005142,ORD13900,PROD03887,2023-03-12,Defective Product,790
RET005143,ORD13900,PROD01841,2024-09-19,Changed Mind,905
RET005144,ORD13902,PROD03259,2024-09-16,Late Delivery,841
RET005145,ORD13904,PROD00271,2024-03-21,Wrong Item Delivered,3982
RET005146,ORD13907,PROD04352,2023-04-18,Wrong Item Delivered,986
RET005147,ORD13908,PROD03514,2025-01-11,Changed Mind,386
RET005148,ORD13909,PROD04711,2022-07-20,Size Issue,495
RET005149,ORD13913,PROD02348,2023-05-26,Wrong Item Delivered,2976
RET005150,ORD13923,PROD00977,2024-01-10,Defective Product,1500
RET005151,ORD13929,PROD01570,2025-01-22,Quality Not Good,2090
RET005152,ORD13929,PROD04504,2024-07-08,Defective Product,823
RET005153,ORD13931,PROD03101,2023-01-21,Changed Mind,667
RET005154,ORD13941,PROD00280,2023-06-23,Defective Product,3447
RET005155,ORD13942,PROD01328,2024-07-13,Size Issue,999
RET005156,ORD13946,PROD02984,2024-12-27,Wrong Item Delivered,723
RET005157,ORD13947,PROD01668,2024-03-24,Wrong Item Delivered,2553
RET005158,ORD13949,PROD01072,2025-12-27,Defective Product,1818
RET005159,ORD13953,PROD01126,2023-12-14,Defective Product,998
RET005160,ORD13954,PROD01248,2024-06-22,Changed Mind,1757
RET005161,ORD13957,PROD02711,2024-11-30,Wrong Item Delivered,3472
RET005162,ORD13962,PROD02215,2023-10-09,Defective Product,6180
RET005163,ORD13962,PROD04825,2023-03-14,Size Issue,1856
RET005164,ORD13965,PROD01202,2024-01-09,Wrong Item Delivered,1094
RET005165,ORD13966,PROD04826,2025-11-16,Size Issue,497
RET005166,ORD13967,PROD03529,2022-01-18,Wrong Item Delivered,2652
RET005167,ORD13967,PROD03544,2024-09-20,Defective Product,7953
RET005168,ORD13969,PROD01821,2024-08-16,Defective Product,4062
RET005169,ORD13972,PROD04515,2024-06-06,Changed Mind,3736
RET005170,ORD13974,PROD00058,2023-05-29,Late Delivery,3971
RET005171,ORD13976,PROD03519,2025-05-11,Size Issue,915
RET005172,ORD13977,PROD03791,2022-04-18,Defective Product,1356
RET005173,ORD13979,PROD02043,2024-01-28,Wrong Item Delivered,1354
RET005174,ORD13979,PROD01047,2025-12-14,Wrong Item Delivered,874
RET005175,ORD13979,PROD04542,2022-05-04,Changed Mind,1301
RET005176,ORD13980,PROD00293,2025-04-29,Wrong Item Delivered,1687
RET005177,ORD13982,PROD03950,2025-12-08,Size Issue,1861
RET005178,ORD13986,PROD02167,2022-06-07,Size Issue,4233
RET005179,ORD13986,PROD00154,2024-04-22,Defective Product,1727
RET005180,ORD13991,PROD04807,2022-04-30,Size Issue,2649
RET005181,ORD13991,PROD01070,2024-01-13,Size Issue,917
RET005182,ORD14001,PROD04199,2023-12-14,Quality Not Good,1844
RET005183,ORD14004,PROD02624,2022-02-22,Defective Product,2064
RET005184,ORD14006,PROD03819,2022-11-17,Size Issue,6141
RET005185,ORD14007,PROD01887,2022-06-23,Quality Not Good,4878
RET005186,ORD14009,PROD04339,2022-02-10,Changed Mind,382
RET005187,ORD14010,PROD00077,2024-12-17,Wrong Item Delivered,2395
RET005188,ORD14012,PROD03600,2025-03-06,Defective Product,1120
RET005189,ORD14013,PROD04667,2022-03-01,Changed Mind,1245
RET005190,ORD14013,PROD01737,2022-05-04,Size Issue,623
RET005191,ORD14014,PROD00596,2022-11-15,Defective Product,6873
RET005192,ORD14015,PROD02825,2022-07-19,Defective Product,6405
RET005193,ORD14016,PROD02962,2022-08-19,Changed Mind,1041
RET005194,ORD14019,PROD03674,2023-07-13,Wrong Item Delivered,1069
RET005195,ORD14023,PROD02661,2024-08-12,Defective Product,832
RET005196,ORD14026,PROD01723,2022-11-11,Wrong Item Delivered,3244
RET005197,ORD14029,PROD04319,2024-03-11,Size Issue,360
RET005198,ORD14034,PROD04754,2023-05-23,Defective Product,4917
RET005199,ORD14035,PROD03706,2022-06-22,Defective Product,1779
RET005200,ORD14036,PROD01666,2025-10-24,Defective Product,2134
RET005201,ORD14037,PROD00656,2024-09-23,Defective Product,1584
RET005202,ORD14037,PROD00600,2022-10-22,Quality Not Good,944
RET005203,ORD14039,PROD04998,2025-07-25,Quality Not Good,2785
RET005204,ORD14041,PROD02370,2022-09-06,Quality Not Good,1081
RET005205,ORD14043,PROD01464,2023-12-05,Size Issue,2059
RET005206,ORD14047,PROD02790,2024-12-21,Size Issue,3992
RET005207,ORD14049,PROD02385,2024-11-15,Changed Mind,3038
RET005208,ORD14055,PROD02984,2023-10-09,Quality Not Good,1351
RET005209,ORD14061,PROD04826,2024-09-11,Size Issue,1144
RET005210,ORD14063,PROD00836,2023-12-03,Size Issue,837
RET005211,ORD14063,PROD02649,2023-09-07,Size Issue,6080
RET005212,ORD14066,PROD01462,2025-12-02,Quality Not Good,905
RET005213,ORD14067,PROD02343,2025-05-11,Defective Product,5646
RET005214,ORD14068,PROD01115,2022-11-08,Size Issue,2838
RET005215,ORD14069,PROD02885,2024-12-19,Changed Mind,1414
RET005216,ORD14071,PROD04616,2024-09-28,Size Issue,1463
RET005217,ORD14071,PROD02725,2022-12-16,Changed Mind,1060
RET005218,ORD14072,PROD03276,2024-03-09,Wrong Item Delivered,2589
RET005219,ORD14074,PROD04860,2023-05-05,Quality Not Good,876
RET005220,ORD14077,PROD04490,2024-01-05,Quality Not Good,684
RET005221,ORD14081,PROD02130,2022-03-04,Wrong Item Delivered,5272
RET005222,ORD14083,PROD01907,2022-10-06,Quality Not Good,2077
RET005223,ORD14085,PROD03502,2024-04-08,Changed Mind,841
RET005224,ORD14091,PROD02652,2022-07-02,Quality Not Good,3166
RET005225,ORD14092,PROD03824,2023-12-06,Size Issue,2001
RET005226,ORD14097,PROD02392,2024-07-29,Defective Product,3324
RET005227,ORD14097,PROD03105,2023-05-18,Wrong Item Delivered,1184
RET005228,ORD14098,PROD00055,2022-10-10,Size Issue,3549
RET005229,ORD14099,PROD02499,2023-11-27,Size Issue,3921
RET005230,ORD14103,PROD00259,2023-03-24,Size Issue,2314
RET005231,ORD14115,PROD04120,2023-04-06,Changed Mind,919
RET005232,ORD14115,PROD01581,2022-12-13,Size Issue,4886
RET005233,ORD14115,PROD01657,2023-05-24,Changed Mind,6184
RET005234,ORD14116,PROD02096,2023-12-30,Changed Mind,1166
RET005235,ORD14117,PROD01501,2022-07-21,Quality Not Good,7245
RET005236,ORD14118,PROD01197,2025-07-07,Defective Product,4722
RET005237,ORD14118,PROD00991,2023-08-13,Late Delivery,4948
RET005238,ORD14119,PROD02148,2022-07-11,Size Issue,4398
RET005239,ORD14129,PROD00223,2024-02-21,Wrong Item Delivered,3254
RET005240,ORD14129,PROD04255,2022-01-02,Size Issue,2399
RET005241,ORD14131,PROD03273,2024-08-24,Defective Product,4348
RET005242,ORD14131,PROD04813,2024-06-23,Wrong Item Delivered,5420
RET005243,ORD14133,PROD00778,2024-02-13,Size Issue,1301
RET005244,ORD14133,PROD03417,2024-11-17,Quality Not Good,3291
RET005245,ORD14137,PROD04318,2023-06-16,Changed Mind,3753
RET005246,ORD14139,PROD04291,2025-03-27,Late Delivery,1353
RET005247,ORD14142,PROD02628,2024-12-03,Wrong Item Delivered,7539
RET005248,ORD14146,PROD01876,2023-11-01,Defective Product,1954
RET005249,ORD14148,PROD01194,2022-05-14,Changed Mind,2869
RET005250,ORD14150,PROD00039,2024-02-02,Wrong Item Delivered,1560
RET005251,ORD14150,PROD00629,2023-03-16,Late Delivery,6755
RET005252,ORD14152,PROD03488,2023-08-27,Defective Product,2871
RET005253,ORD14154,PROD02258,2022-07-23,Quality Not Good,4477
RET005254,ORD14158,PROD01902,2024-09-20,Defective Product,1106
RET005255,ORD14159,PROD04005,2024-10-21,Defective Product,627
RET005256,ORD14161,PROD01207,2022-09-27,Defective Product,903
RET005257,ORD14162,PROD02406,2022-05-07,Late Delivery,3545
RET005258,ORD14164,PROD00456,2025-12-24,Size Issue,3921
RET005259,ORD14168,PROD00979,2023-05-14,Late Delivery,2318
RET005260,ORD14168,PROD03669,2025-02-19,Size Issue,3548
RET005261,ORD14169,PROD02044,2023-08-23,Changed Mind,6967
RET005262,ORD14174,PROD00584,2025-04-05,Defective Product,4110
RET005263,ORD14177,PROD00751,2024-07-28,Defective Product,2824
RET005264,ORD14181,PROD01509,2022-11-30,Late Delivery,1221
RET005265,ORD14184,PROD04025,2023-02-01,Late Delivery,1655
RET005266,ORD14189,PROD00347,2024-07-31,Size Issue,3029
RET005267,ORD14191,PROD02256,2025-04-14,Wrong Item Delivered,1943
RET005268,ORD14197,PROD00597,2024-03-23,Quality Not Good,559
RET005269,ORD14198,PROD01628,2023-11-21,Size Issue,1640
RET005270,ORD14206,PROD03697,2025-06-11,Changed Mind,1183
RET005271,ORD14220,PROD04689,2023-08-18,Quality Not Good,1163
RET005272,ORD14220,PROD04764,2024-03-04,Size Issue,1069
RET005273,ORD14221,PROD04468,2023-10-12,Wrong Item Delivered,7998
RET005274,ORD14223,PROD00215,2025-09-24,Size Issue,1522
RET005275,ORD14225,PROD04370,2024-01-09,Changed Mind,5656
RET005276,ORD14226,PROD00868,2023-10-23,Size Issue,1354
RET005277,ORD14228,PROD03684,2024-08-27,Wrong Item Delivered,826
RET005278,ORD14229,PROD00304,2023-08-10,Wrong Item Delivered,1260
RET005279,ORD14234,PROD04998,2024-01-29,Late Delivery,1036
RET005280,ORD14234,PROD01766,2024-01-31,Late Delivery,3934
RET005281,ORD14235,PROD00679,2023-02-28,Changed Mind,3007
RET005282,ORD14237,PROD02991,2025-05-08,Wrong Item Delivered,7917
RET005283,ORD14243,PROD01699,2025-04-20,Late Delivery,1552
RET005284,ORD14245,PROD02079,2023-08-12,Size Issue,4171
RET005285,ORD14251,PROD04454,2025-05-08,Wrong Item Delivered,2403
RET005286,ORD14251,PROD01512,2022-07-15,Late Delivery,5145
RET005287,ORD14256,PROD00248,2023-04-19,Wrong Item Delivered,1234
RET005288,ORD14258,PROD01767,2022-11-24,Defective Product,2334
RET005289,ORD14262,PROD00348,2023-02-08,Defective Product,2943
RET005290,ORD14262,PROD02859,2025-01-06,Size Issue,1806
RET005291,ORD14275,PROD04857,2025-11-07,Late Delivery,1387
RET005292,ORD14276,PROD03398,2022-10-17,Changed Mind,3050
RET005293,ORD14277,PROD01927,2023-04-16,Quality Not Good,2794
RET005294,ORD14285,PROD01287,2024-01-01,Changed Mind,2800
RET005295,ORD14287,PROD04149,2022-04-16,Wrong Item Delivered,3414
RET005296,ORD14287,PROD00068,2022-01-10,Wrong Item Delivered,708
RET005297,ORD14291,PROD03401,2024-09-15,Wrong Item Delivered,1389
RET005298,ORD14291,PROD01283,2023-07-10,Defective Product,3570
RET005299,ORD14292,PROD00487,2025-06-09,Quality Not Good,1145
RET005300,ORD14292,PROD01725,2024-05-20,Quality Not Good,2067
RET005301,ORD14295,PROD04704,2025-06-22,Size Issue,649
RET005302,ORD14298,PROD03772,2023-10-04,Size Issue,2988
RET005303,ORD14309,PROD03362,2025-05-06,Wrong Item Delivered,2108
RET005304,ORD14316,PROD02414,2024-10-12,Late Delivery,3743
RET005305,ORD14318,PROD00852,2025-05-29,Size Issue,2801
RET005306,ORD14319,PROD03671,2022-08-12,Defective Product,1267
RET005307,ORD14321,PROD00072,2023-11-01,Quality Not Good,4553
RET005308,ORD14322,PROD02388,2023-05-01,Quality Not Good,1741
RET005309,ORD14325,PROD02231,2025-12-22,Changed Mind,1356
RET005310,ORD14326,PROD00103,2022-03-09,Wrong Item Delivered,1614
RET005311,ORD14327,PROD03184,2023-06-20,Wrong Item Delivered,8352
RET005312,ORD14329,PROD00030,2025-03-09,Late Delivery,2470
RET005313,ORD14330,PROD03121,2022-02-16,Wrong Item Delivered,7422
RET005314,ORD14331,PROD01171,2023-08-16,Changed Mind,1398
RET005315,ORD14332,PROD00971,2022-11-07,Size Issue,2109
RET005316,ORD14339,PROD03038,2022-10-08,Defective Product,665
RET005317,ORD14339,PROD02035,2024-09-23,Wrong Item Delivered,2703
RET005318,ORD14340,PROD04995,2025-02-15,Size Issue,562
RET005319,ORD14342,PROD02026,2025-10-22,Quality Not Good,816
RET005320,ORD14343,PROD02313,2024-03-01,Quality Not Good,4204
RET005321,ORD14344,PROD04866,2025-02-22,Changed Mind,1215
RET005322,ORD14348,PROD02024,2023-03-08,Size Issue,5089
RET005323,ORD14350,PROD01112,2023-11-08,Quality Not Good,1427
RET005324,ORD14353,PROD03363,2023-05-30,Defective Product,994
RET005325,ORD14361,PROD00238,2022-09-25,Defective Product,694
RET005326,ORD14361,PROD02295,2025-04-29,Changed Mind,2782
RET005327,ORD14362,PROD01102,2024-02-15,Defective Product,8619
RET005328,ORD14365,PROD03510,2025-05-02,Size Issue,5806
RET005329,ORD14368,PROD03893,2023-02-21,Quality Not Good,1619
RET005330,ORD14373,PROD03644,2025-08-04,Size Issue,4294
RET005331,ORD14374,PROD03318,2023-09-21,Size Issue,2270
RET005332,ORD14378,PROD02429,2023-04-05,Changed Mind,3728
RET005333,ORD14379,PROD02702,2024-07-29,Quality Not Good,1494
RET005334,ORD14381,PROD04302,2024-01-20,Size Issue,1202
RET005335,ORD14382,PROD00455,2025-01-24,Quality Not Good,5692
RET005336,ORD14392,PROD02309,2025-01-23,Changed Mind,2406
RET005337,ORD14394,PROD03955,2025-04-22,Quality Not Good,3242
RET005338,ORD14397,PROD02121,2022-09-05,Changed Mind,2285
RET005339,ORD14402,PROD00871,2022-07-02,Changed Mind,714
RET005340,ORD14404,PROD02464,2022-11-09,Changed Mind,6992
RET005341,ORD14408,PROD01181,2024-07-01,Wrong Item Delivered,4250
RET005342,ORD14409,PROD01952,2022-05-17,Quality Not Good,990
RET005343,ORD14411,PROD02076,2024-03-16,Late Delivery,3055
RET005344,ORD14415,PROD01830,2025-03-13,Defective Product,3658
RET005345,ORD14419,PROD00730,2023-01-02,Changed Mind,3777
RET005346,ORD14421,PROD03443,2024-06-02,Changed Mind,5396
RET005347,ORD14421,PROD03006,2023-01-03,Defective Product,1155
RET005348,ORD14421,PROD04856,2022-09-02,Size Issue,1709
RET005349,ORD14423,PROD01307,2024-03-28,Size Issue,517
RET005350,ORD14425,PROD01467,2024-10-20,Quality Not Good,1309
RET005351,ORD14425,PROD01367,2024-12-02,Size Issue,2038
RET005352,ORD14427,PROD04554,2022-06-07,Size Issue,4088
RET005353,ORD14428,PROD02945,2023-02-11,Changed Mind,3094
RET005354,ORD14429,PROD03409,2023-07-30,Defective Product,1258
RET005355,ORD14432,PROD03003,2025-01-05,Late Delivery,1796
RET005356,ORD14432,PROD03725,2024-03-13,Defective Product,1466
RET005357,ORD14433,PROD00214,2022-11-10,Size Issue,734
RET005358,ORD14437,PROD02951,2025-11-04,Changed Mind,504
RET005359,ORD14438,PROD00730,2024-07-09,Changed Mind,3044
RET005360,ORD14443,PROD03278,2023-02-06,Size Issue,1295
RET005361,ORD14446,PROD00182,2024-11-17,Size Issue,1835
RET005362,ORD14452,PROD00001,2023-10-25,Wrong Item Delivered,1659
RET005363,ORD14455,PROD01890,2024-09-18,Changed Mind,1502
RET005364,ORD14457,PROD03554,2025-12-06,Changed Mind,2104
RET005365,ORD14459,PROD01174,2024-03-03,Defective Product,1545
RET005366,ORD14463,PROD02511,2023-12-22,Size Issue,3419
RET005367,ORD14467,PROD03277,2024-12-20,Size Issue,1398
RET005368,ORD14469,PROD02717,2024-12-22,Quality Not Good,781
RET005369,ORD14471,PROD04226,2024-02-25,Defective Product,723
RET005370,ORD14473,PROD04860,2025-07-03,Size Issue,815
RET005371,ORD14482,PROD02897,2024-10-18,Quality Not Good,2065
RET005372,ORD14483,PROD00012,2024-05-08,Changed Mind,2640
RET005373,ORD14484,PROD03344,2024-09-07,Quality Not Good,1334
RET005374,ORD14487,PROD01826,2023-06-02,Wrong Item Delivered,1116
RET005375,ORD14490,PROD04613,2025-09-27,Defective Product,1537
RET005376,ORD14492,PROD02398,2022-07-17,Late Delivery,1974
RET005377,ORD14497,PROD03057,2025-10-06,Wrong Item Delivered,1986
RET005378,ORD14499,PROD01086,2025-12-22,Wrong Item Delivered,5088
RET005379,ORD14500,PROD04878,2022-09-29,Defective Product,2964
RET005380,ORD14506,PROD02037,2024-08-31,Size Issue,2449
RET005381,ORD14515,PROD04175,2024-11-10,Defective Product,847
RET005382,ORD14517,PROD01373,2022-04-19,Late Delivery,6670
RET005383,ORD14520,PROD04582,2025-09-13,Defective Product,2218
RET005384,ORD14521,PROD00074,2024-09-30,Wrong Item Delivered,8094
RET005385,ORD14522,PROD00539,2024-10-24,Size Issue,2409
RET005386,ORD14527,PROD03173,2023-05-31,Quality Not Good,8156
RET005387,ORD14528,PROD02028,2024-12-31,Size Issue,2402
RET005388,ORD14529,PROD01491,2023-05-15,Size Issue,1305
RET005389,ORD14529,PROD03437,2024-01-05,Wrong Item Delivered,4824
RET005390,ORD14534,PROD04573,2023-09-16,Late Delivery,507
RET005391,ORD14535,PROD00520,2025-11-15,Late Delivery,497
RET005392,ORD14540,PROD01062,2022-01-22,Wrong Item Delivered,1480
RET005393,ORD14542,PROD03798,2024-11-14,Changed Mind,3090
RET005394,ORD14544,PROD03689,2024-06-17,Size Issue,1098
RET005395,ORD14545,PROD00086,2025-03-11,Defective Product,7626
RET005396,ORD14550,PROD04235,2022-10-05,Size Issue,1178
RET005397,ORD14550,PROD02407,2022-05-12,Wrong Item Delivered,4948
RET005398,ORD14551,PROD04970,2022-01-05,Quality Not Good,1052
RET005399,ORD14554,PROD03727,2024-12-30,Size Issue,1727
RET005400,ORD14555,PROD01445,2022-05-21,Size Issue,1933
RET005401,ORD14558,PROD03091,2024-06-11,Changed Mind,1169
RET005402,ORD14560,PROD04923,2022-10-13,Late Delivery,3318
RET005403,ORD14564,PROD04705,2024-09-14,Size Issue,578
RET005404,ORD14564,PROD03986,2023-08-22,Changed Mind,1952
RET005405,ORD14566,PROD02661,2023-03-26,Late Delivery,973
RET005406,ORD14566,PROD02347,2023-06-20,Late Delivery,535
RET005407,ORD14568,PROD02923,2022-09-15,Defective Product,6648
RET005408,ORD14575,PROD03057,2022-04-07,Quality Not Good,4518
RET005409,ORD14580,PROD00143,2022-09-01,Defective Product,2895
RET005410,ORD14580,PROD02165,2024-03-05,Quality Not Good,7248
RET005411,ORD14583,PROD01890,2025-08-29,Late Delivery,1941
RET005412,ORD14584,PROD02473,2023-09-17,Size Issue,1133
RET005413,ORD14589,PROD00739,2024-08-04,Size Issue,2598
RET005414,ORD14594,PROD00425,2022-11-27,Late Delivery,2940
RET005415,ORD14598,PROD02477,2025-06-11,Wrong Item Delivered,1220
RET005416,ORD14600,PROD03071,2022-12-18,Quality Not Good,570
RET005417,ORD14601,PROD03206,2022-09-08,Quality Not Good,353
RET005418,ORD14614,PROD01906,2025-06-04,Size Issue,1217
