payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY022053,ORD14718,2022-11-21,Card,Success,5000
PAY022054,ORD14719,2023-05-11,COD,Success,4053
PAY022055,ORD14719,2023-05-08,UPI,Failed,4053
PAY022056,ORD14720,2023-01-21,UPI,Success,878
PAY022057,ORD14721,2022-11-24,UPI,Success,4011
PAY022058,ORD14722,2023-07-10,Card,Success,1694
PAY022059,ORD14722,2023-07-06,UPI,Success,1694
PAY022060,ORD14723,2024-12-05,UPI,Success,4551
PAY022061,ORD14723,2024-12-03,UPI,Success,4551
PAY022062,ORD14724,2022-05-18,UPI,Success,1091
PAY022063,ORD14724,2022-05-18,UPI,Success,1091
PAY022064,ORD14725,2021-09-22,UPI,Success,579
PAY022065,ORD14726,2025-10-21,Card,Success,1483
PAY022066,ORD14726,2025-10-24,COD,Success,1483
PAY022067,ORD14727,2021-03-05,Card,Success,824
PAY022068,ORD14728,2022-07-29,UPI,Success,2180
PAY022069,ORD14729,2021-10-05,COD,Success,3843
PAY022070,ORD14730,2024-03-03,Card,Success,2452
PAY022071,ORD14730,2024-03-01,UPI,Success,2452
PAY022072,ORD14731,2021-02-20,COD,Success,3090
PAY022073,ORD14732,2025-09-25,Card,Failed,2900
PAY022074,ORD14733,2021-11-25,UPI,Failed,2777
PAY022075,ORD14733,2021-11-27,UPI,Success,2777
PAY022076,ORD14734,2025-02-09,Card,Failed,1382
PAY022077,ORD14735,2021-06-25,UPI,Success,1156
PAY022078,ORD14736,2022-09-09,COD,Success,3601
PAY022079,ORD14736,2022-09-10,COD,Success,3601
PAY022080,ORD14737,2025-04-22,UPI,Pending,3646
PAY022081,ORD14738,2024-04-24,UPI,Failed,4792
PAY022082,ORD14738,2024-04-23,UPI,Success,4792
PAY022083,ORD14739,2023-10-28,Card,Success,2801
PAY022084,ORD14739,2023-10-24,UPI,Success,2801
PAY022085,ORD14740,2022-05-26,Card,Success,2071
PAY022086,ORD14740,2022-05-26,Card,Success,2071
PAY022087,ORD14741,2025-05-28,UPI,Success,4687
PAY022088,ORD14742,2023-03-03,Card,Success,3933
PAY022089,ORD14742,2023-03-05,UPI,Success,3933
PAY022090,ORD14743,2025-10-05,UPI,Success,888
PAY022091,ORD14743,2025-10-06,Card,Success,888
PAY022092,ORD14744,2024-08-13,Card,Success,3965
PAY022093,ORD14745,2023-01-28,COD,Success,4207
PAY022094,ORD14745,2023-01-30,UPI,Success,4207
PAY022095,ORD14746,2021-04-23,UPI,Success,1911
PAY022096,ORD14747,2024-06-03,UPI,Success,3074
PAY022097,ORD14747,2024-06-07,Card,Success,3074
PAY022098,ORD14748,2021-06-26,UPI,Success,2676
PAY022099,ORD14749,2025-08-07,UPI,Success,1065
PAY022100,ORD14750,2021-08-26,UPI,Failed,4284
PAY022101,ORD14751,2023-06-28,Card,Pending,4848
PAY022102,ORD14752,2025-05-01,Card,Success,3344
PAY022103,ORD14752,2025-05-06,COD,Success,3344
PAY022104,ORD14753,2025-10-09,UPI,Success,3711
PAY022105,ORD14753,2025-10-06,UPI,Success,3711
PAY022106,ORD14754,2022-08-29,UPI,Success,2761
PAY022107,ORD14754,2022-08-28,UPI,Success,2761
PAY022108,ORD14755,2023-08-30,UPI,Success,1232
PAY022109,ORD14756,2022-09-17,Card,Pending,3695
PAY022110,ORD14756,2022-09-18,Card,Success,3695
PAY022111,ORD14757,2023-12-07,COD,Success,3344
PAY022112,ORD14757,2023-12-07,Card,Success,3344
PAY022113,ORD14758,2023-12-30,Card,Success,4624
PAY022114,ORD14759,2022-05-24,UPI,Success,4301
PAY022115,ORD14760,2025-06-19,UPI,Failed,4304
PAY022116,ORD14761,2025-08-22,Card,Success,1053
PAY022117,ORD14762,2024-07-10,UPI,Success,1284
PAY022118,ORD14762,2024-07-11,COD,Success,1284
PAY022119,ORD14763,2025-08-14,Card,Success,4313
PAY022120,ORD14764,2022-09-03,Card,Success,855
PAY022121,ORD14765,2025-10-03,UPI,Success,2668
PAY022122,ORD14765,2025-10-04,UPI,Success,2668
PAY022123,ORD14766,2024-02-15,Card,Success,1678
PAY022124,ORD14766,2024-02-13,Card,Success,1678
PAY022125,ORD14767,2022-03-23,Card,Success,855
PAY022126,ORD14767,2022-03-21,COD,Success,855
PAY022127,ORD14768,2022-09-17,COD,Success,4967
PAY022128,ORD14768,2022-09-19,UPI,Success,4967
PAY022129,ORD14769,2021-04-05,Card,Success,743
PAY022130,ORD14770,2025-04-07,UPI,Failed,4219
PAY022131,ORD14770,2025-04-08,Card,Success,4219
PAY022132,ORD14771,2024-06-24,UPI,Failed,4119
PAY022133,ORD14771,2024-06-19,Card,Success,4119
PAY022134,ORD14772,2021-05-29,Card,Success,1547
PAY022135,ORD14773,2025-07-21,UPI,Success,4266
PAY022136,ORD14774,2023-04-01,UPI,Failed,2518
PAY022137,ORD14774,2023-03-31,COD,Success,2518
PAY022138,ORD14775,2024-02-12,UPI,Success,1782
PAY022139,ORD14775,2024-02-10,UPI,Success,1782
PAY022140,ORD14776,2021-01-03,UPI,Success,1601
PAY022141,ORD14776,2021-01-04,Card,Success,1601
PAY022142,ORD14777,2024-03-22,Card,Success,4696
PAY022143,ORD14777,2024-03-23,UPI,Success,4696
PAY022144,ORD14778,2023-08-26,UPI,Success,715
PAY022145,ORD14778,2023-08-23,Card,Failed,715
PAY022146,ORD14779,2021-03-29,UPI,Success,2372
PAY022147,ORD14779,2021-03-28,UPI,Success,2372
PAY022148,ORD14780,2024-02-04,Card,Failed,643
PAY022149,ORD14780,2024-02-04,Card,Success,643
PAY022150,ORD14781,2021-05-18,UPI,Success,4809
PAY022151,ORD14781,2021-05-20,COD,Success,4809
PAY022152,ORD14782,2022-12-01,UPI,Failed,2323
PAY022153,ORD14783,2023-04-05,UPI,Success,1356
PAY022154,ORD14784,2023-07-13,UPI,Success,4781
PAY022155,ORD14785,2024-09-16,Card,Success,3804
PAY022156,ORD14785,2024-09-16,COD,Success,3804
PAY022157,ORD14786,2021-05-02,Card,Success,4649
PAY022158,ORD14786,2021-05-02,UPI,Success,4649
PAY022159,ORD14787,2025-08-06,COD,Failed,1807
PAY022160,ORD14787,2025-08-09,Card,Success,1807
PAY022161,ORD14788,2022-11-19,UPI,Success,627
PAY022162,ORD14789,2024-03-23,Card,Success,4972
PAY022163,ORD14790,2022-04-22,COD,Success,3259
PAY022164,ORD14791,2022-02-06,COD,Failed,3596
PAY022165,ORD14792,2024-04-01,UPI,Success,3980
PAY022166,ORD14792,2024-03-30,Card,Success,3980
PAY022167,ORD14793,2022-01-21,Card,Success,4645
PAY022168,ORD14793,2022-01-18,Card,Success,4645
PAY022169,ORD14794,2022-04-22,UPI,Success,4753
PAY022170,ORD14795,2022-01-04,UPI,Success,916
PAY022171,ORD14796,2023-08-29,UPI,Pending,1538
PAY022172,ORD14797,2024-12-23,Card,Success,3453
PAY022173,ORD14798,2023-10-31,UPI,Success,4000
PAY022174,ORD14799,2021-03-31,Card,Success,4994
PAY022175,ORD14799,2021-03-28,Card,Success,4994
PAY022176,ORD14800,2021-07-18,Card,Pending,4236
PAY022177,ORD14800,2021-07-16,Card,Success,4236
PAY022178,ORD14801,2021-09-12,UPI,Success,4759
PAY022179,ORD14801,2021-09-10,UPI,Success,4759
PAY022180,ORD14802,2023-09-23,UPI,Success,3216
PAY022181,ORD14802,2023-09-22,COD,Success,3216
PAY022182,ORD14803,2021-05-10,UPI,Success,4948
PAY022183,ORD14804,2023-06-26,UPI,Failed,4350
PAY022184,ORD14805,2024-08-13,COD,Success,2499
PAY022185,ORD14806,2025-10-08,UPI,Pending,2431
PAY022186,ORD14806,2025-10-07,Card,Success,2431
PAY022187,ORD14807,2021-03-11,COD,Success,4000
PAY022188,ORD14808,2021-05-22,UPI,Failed,1118
PAY022189,ORD14808,2021-05-21,UPI,Success,1118
PAY022190,ORD14809,2025-09-27,UPI,Pending,500
PAY022191,ORD14809,2025-09-29,UPI,Success,500
PAY022192,ORD14810,2025-12-27,UPI,Failed,3818
PAY022193,ORD14811,2021-09-14,COD,Failed,3930
PAY022194,ORD14811,2021-09-15,Card,Success,3930
PAY022195,ORD14812,2022-06-05,COD,Success,930
PAY022196,ORD14813,2023-11-15,UPI,Success,1898
PAY022197,ORD14813,2023-11-16,COD,Success,1898
PAY022198,ORD14814,2023-01-26,COD,Success,1656
PAY022199,ORD14814,2023-01-31,UPI,Success,1656
PAY022200,ORD14815,2023-11-10,UPI,Pending,2616
PAY022201,ORD14816,2023-09-22,Card,Success,2270
PAY022202,ORD14817,2021-11-13,UPI,Success,4414
PAY022203,ORD14818,2024-06-10,Card,Success,1673
PAY022204,ORD14819,2022-05-08,UPI,Success,3973
PAY022205,ORD14820,2025-03-25,Card,Success,4252
PAY022206,ORD14821,2025-08-02,UPI,Success,3797
PAY022207,ORD14821,2025-08-04,UPI,Success,3797
PAY022208,ORD14822,2025-08-17,UPI,Success,4578
PAY022209,ORD14822,2025-08-14,COD,Success,4578
PAY022210,ORD14823,2023-04-13,Card,Failed,2924
PAY022211,ORD14824,2022-10-25,UPI,Failed,4302
PAY022212,ORD14824,2022-10-25,UPI,Success,4302
PAY022213,ORD14825,2024-03-23,UPI,Failed,2601
PAY022214,ORD14826,2022-05-18,Card,Success,2172
PAY022215,ORD14827,2022-07-27,UPI,Success,3017
PAY022216,ORD14827,2022-07-30,UPI,Failed,3017
PAY022217,ORD14828,2023-08-29,COD,Success,4747
PAY022218,ORD14829,2024-05-16,UPI,Pending,3254
PAY022219,ORD14830,2025-04-27,UPI,Success,1015
PAY022220,ORD14830,2025-04-29,COD,Success,1015
PAY022221,ORD14831,2024-03-13,UPI,Success,1792
PAY022222,ORD14831,2024-03-12,Card,Success,1792
PAY022223,ORD14832,2021-03-28,COD,Success,1794
PAY022224,ORD14832,2021-03-28,COD,Success,1794
PAY022225,ORD14833,2024-12-06,Card,Success,2774
PAY022226,ORD14833,2024-12-09,UPI,Success,2774
PAY022227,ORD14834,2023-07-13,Card,Success,4735
PAY022228,ORD14835,2022-08-20,UPI,Success,2718
PAY022229,ORD14835,2022-08-16,UPI,Success,2718
PAY022230,ORD14836,2021-06-10,UPI,Success,1764
PAY022231,ORD14836,2021-06-07,UPI,Success,1764
PAY022232,ORD14837,2024-09-26,COD,Success,2196
PAY022233,ORD14837,2024-09-26,Card,Failed,2196
PAY022234,ORD14838,2025-02-25,UPI,Success,3565
PAY022235,ORD14839,2022-07-08,UPI,Success,1292
PAY022236,ORD14839,2022-07-08,Card,Success,1292
PAY022237,ORD14840,2021-06-07,UPI,Success,3307
PAY022238,ORD14841,2025-08-22,COD,Failed,3253
PAY022239,ORD14841,2025-08-22,UPI,Success,3253
PAY022240,ORD14842,2021-02-27,UPI,Failed,1546
PAY022241,ORD14842,2021-02-28,COD,Success,1546
PAY022242,ORD14843,2023-05-27,COD,Failed,4521
PAY022243,ORD14844,2024-09-19,Card,Success,1148
PAY022244,ORD14845,2025-09-01,COD,Failed,1846
PAY022245,ORD14845,2025-09-03,Card,Success,1846
PAY022246,ORD14846,2021-10-13,UPI,Success,4212
PAY022247,ORD14846,2021-10-12,Card,Failed,4212
PAY022248,ORD14847,2022-04-24,Card,Success,3784
PAY022249,ORD14848,2021-02-06,Card,Success,1867
PAY022250,ORD14848,2021-02-10,COD,Success,1867
PAY022251,ORD14849,2023-09-21,UPI,Pending,3850
PAY022252,ORD14849,2023-09-20,UPI,Success,3850
PAY022253,ORD14850,2021-01-11,COD,Success,4016
PAY022254,ORD14851,2022-04-29,Card,Pending,1425
PAY022255,ORD14851,2022-04-29,UPI,Failed,1425
PAY022256,ORD14852,2021-10-11,UPI,Success,1790
PAY022257,ORD14852,2021-10-08,Card,Success,1790
PAY022258,ORD14853,2022-08-26,Card,Success,2197
PAY022259,ORD14853,2022-08-24,UPI,Success,2197
PAY022260,ORD14854,2023-10-18,UPI,Success,701
PAY022261,ORD14855,2025-09-20,UPI,Failed,944
PAY022262,ORD14856,2024-06-13,Card,Success,3758
PAY022263,ORD14857,2024-03-22,UPI,Success,694
PAY022264,ORD14858,2023-12-13,COD,Success,4958
PAY022265,ORD14859,2021-03-24,UPI,Success,3081
PAY022266,ORD14860,2021-10-15,UPI,Success,3345
PAY022267,ORD14860,2021-10-15,COD,Success,3345
PAY022268,ORD14861,2023-05-14,UPI,Success,2999
PAY022269,ORD14861,2023-05-18,UPI,Success,2999
PAY022270,ORD14862,2022-12-21,UPI,Success,3670
PAY022271,ORD14863,2025-10-29,Card,Success,3212
PAY022272,ORD14863,2025-10-30,Card,Success,3212
PAY022273,ORD14864,2025-03-28,UPI,Success,4041
PAY022274,ORD14864,2025-03-25,UPI,Success,4041
PAY022275,ORD14865,2021-01-08,UPI,Success,984
PAY022276,ORD14865,2021-01-09,Card,Failed,984
PAY022277,ORD14866,2025-04-08,COD,Failed,1297
PAY022278,ORD14866,2025-04-09,UPI,Success,1297
PAY022279,ORD14867,2025-04-27,UPI,Success,2373
PAY022280,ORD14868,2024-01-21,UPI,Success,4439
PAY022281,ORD14868,2024-01-20,Card,Success,4439
PAY022282,ORD14869,2021-07-31,UPI,Success,2530
PAY022283,ORD14870,2021-02-04,UPI,Success,4663
PAY022284,ORD14870,2021-01-30,COD,Failed,4663
PAY022285,ORD14871,2021-11-12,COD,Success,1312
PAY022286,ORD14872,2022-09-21,Card,Success,4884
PAY022287,ORD14873,2023-02-19,UPI,Pending,1119
PAY022288,ORD14874,2025-05-02,COD,Success,1248
PAY022289,ORD14874,2025-05-06,Card,Success,1248
PAY022290,ORD14875,2025-07-04,UPI,Success,1046
PAY022291,ORD14876,2025-03-25,COD,Pending,2948
PAY022292,ORD14877,2023-06-29,UPI,Pending,2340
PAY022293,ORD14877,2023-07-02,COD,Success,2340
PAY022294,ORD14878,2022-07-19,COD,Success,3925
PAY022295,ORD14878,2022-07-15,UPI,Success,3925
PAY022296,ORD14879,2024-07-19,UPI,Success,3131
PAY022297,ORD14879,2024-07-19,Card,Success,3131
PAY022298,ORD14880,2024-08-31,COD,Success,3621
PAY022299,ORD14880,2024-09-02,COD,Success,3621
PAY022300,ORD14881,2022-02-15,COD,Success,2036
PAY022301,ORD14881,2022-02-15,UPI,Success,2036
PAY022302,ORD14882,2023-05-10,UPI,Success,712
PAY022303,ORD14883,2024-02-06,Card,Success,3479
PAY022304,ORD14884,2022-01-29,Card,Success,2052
PAY022305,ORD14885,2021-10-10,Card,Pending,3452
PAY022306,ORD14885,2021-10-11,Card,Success,3452
PAY022307,ORD14886,2025-11-15,COD,Failed,4110
PAY022308,ORD14887,2023-09-01,Card,Success,2602
PAY022309,ORD14888,2023-08-17,COD,Failed,4338
PAY022310,ORD14889,2022-08-03,Card,Pending,3518
PAY022311,ORD14890,2025-11-23,Card,Success,4240
PAY022312,ORD14890,2025-11-21,COD,Failed,4240
PAY022313,ORD14891,2023-05-02,UPI,Failed,1931
PAY022314,ORD14891,2023-04-27,COD,Success,1931
PAY022315,ORD14892,2023-10-10,UPI,Success,4880
PAY022316,ORD14893,2025-12-23,Card,Failed,3584
PAY022317,ORD14893,2025-12-24,UPI,Success,3584
PAY022318,ORD14894,2021-10-30,COD,Success,1152
PAY022319,ORD14895,2024-06-26,Card,Success,3409
PAY022320,ORD14896,2024-10-05,UPI,Success,1604
PAY022321,ORD14896,2024-10-08,UPI,Success,1604
PAY022322,ORD14897,2023-11-14,UPI,Success,2597
PAY022323,ORD14897,2023-11-13,COD,Success,2597
PAY022324,ORD14898,2023-06-07,Card,Success,868
PAY022325,ORD14899,2023-10-08,UPI,Failed,1664
PAY022326,ORD14899,2023-10-10,Card,Success,1664
PAY022327,ORD14900,2023-09-18,UPI,Success,2458
PAY022328,ORD14900,2023-09-13,UPI,Success,2458
PAY022329,ORD14901,2022-11-19,UPI,Failed,4369
PAY022330,ORD14901,2022-11-21,UPI,Success,4369
PAY022331,ORD14902,2023-02-17,COD,Failed,2261
PAY022332,ORD14903,2022-05-09,UPI,Pending,1581
PAY022333,ORD14904,2024-11-22,Card,Pending,1657
PAY022334,ORD14904,2024-11-22,Card,Success,1657
PAY022335,ORD14905,2021-06-13,UPI,Success,1996
PAY022336,ORD14905,2021-06-10,UPI,Failed,1996
PAY022337,ORD14906,2023-08-25,UPI,Success,4012
PAY022338,ORD14907,2025-10-29,COD,Success,1421
PAY022339,ORD14907,2025-10-28,COD,Success,1421
PAY022340,ORD14908,2025-08-03,Card,Success,4495
PAY022341,ORD14908,2025-08-02,UPI,Success,4495
PAY022342,ORD14909,2024-08-07,COD,Success,3202
PAY022343,ORD14909,2024-08-07,Card,Success,3202
PAY022344,ORD14910,2025-02-10,UPI,Success,4064
PAY022345,ORD14911,2025-11-13,COD,Success,3629
PAY022346,ORD14912,2025-08-16,UPI,Failed,3717
PAY022347,ORD14913,2022-12-11,UPI,Success,3259
PAY022348,ORD14914,2024-10-01,COD,Success,1615
PAY022349,ORD14915,2021-01-18,Card,Success,4725
PAY022350,ORD14916,2023-11-21,COD,Success,4025
PAY022351,ORD14916,2023-11-19,Card,Success,4025
PAY022352,ORD14917,2023-09-25,Card,Success,4768
PAY022353,ORD14917,2023-09-21,UPI,Success,4768
PAY022354,ORD14918,2021-01-21,Card,Success,2142
PAY022355,ORD14919,2025-03-10,UPI,Success,4452
PAY022356,ORD14920,2024-12-16,COD,Success,1277
PAY022357,ORD14921,2021-09-11,UPI,Pending,4746
PAY022358,ORD14922,2025-01-09,Card,Pending,3004
PAY022359,ORD14923,2024-03-27,Card,Success,1718
PAY022360,ORD14924,2022-11-27,Card,Failed,1897
PAY022361,ORD14924,2022-11-27,Card,Success,1897
PAY022362,ORD14925,2023-05-21,Card,Pending,886
PAY022363,ORD14925,2023-05-22,Card,Success,886
PAY022364,ORD14926,2024-11-26,UPI,Failed,2827
PAY022365,ORD14927,2025-12-24,UPI,Success,1233
PAY022366,ORD14928,2023-10-24,UPI,Success,644
PAY022367,ORD14928,2023-10-28,Card,Success,644
PAY022368,ORD14929,2025-08-10,UPI,Pending,4189
PAY022369,ORD14929,2025-08-15,UPI,Success,4189
PAY022370,ORD14930,2022-09-08,Card,Failed,1523
PAY022371,ORD14930,2022-09-08,Card,Success,1523
PAY022372,ORD14931,2025-04-10,UPI,Success,819
PAY022373,ORD14931,2025-04-12,Card,Success,819
PAY022374,ORD14932,2022-12-10,Card,Success,1665
PAY022375,ORD14933,2024-11-20,COD,Success,2486
PAY022376,ORD14934,2021-03-19,COD,Success,3752
PAY022377,ORD14934,2021-03-15,Card,Success,3752
PAY022378,ORD14935,2024-07-07,Card,Success,2138
PAY022379,ORD14935,2024-07-05,COD,Success,2138
PAY022380,ORD14936,2024-04-25,COD,Success,518
PAY022381,ORD14936,2024-04-21,UPI,Failed,518
PAY022382,ORD14937,2021-02-04,UPI,Success,4588
PAY022383,ORD14937,2021-02-06,UPI,Success,4588
PAY022384,ORD14938,2022-10-13,Card,Success,4643
PAY022385,ORD14938,2022-10-13,COD,Success,4643
PAY022386,ORD14939,2023-05-14,Card,Success,4969
PAY022387,ORD14940,2023-11-24,Card,Success,1677
PAY022388,ORD14941,2024-04-09,UPI,Success,858
PAY022389,ORD14942,2025-08-29,UPI,Success,2848
PAY022390,ORD14943,2024-02-22,Card,Pending,1488
PAY022391,ORD14944,2022-12-23,COD,Success,3750
PAY022392,ORD14944,2022-12-18,Card,Success,3750
PAY022393,ORD14945,2022-02-11,Card,Success,3373
PAY022394,ORD14945,2022-02-14,Card,Success,3373
PAY022395,ORD14946,2025-01-04,COD,Failed,4087
PAY022396,ORD14947,2022-09-09,Card,Failed,2973
PAY022397,ORD14947,2022-09-10,UPI,Success,2973
PAY022398,ORD14948,2021-12-23,Card,Success,2983
PAY022399,ORD14948,2021-12-22,COD,Success,2983
PAY022400,ORD14949,2025-08-23,UPI,Success,844
PAY022401,ORD14949,2025-08-23,UPI,Failed,844
PAY022402,ORD14950,2023-07-06,UPI,Failed,2651
PAY022403,ORD14951,2025-11-11,Card,Success,1319
PAY022404,ORD14952,2024-09-10,UPI,Success,3301
PAY022405,ORD14953,2023-03-12,UPI,Success,2817
PAY022406,ORD14953,2023-03-14,COD,Failed,2817
PAY022407,ORD14954,2021-12-13,UPI,Success,2466
PAY022408,ORD14954,2021-12-12,UPI,Success,2466
PAY022409,ORD14955,2024-08-30,Card,Success,4557
PAY022410,ORD14955,2024-09-01,Card,Success,4557
PAY022411,ORD14956,2021-06-14,Card,Failed,2280
PAY022412,ORD14957,2025-11-07,UPI,Success,603
PAY022413,ORD14957,2025-11-06,COD,Success,603
PAY022414,ORD14958,2022-12-09,UPI,Success,596
PAY022415,ORD14959,2025-04-18,UPI,Success,3221
PAY022416,ORD14959,2025-04-19,Card,Failed,3221
PAY022417,ORD14960,2025-05-09,UPI,Success,2323
PAY022418,ORD14961,2023-04-14,UPI,Failed,4586
PAY022419,ORD14961,2023-04-13,UPI,Success,4586
PAY022420,ORD14962,2025-01-03,COD,Success,3935
PAY022421,ORD14962,2025-01-03,Card,Success,3935
PAY022422,ORD14963,2023-01-18,COD,Failed,4464
PAY022423,ORD14964,2021-04-07,Card,Success,2397
PAY022424,ORD14964,2021-04-04,Card,Success,2397
PAY022425,ORD14965,2021-10-29,Card,Pending,2282
PAY022426,ORD14965,2021-10-30,UPI,Success,2282
PAY022427,ORD14966,2025-01-17,UPI,Success,4583
PAY022428,ORD14966,2025-01-16,UPI,Success,4583
PAY022429,ORD14967,2022-03-07,COD,Failed,1411
PAY022430,ORD14967,2022-03-07,UPI,Success,1411
PAY022431,ORD14968,2025-04-21,UPI,Success,2924
PAY022432,ORD14968,2025-04-20,UPI,Success,2924
PAY022433,ORD14969,2023-09-07,UPI,Failed,855
PAY022434,ORD14970,2021-08-02,COD,Pending,4508
PAY022435,ORD14970,2021-08-02,COD,Success,4508
PAY022436,ORD14971,2021-01-27,UPI,Success,3147
PAY022437,ORD14971,2021-01-23,UPI,Success,3147
PAY022438,ORD14972,2022-12-13,UPI,Success,3718
PAY022439,ORD14973,2021-09-11,UPI,Pending,1695
PAY022440,ORD14973,2021-09-14,UPI,Success,1695
PAY022441,ORD14974,2023-06-19,Card,Success,4367
PAY022442,ORD14974,2023-06-18,COD,Success,4367
PAY022443,ORD14975,2022-04-02,UPI,Success,3575
PAY022444,ORD14975,2022-03-30,COD,Failed,3575
PAY022445,ORD14976,2025-11-21,UPI,Success,4589
PAY022446,ORD14976,2025-11-18,Card,Failed,4589
PAY022447,ORD14977,2024-08-13,Card,Success,651
PAY022448,ORD14978,2022-01-14,UPI,Success,1349
PAY022449,ORD14979,2021-04-28,UPI,Success,2036
PAY022450,ORD14980,2023-11-29,UPI,Failed,2196
PAY022451,ORD14981,2025-10-30,COD,Success,4071
PAY022452,ORD14982,2023-01-13,UPI,Pending,1375
PAY022453,ORD14983,2022-04-20,UPI,Success,3285
PAY022454,ORD14984,2022-09-11,COD,Success,3696
PAY022455,ORD14985,2022-01-10,UPI,Success,528
PAY022456,ORD14986,2021-09-03,UPI,Failed,3704
PAY022457,ORD14986,2021-09-04,UPI,Success,3704
PAY022458,ORD14987,2025-05-28,UPI,Pending,647
PAY022459,ORD14988,2024-04-21,Card,Failed,4300
PAY022460,ORD14989,2022-10-26,UPI,Failed,4284
PAY022461,ORD14989,2022-10-26,Card,Failed,4284
PAY022462,ORD14990,2023-04-02,UPI,Success,3994
PAY022463,ORD14991,2025-01-17,Card,Success,2532
PAY022464,ORD14991,2025-01-18,Card,Success,2532
PAY022465,ORD14992,2021-06-21,Card,Success,4517
PAY022466,ORD14993,2024-11-25,COD,Success,3764
PAY022467,ORD14994,2022-10-16,UPI,Failed,2745
PAY022468,ORD14995,2025-01-15,UPI,Success,3305
PAY022469,ORD14996,2023-06-30,UPI,Pending,1215
PAY022470,ORD14996,2023-06-29,Card,Success,1215
PAY022471,ORD14997,2025-11-03,Card,Success,3176
PAY022472,ORD14997,2025-10-29,Card,Success,3176
PAY022473,ORD14998,2021-05-06,UPI,Success,3831
PAY022474,ORD14999,2023-01-22,UPI,Success,4486
PAY022475,ORD15000,2022-12-19,UPI,Success,4744
PAY022476,ORD15000,2022-12-18,COD,Failed,4744
PAY022477,ORD15001,2022-03-18,COD,Success,2892
PAY022478,ORD15002,2023-01-28,COD,Success,1715
PAY022479,ORD15002,2023-01-29,COD,Success,1715
PAY022480,ORD15003,2021-01-04,COD,Success,4930
PAY022481,ORD15003,2021-01-02,UPI,Success,4930
PAY022482,ORD15004,2021-09-11,Card,Success,4400
PAY022483,ORD15005,2025-03-16,COD,Success,823
PAY022484,ORD15005,2025-03-20,COD,Success,823
PAY022485,ORD15006,2022-09-02,Card,Success,1538
PAY022486,ORD15007,2021-08-15,UPI,Success,657
PAY022487,ORD15008,2021-04-21,UPI,Success,4392
PAY022488,ORD15008,2021-04-17,UPI,Success,4392
PAY022489,ORD15009,2024-08-29,COD,Success,840
PAY022490,ORD15009,2024-08-30,UPI,Success,840
PAY022491,ORD15010,2025-04-02,UPI,Failed,1118
PAY022492,ORD15011,2022-11-01,Card,Success,3195
PAY022493,ORD15011,2022-11-06,Card,Success,3195
PAY022494,ORD15012,2024-08-01,COD,Success,3115
PAY022495,ORD15012,2024-08-02,UPI,Success,3115
PAY022496,ORD15013,2025-09-07,Card,Success,1903
PAY022497,ORD15014,2022-02-18,Card,Success,1338
PAY022498,ORD15015,2021-06-19,Card,Success,3658
PAY022499,ORD15016,2025-10-29,UPI,Success,4377
PAY022500,ORD15016,2025-10-27,Card,Success,4377
