status_id,application_id,status,updated_at
ST45082,APP11271,Under Review,2022-09-14
ST45083,APP11271,Embassy Review,2022-09-21
ST45084,APP11271,Approved,2022-10-01
ST45085,APP11272,Submitted,2025-05-08
ST45086,APP11272,Under Review,2025-05-12
ST45087,APP11272,Embassy Review,2025-05-14
ST45088,APP11272,Approved,2025-05-20
ST45089,APP11273,Submitted,2022-11-15
ST45090,APP11273,Under Review,2022-11-17
ST45091,APP11273,Embassy Review,2022-11-23
ST45092,APP11273,Rejected,2022-11-30
ST45093,APP11274,Submitted,2025-06-29
ST45094,APP11274,Under Review,2025-07-02
ST45095,APP11274,Embassy Review,2025-07-09
ST45096,APP11274,Approved,2025-07-18
ST45097,APP11275,Submitted,2024-03-09
ST45098,APP11275,Under Review,2024-03-15
ST45099,APP11275,Embassy Review,2024-03-22
ST45100,APP11275,Rejected,2024-04-01
ST45101,APP11276,Submitted,2025-05-31
ST45102,APP11276,Under Review,2025-06-07
ST45103,APP11276,Embassy Review,2025-06-11
ST45104,APP11276,Approved,2025-06-14
ST45105,APP11277,Submitted,2023-11-21
ST45106,APP11277,Under Review,2023-11-25
ST45107,APP11277,Embassy Review,2023-12-02
ST45108,APP11277,Approved,2023-12-07
ST45109,APP11278,Submitted,2022-12-05
ST45110,APP11278,Under Review,2022-12-11
ST45111,APP11278,Embassy Review,2022-12-15
ST45112,APP11278,Approved,2022-12-23
ST45113,APP11279,Submitted,2022-03-12
ST45114,APP11279,Under Review,2022-03-17
ST45115,APP11279,Embassy Review,2022-03-23
ST45116,APP11279,Approved,2022-04-01
ST45117,APP11280,Submitted,2023-06-14
ST45118,APP11280,Under Review,2023-06-17
ST45119,APP11280,Embassy Review,2023-06-22
ST45120,APP11280,Approved,2023-06-28
ST45121,APP11281,Submitted,2025-09-16
ST45122,APP11281,Under Review,2025-09-22
ST45123,APP11281,Embassy Review,2025-09-25
ST45124,APP11281,Rejected,2025-10-04
ST45125,APP11282,Submitted,2022-11-20
ST45126,APP11282,Under Review,2022-11-27
ST45127,APP11282,Embassy Review,2022-12-03
ST45128,APP11282,Approved,2022-12-09
ST45129,APP11283,Submitted,2025-12-21
ST45130,APP11283,Under Review,2025-12-28
ST45131,APP11283,Embassy Review,2026-01-02
ST45132,APP11283,Rejected,2026-01-08
ST45133,APP11284,Submitted,2023-07-27
ST45134,APP11284,Under Review,2023-07-30
ST45135,APP11284,Embassy Review,2023-08-03
ST45136,APP11284,Approved,2023-08-10
ST45137,APP11285,Submitted,2023-02-06
ST45138,APP11285,Under Review,2023-02-11
ST45139,APP11285,Embassy Review,2023-02-16
ST45140,APP11285,Rejected,2023-02-26
ST45141,APP11286,Submitted,2025-09-16
ST45142,APP11286,Under Review,2025-09-22
ST45143,APP11286,Embassy Review,2025-09-29
ST45144,APP11286,Approved,2025-10-03
ST45145,APP11287,Submitted,2023-07-09
ST45146,APP11287,Under Review,2023-07-15
ST45147,APP11287,Embassy Review,2023-07-22
ST45148,APP11287,Rejected,2023-07-26
ST45149,APP11288,Submitted,2023-04-14
ST45150,APP11288,Under Review,2023-04-17
ST45151,APP11288,Embassy Review,2023-04-20
ST45152,APP11288,Approved,2023-04-29
ST45153,APP11289,Submitted,2022-02-25
ST45154,APP11289,Under Review,2022-03-04
ST45155,APP11289,Embassy Review,2022-03-08
ST45156,APP11289,Approved,2022-03-12
ST45157,APP11290,Submitted,2025-04-27
ST45158,APP11290,Under Review,2025-05-04
ST45159,APP11290,Embassy Review,2025-05-11
ST45160,APP11290,Approved,2025-05-19
ST45161,APP11291,Submitted,2024-01-31
ST45162,APP11291,Under Review,2024-02-04
ST45163,APP11291,Embassy Review,2024-02-06
ST45164,APP11291,Approved,2024-02-10
ST45165,APP11292,Submitted,2023-08-08
ST45166,APP11292,Under Review,2023-08-13
ST45167,APP11292,Embassy Review,2023-08-19
ST45168,APP11292,Approved,2023-08-27
ST45169,APP11293,Submitted,2025-01-03
ST45170,APP11293,Under Review,2025-01-09
ST45171,APP11293,Embassy Review,2025-01-13
ST45172,APP11293,Rejected,2025-01-23
ST45173,APP11294,Submitted,2023-07-03
ST45174,APP11294,Under Review,2023-07-05
ST45175,APP11294,Embassy Review,2023-07-09
ST45176,APP11294,Approved,2023-07-12
ST45177,APP11295,Submitted,2024-03-17
ST45178,APP11295,Under Review,2024-03-24
ST45179,APP11295,Embassy Review,2024-03-31
ST45180,APP11295,Approved,2024-04-10
ST45181,APP11296,Submitted,2025-05-03
ST45182,APP11296,Under Review,2025-05-07
ST45183,APP11296,Embassy Review,2025-05-11
ST45184,APP11296,Rejected,2025-05-18
ST45185,APP11297,Submitted,2025-06-15
ST45186,APP11297,Under Review,2025-06-19
ST45187,APP11297,Embassy Review,2025-06-22
ST45188,APP11297,Approved,2025-07-01
ST45189,APP11298,Submitted,2024-01-22
ST45190,APP11298,Under Review,2024-01-28
ST45191,APP11298,Embassy Review,2024-02-01
ST45192,APP11298,Rejected,2024-02-06
ST45193,APP11299,Submitted,2025-03-15
ST45194,APP11299,Under Review,2025-03-17
ST45195,APP11299,Embassy Review,2025-03-23
ST45196,APP11299,Rejected,2025-03-31
ST45197,APP11300,Submitted,2024-08-26
ST45198,APP11300,Under Review,2024-08-31
ST45199,APP11300,Embassy Review,2024-09-02
ST45200,APP11300,Rejected,2024-09-06
ST45201,APP11301,Submitted,2022-10-03
ST45202,APP11301,Under Review,2022-10-10
ST45203,APP11301,Embassy Review,2022-10-12
ST45204,APP11301,Rejected,2022-10-20
ST45205,APP11302,Submitted,2024-03-08
ST45206,APP11302,Under Review,2024-03-15
ST45207,APP11302,Embassy Review,2024-03-17
ST45208,APP11302,Approved,2024-03-22
ST45209,APP11303,Submitted,2025-12-16
ST45210,APP11303,Under Review,2025-12-23
ST45211,APP11303,Embassy Review,2025-12-26
ST45212,APP11303,Approved,2026-01-04
ST45213,APP11304,Submitted,2025-08-05
ST45214,APP11304,Under Review,2025-08-12
ST45215,APP11304,Embassy Review,2025-08-14
ST45216,APP11304,Approved,2025-08-18
ST45217,APP11305,Submitted,2025-05-07
ST45218,APP11305,Under Review,2025-05-13
ST45219,APP11305,Embassy Review,2025-05-20
ST45220,APP11305,Approved,2025-05-25
ST45221,APP11306,Submitted,2025-11-28
ST45222,APP11306,Under Review,2025-12-04
ST45223,APP11306,Embassy Review,2025-12-06
ST45224,APP11306,Approved,2025-12-09
ST45225,APP11307,Submitted,2023-02-02
ST45226,APP11307,Under Review,2023-02-08
ST45227,APP11307,Embassy Review,2023-02-12
ST45228,APP11307,Rejected,2023-02-15
ST45229,APP11308,Submitted,2023-11-26
ST45230,APP11308,Under Review,2023-12-02
ST45231,APP11308,Embassy Review,2023-12-05
ST45232,APP11308,Approved,2023-12-12
ST45233,APP11309,Submitted,2025-10-17
ST45234,APP11309,Under Review,2025-10-20
ST45235,APP11309,Embassy Review,2025-10-25
ST45236,APP11309,Approved,2025-11-03
ST45237,APP11310,Submitted,2023-03-29
ST45238,APP11310,Under Review,2023-04-02
ST45239,APP11310,Embassy Review,2023-04-05
ST45240,APP11310,Rejected,2023-04-10
ST45241,APP11311,Submitted,2024-08-14
ST45242,APP11311,Under Review,2024-08-20
ST45243,APP11311,Embassy Review,2024-08-22
ST45244,APP11311,Approved,2024-08-28
ST45245,APP11312,Submitted,2022-02-06
ST45246,APP11312,Under Review,2022-02-08
ST45247,APP11312,Embassy Review,2022-02-10
ST45248,APP11312,Rejected,2022-02-16
ST45249,APP11313,Submitted,2025-09-25
ST45250,APP11313,Under Review,2025-09-28
ST45251,APP11313,Embassy Review,2025-10-01
ST45252,APP11313,Rejected,2025-10-06
ST45253,APP11314,Submitted,2022-05-07
ST45254,APP11314,Under Review,2022-05-14
ST45255,APP11314,Embassy Review,2022-05-18
ST45256,APP11314,Approved,2022-05-26
ST45257,APP11315,Submitted,2025-09-25
ST45258,APP11315,Under Review,2025-09-29
ST45259,APP11315,Embassy Review,2025-10-01
ST45260,APP11315,Rejected,2025-10-05
ST45261,APP11316,Submitted,2023-01-20
ST45262,APP11316,Under Review,2023-01-25
ST45263,APP11316,Embassy Review,2023-01-28
ST45264,APP11316,Rejected,2023-02-01
ST45265,APP11317,Submitted,2024-08-12
ST45266,APP11317,Under Review,2024-08-15
ST45267,APP11317,Embassy Review,2024-08-19
ST45268,APP11317,Approved,2024-08-24
ST45269,APP11318,Submitted,2024-06-20
ST45270,APP11318,Under Review,2024-06-27
ST45271,APP11318,Embassy Review,2024-07-03
ST45272,APP11318,Approved,2024-07-06
ST45273,APP11319,Submitted,2024-01-16
ST45274,APP11319,Under Review,2024-01-19
ST45275,APP11319,Embassy Review,2024-01-23
ST45276,APP11319,Rejected,2024-01-26
ST45277,APP11320,Submitted,2023-04-29
ST45278,APP11320,Under Review,2023-05-01
ST45279,APP11320,Embassy Review,2023-05-07
ST45280,APP11320,Rejected,2023-05-12
ST45281,APP11321,Submitted,2025-01-18
ST45282,APP11321,Under Review,2025-01-21
ST45283,APP11321,Embassy Review,2025-01-24
ST45284,APP11321,Approved,2025-01-29
ST45285,APP11322,Submitted,2025-01-15
ST45286,APP11322,Under Review,2025-01-17
ST45287,APP11322,Embassy Review,2025-01-23
ST45288,APP11322,Approved,2025-02-02
ST45289,APP11323,Submitted,2022-05-21
ST45290,APP11323,Under Review,2022-05-25
ST45291,APP11323,Embassy Review,2022-05-28
ST45292,APP11323,Rejected,2022-05-31
ST45293,APP11324,Submitted,2025-11-23
ST45294,APP11324,Under Review,2025-11-28
ST45295,APP11324,Embassy Review,2025-12-05
ST45296,APP11324,Rejected,2025-12-13
ST45297,APP11325,Submitted,2024-03-29
ST45298,APP11325,Under Review,2024-04-04
ST45299,APP11325,Embassy Review,2024-04-10
ST45300,APP11325,Approved,2024-04-13
ST45301,APP11326,Submitted,2023-04-26
ST45302,APP11326,Under Review,2023-04-30
ST45303,APP11326,Embassy Review,2023-05-03
ST45304,APP11326,Approved,2023-05-10
ST45305,APP11327,Submitted,2024-05-23
ST45306,APP11327,Under Review,2024-05-30
ST45307,APP11327,Embassy Review,2024-06-03
ST45308,APP11327,Approved,2024-06-07
ST45309,APP11328,Submitted,2025-09-30
ST45310,APP11328,Under Review,2025-10-05
ST45311,APP11328,Embassy Review,2025-10-10
ST45312,APP11328,Rejected,2025-10-17
ST45313,APP11329,Submitted,2025-11-15
ST45314,APP11329,Under Review,2025-11-22
ST45315,APP11329,Embassy Review,2025-11-29
ST45316,APP11329,Rejected,2025-12-08
ST45317,APP11330,Submitted,2025-06-26
ST45318,APP11330,Under Review,2025-06-29
ST45319,APP11330,Embassy Review,2025-07-04
ST45320,APP11330,Approved,2025-07-10
ST45321,APP11331,Submitted,2022-08-14
ST45322,APP11331,Under Review,2022-08-19
ST45323,APP11331,Embassy Review,2022-08-21
ST45324,APP11331,Approved,2022-08-24
ST45325,APP11332,Submitted,2022-09-18
ST45326,APP11332,Under Review,2022-09-21
ST45327,APP11332,Embassy Review,2022-09-26
ST45328,APP11332,Rejected,2022-10-03
ST45329,APP11333,Submitted,2023-04-18
ST45330,APP11333,Under Review,2023-04-24
ST45331,APP11333,Embassy Review,2023-05-01
ST45332,APP11333,Rejected,2023-05-07
ST45333,APP11334,Submitted,2023-03-13
ST45334,APP11334,Under Review,2023-03-19
ST45335,APP11334,Embassy Review,2023-03-21
ST45336,APP11334,Approved,2023-03-24
ST45337,APP11335,Submitted,2023-10-27
ST45338,APP11335,Under Review,2023-11-01
ST45339,APP11335,Embassy Review,2023-11-05
ST45340,APP11335,Rejected,2023-11-11
ST45341,APP11336,Submitted,2022-07-13
ST45342,APP11336,Under Review,2022-07-18
ST45343,APP11336,Embassy Review,2022-07-21
ST45344,APP11336,Approved,2022-07-24
ST45345,APP11337,Submitted,2022-09-25
ST45346,APP11337,Under Review,2022-09-30
ST45347,APP11337,Embassy Review,2022-10-02
ST45348,APP11337,Approved,2022-10-11
ST45349,APP11338,Submitted,2025-12-04
ST45350,APP11338,Under Review,2025-12-08
ST45351,APP11338,Embassy Review,2025-12-13
ST45352,APP11338,Approved,2025-12-21
ST45353,APP11339,Submitted,2024-02-10
ST45354,APP11339,Under Review,2024-02-15
ST45355,APP11339,Embassy Review,2024-02-21
ST45356,APP11339,Approved,2024-02-25
ST45357,APP11340,Submitted,2022-11-03
ST45358,APP11340,Under Review,2022-11-07
ST45359,APP11340,Embassy Review,2022-11-11
ST45360,APP11340,Approved,2022-11-21
ST45361,APP11341,Submitted,2025-10-04
ST45362,APP11341,Under Review,2025-10-08
ST45363,APP11341,Embassy Review,2025-10-13
ST45364,APP11341,Approved,2025-10-21
ST45365,APP11342,Submitted,2022-09-06
ST45366,APP11342,Under Review,2022-09-08
ST45367,APP11342,Embassy Review,2022-09-11
ST45368,APP11342,Approved,2022-09-15
ST45369,APP11343,Submitted,2024-10-29
ST45370,APP11343,Under Review,2024-11-03
ST45371,APP11343,Embassy Review,2024-11-05
ST45372,APP11343,Approved,2024-11-09
ST45373,APP11344,Submitted,2025-09-16
ST45374,APP11344,Under Review,2025-09-19
ST45375,APP11344,Embassy Review,2025-09-26
ST45376,APP11344,Rejected,2025-10-04
ST45377,APP11345,Submitted,2022-04-08
ST45378,APP11345,Under Review,2022-04-14
ST45379,APP11345,Embassy Review,2022-04-20
ST45380,APP11345,Approved,2022-04-25
ST45381,APP11346,Submitted,2025-09-13
ST45382,APP11346,Under Review,2025-09-15
ST45383,APP11346,Embassy Review,2025-09-19
ST45384,APP11346,Rejected,2025-09-26
ST45385,APP11347,Submitted,2023-01-19
ST45386,APP11347,Under Review,2023-01-22
ST45387,APP11347,Embassy Review,2023-01-29
ST45388,APP11347,Approved,2023-02-05
ST45389,APP11348,Submitted,2024-11-07
ST45390,APP11348,Under Review,2024-11-09
ST45391,APP11348,Embassy Review,2024-11-14
ST45392,APP11348,Approved,2024-11-20
ST45393,APP11349,Submitted,2025-05-29
ST45394,APP11349,Under Review,2025-05-31
ST45395,APP11349,Embassy Review,2025-06-07
ST45396,APP11349,Approved,2025-06-17
ST45397,APP11350,Submitted,2024-11-22
ST45398,APP11350,Under Review,2024-11-25
ST45399,APP11350,Embassy Review,2024-12-02
ST45400,APP11350,Approved,2024-12-05
ST45401,APP11351,Submitted,2024-08-17
ST45402,APP11351,Under Review,2024-08-23
ST45403,APP11351,Embassy Review,2024-08-30
ST45404,APP11351,Approved,2024-09-08
ST45405,APP11352,Submitted,2024-02-14
ST45406,APP11352,Under Review,2024-02-17
ST45407,APP11352,Embassy Review,2024-02-24
ST45408,APP11352,Rejected,2024-03-05
ST45409,APP11353,Submitted,2023-06-10
ST45410,APP11353,Under Review,2023-06-12
ST45411,APP11353,Embassy Review,2023-06-15
ST45412,APP11353,Approved,2023-06-21
ST45413,APP11354,Submitted,2023-06-26
ST45414,APP11354,Under Review,2023-06-28
ST45415,APP11354,Embassy Review,2023-06-30
ST45416,APP11354,Approved,2023-07-09
ST45417,APP11355,Submitted,2023-03-20
ST45418,APP11355,Under Review,2023-03-24
ST45419,APP11355,Embassy Review,2023-03-28
ST45420,APP11355,Approved,2023-03-31
ST45421,APP11356,Submitted,2023-12-28
ST45422,APP11356,Under Review,2023-12-30
ST45423,APP11356,Embassy Review,2024-01-05
ST45424,APP11356,Rejected,2024-01-08
ST45425,APP11357,Submitted,2024-04-18
ST45426,APP11357,Under Review,2024-04-24
ST45427,APP11357,Embassy Review,2024-04-26
ST45428,APP11357,Approved,2024-05-04
ST45429,APP11358,Submitted,2025-04-28
ST45430,APP11358,Under Review,2025-05-02
ST45431,APP11358,Embassy Review,2025-05-08
ST45432,APP11358,Rejected,2025-05-16
ST45433,APP11359,Submitted,2025-12-16
ST45434,APP11359,Under Review,2025-12-22
ST45435,APP11359,Embassy Review,2025-12-26
ST45436,APP11359,Rejected,2026-01-04
ST45437,APP11360,Submitted,2022-08-18
ST45438,APP11360,Under Review,2022-08-20
ST45439,APP11360,Embassy Review,2022-08-23
ST45440,APP11360,Rejected,2022-08-30
ST45441,APP11361,Submitted,2022-05-17
ST45442,APP11361,Under Review,2022-05-23
ST45443,APP11361,Embassy Review,2022-05-26
ST45444,APP11361,Rejected,2022-06-01
ST45445,APP11362,Submitted,2024-10-16
ST45446,APP11362,Under Review,2024-10-21
ST45447,APP11362,Embassy Review,2024-10-24
ST45448,APP11362,Approved,2024-10-28
ST45449,APP11363,Submitted,2023-01-29
ST45450,APP11363,Under Review,2023-02-05
ST45451,APP11363,Embassy Review,2023-02-08
ST45452,APP11363,Approved,2023-02-13
ST45453,APP11364,Submitted,2024-09-02
ST45454,APP11364,Under Review,2024-09-05
ST45455,APP11364,Embassy Review,2024-09-12
ST45456,APP11364,Rejected,2024-09-22
ST45457,APP11365,Submitted,2024-06-06
ST45458,APP11365,Under Review,2024-06-11
ST45459,APP11365,Embassy Review,2024-06-14
ST45460,APP11365,Approved,2024-06-20
ST45461,APP11366,Submitted,2022-07-10
ST45462,APP11366,Under Review,2022-07-15
ST45463,APP11366,Embassy Review,2022-07-22
ST45464,APP11366,Rejected,2022-07-27
ST45465,APP11367,Submitted,2024-08-21
ST45466,APP11367,Under Review,2024-08-28
ST45467,APP11367,Embassy Review,2024-09-03
ST45468,APP11367,Approved,2024-09-12
ST45469,APP11368,Submitted,2025-01-26
ST45470,APP11368,Under Review,2025-01-30
ST45471,APP11368,Embassy Review,2025-02-02
ST45472,APP11368,Rejected,2025-02-08
ST45473,APP11369,Submitted,2025-12-08
ST45474,APP11369,Under Review,2025-12-11
ST45475,APP11369,Embassy Review,2025-12-18
ST45476,APP11369,Rejected,2025-12-22
ST45477,APP11370,Submitted,2024-04-02
ST45478,APP11370,Under Review,2024-04-04
ST45479,APP11370,Embassy Review,2024-04-08
ST45480,APP11370,Approved,2024-04-12
ST45481,APP11371,Submitted,2023-08-27
ST45482,APP11371,Under Review,2023-09-03
ST45483,APP11371,Embassy Review,2023-09-10
ST45484,APP11371,Approved,2023-09-16
ST45485,APP11372,Submitted,2025-03-09
ST45486,APP11372,Under Review,2025-03-12
ST45487,APP11372,Embassy Review,2025-03-16
ST45488,APP11372,Approved,2025-03-21
ST45489,APP11373,Submitted,2025-02-21
ST45490,APP11373,Under Review,2025-02-26
ST45491,APP11373,Embassy Review,2025-03-05
ST45492,APP11373,Rejected,2025-03-10
ST45493,APP11374,Submitted,2023-01-15
ST45494,APP11374,Under Review,2023-01-17
ST45495,APP11374,Embassy Review,2023-01-23
ST45496,APP11374,Rejected,2023-02-01
ST45497,APP11375,Submitted,2024-11-07
ST45498,APP11375,Under Review,2024-11-13
ST45499,APP11375,Embassy Review,2024-11-19
ST45500,APP11375,Rejected,2024-11-25
ST45501,APP11376,Submitted,2024-10-27
ST45502,APP11376,Under Review,2024-11-01
ST45503,APP11376,Embassy Review,2024-11-06
ST45504,APP11376,Approved,2024-11-16
ST45505,APP11377,Submitted,2024-02-08
ST45506,APP11377,Under Review,2024-02-13
ST45507,APP11377,Embassy Review,2024-02-16
ST45508,APP11377,Rejected,2024-02-23
ST45509,APP11378,Submitted,2023-03-31
ST45510,APP11378,Under Review,2023-04-05
ST45511,APP11378,Embassy Review,2023-04-10
ST45512,APP11378,Approved,2023-04-16
ST45513,APP11379,Submitted,2022-04-21
ST45514,APP11379,Under Review,2022-04-25
ST45515,APP11379,Embassy Review,2022-05-01
ST45516,APP11379,Approved,2022-05-06
ST45517,APP11380,Submitted,2022-02-10
ST45518,APP11380,Under Review,2022-02-15
ST45519,APP11380,Embassy Review,2022-02-19
ST45520,APP11380,Approved,2022-02-26
ST45521,APP11381,Submitted,2023-12-29
ST45522,APP11381,Under Review,2024-01-05
ST45523,APP11381,Embassy Review,2024-01-10
ST45524,APP11381,Approved,2024-01-17
ST45525,APP11382,Submitted,2023-01-13
ST45526,APP11382,Under Review,2023-01-17
ST45527,APP11382,Embassy Review,2023-01-20
ST45528,APP11382,Rejected,2023-01-28
ST45529,APP11383,Submitted,2023-08-16
ST45530,APP11383,Under Review,2023-08-18
ST45531,APP11383,Embassy Review,2023-08-20
ST45532,APP11383,Approved,2023-08-24
ST45533,APP11384,Submitted,2022-04-21
ST45534,APP11384,Under Review,2022-04-23
ST45535,APP11384,Embassy Review,2022-04-30
ST45536,APP11384,Rejected,2022-05-03
ST45537,APP11385,Submitted,2025-02-07
ST45538,APP11385,Under Review,2025-02-10
ST45539,APP11385,Embassy Review,2025-02-12
ST45540,APP11385,Approved,2025-02-19
ST45541,APP11386,Submitted,2024-05-01
ST45542,APP11386,Under Review,2024-05-07
ST45543,APP11386,Embassy Review,2024-05-09
ST45544,APP11386,Approved,2024-05-19
ST45545,APP11387,Submitted,2024-08-16
ST45546,APP11387,Under Review,2024-08-21
ST45547,APP11387,Embassy Review,2024-08-24
ST45548,APP11387,Rejected,2024-09-02
ST45549,APP11388,Submitted,2023-03-09
ST45550,APP11388,Under Review,2023-03-16
ST45551,APP11388,Embassy Review,2023-03-20
ST45552,APP11388,Approved,2023-03-29
ST45553,APP11389,Submitted,2024-07-14
ST45554,APP11389,Under Review,2024-07-17
ST45555,APP11389,Embassy Review,2024-07-19
ST45556,APP11389,Rejected,2024-07-27
ST45557,APP11390,Submitted,2025-08-23
ST45558,APP11390,Under Review,2025-08-25
ST45559,APP11390,Embassy Review,2025-08-27
ST45560,APP11390,Approved,2025-08-30
ST45561,APP11391,Submitted,2022-07-18
