application_id,applicant_id,visa_type,destination_country,application_date,travel_date,duration_days,application_status
APP10813,A4334,Transit,Singapore,2023-11-20,2023-12-05,5,Approved
APP10814,A4334,Tourist,Japan,2025-04-21,2025-06-20,19,Approved
APP10815,A4335,Student,Sweden,2024-01-29,2024-02-28,343,Approved
APP10816,A4335,Business,Australia,2023-07-04,2023-07-19,7,Approved
APP10817,A4336,Tourist,Australia,2025-08-26,2025-09-10,25,Approved
APP10818,A4336,Work,Spain,2023-01-08,2023-02-22,107,Pending
APP10819,A4336,Business,Canada,2024-11-07,2024-11-22,39,Rejected
APP10820,A4336,Student,South Korea,2024-11-13,2024-12-28,587,Rejected
APP10821,A4337,Student,Japan,2024-01-22,2024-03-22,218,Approved
APP10822,A4338,Business,Italy,2025-12-09,2026-01-08,56,Rejected
APP10823,A4338,Business,Sweden,2023-09-26,2023-11-10,57,Rejected
APP10824,A4338,Transit,Australia,2024-09-24,2024-11-08,5,Rejected
APP10825,A4339,Work,Switzerland,2022-07-06,2022-08-20,279,Pending
APP10826,A4339,Tourist,Canada,2023-08-30,2023-09-29,6,Approved
APP10827,A4340,Tourist,New Zealand,2022-05-02,2022-06-01,26,Approved
APP10828,A4340,Student,Belgium,2022-01-19,2022-02-03,497,Approved
APP10829,A4341,Business,Japan,2022-01-09,2022-03-10,40,Approved
APP10830,A4342,Work,Italy,2024-08-01,2024-09-15,213,Pending
APP10831,A4343,Transit,Japan,2025-12-05,2025-12-20,5,Pending
APP10832,A4343,Business,Singapore,2022-02-13,2022-02-28,16,Pending
APP10833,A4343,Student,Denmark,2022-03-09,2022-06-07,395,Rejected
APP10834,A4344,Tourist,Canada,2024-12-14,2025-01-13,6,Approved
APP10835,A4344,Work,Japan,2022-12-22,2023-01-21,250,Pending
APP10836,A4344,Student,Spain,2024-06-01,2024-07-31,220,Approved
APP10837,A4344,Tourist,Japan,2024-10-03,2024-11-02,7,Pending
APP10838,A4345,Student,Belgium,2024-06-15,2024-06-30,401,Approved
APP10839,A4346,Transit,USA,2024-11-27,2025-02-25,3,Approved
APP10840,A4346,Business,Australia,2024-01-25,2024-04-24,52,Rejected
APP10841,A4346,Tourist,USA,2023-04-09,2023-04-24,17,Rejected
APP10842,A4347,Business,France,2025-12-26,2026-01-25,14,Rejected
APP10843,A4348,Student,Netherlands,2025-06-04,2025-06-19,282,Pending
APP10844,A4348,Work,Netherlands,2022-11-24,2022-12-09,104,Pending
APP10845,A4349,Tourist,Germany,2022-07-11,2022-07-26,8,Approved
APP10846,A4350,Transit,UK,2022-09-28,2022-11-27,5,Rejected
APP10847,A4350,Student,Denmark,2025-05-14,2025-05-29,612,Pending
APP10848,A4350,Work,UK,2024-11-20,2025-01-04,236,Pending
APP10849,A4351,Tourist,Netherlands,2025-05-18,2025-06-17,30,Pending
APP10850,A4351,Work,Germany,2023-11-13,2024-02-11,141,Rejected
APP10851,A4351,Business,South Korea,2025-09-25,2025-10-25,39,Pending
APP10852,A4351,Student,Germany,2022-11-17,2023-01-01,211,Approved
APP10853,A4352,Transit,Italy,2023-05-04,2023-07-03,1,Approved
APP10854,A4352,Business,Italy,2024-03-31,2024-05-15,43,Pending
APP10855,A4353,Tourist,Germany,2025-11-27,2026-01-26,29,Approved
APP10856,A4353,Student,Belgium,2025-08-21,2025-09-20,441,Approved
APP10857,A4353,Tourist,Denmark,2025-06-01,2025-07-01,25,Pending
APP10858,A4354,Tourist,Denmark,2022-12-11,2023-01-10,8,Approved
APP10859,A4354,Tourist,Denmark,2024-09-04,2024-10-19,18,Pending
APP10860,A4354,Student,New Zealand,2022-12-20,2023-01-19,428,Approved
APP10861,A4355,Transit,Italy,2023-09-18,2023-10-18,4,Pending
APP10862,A4355,Business,Netherlands,2024-12-05,2025-03-05,25,Pending
APP10863,A4356,Business,Japan,2023-05-18,2023-07-17,16,Pending
APP10864,A4356,Work,Australia,2022-09-14,2022-10-29,318,Pending
APP10865,A4356,Student,South Korea,2023-09-14,2023-10-29,578,Approved
APP10866,A4357,Business,UK,2024-11-25,2024-12-25,46,Rejected
APP10867,A4357,Work,Switzerland,2022-05-12,2022-06-11,193,Approved
APP10868,A4358,Business,Canada,2022-06-12,2022-09-10,47,Approved
APP10869,A4358,Student,Netherlands,2023-12-23,2024-01-07,371,Approved
APP10870,A4358,Tourist,Australia,2024-09-21,2024-12-20,28,Approved
APP10871,A4359,Student,New Zealand,2023-01-15,2023-01-30,550,Approved
APP10872,A4359,Tourist,Japan,2023-03-14,2023-06-12,11,Approved
APP10873,A4360,Business,New Zealand,2023-12-03,2024-01-02,30,Pending
APP10874,A4360,Student,Singapore,2023-12-08,2024-02-06,673,Approved
APP10875,A4361,Tourist,Sweden,2023-11-02,2023-11-17,16,Approved
APP10876,A4362,Work,Norway,2023-02-22,2023-05-23,253,Pending
APP10877,A4362,Student,Sweden,2022-08-15,2022-09-29,655,Rejected
APP10878,A4363,Transit,New Zealand,2025-06-27,2025-08-26,5,Pending
APP10879,A4363,Work,Singapore,2024-01-01,2024-03-01,150,Pending
APP10880,A4363,Student,USA,2023-12-09,2024-01-23,311,Rejected
APP10881,A4363,Business,Canada,2023-02-02,2023-03-04,60,Approved
APP10882,A4364,Business,Germany,2023-08-03,2023-09-02,20,Rejected
APP10883,A4364,Student,Singapore,2025-10-06,2025-11-05,403,Rejected
APP10884,A4364,Work,Netherlands,2022-07-26,2022-10-24,226,Rejected
APP10885,A4365,Transit,Italy,2025-03-01,2025-03-31,1,Rejected
APP10886,A4365,Student,Australia,2025-09-01,2025-10-01,511,Rejected
APP10887,A4365,Student,Switzerland,2022-09-17,2022-12-16,673,Approved
APP10888,A4366,Work,Sweden,2023-12-17,2024-01-31,120,Approved
APP10889,A4366,Work,New Zealand,2023-07-14,2023-07-29,266,Pending
APP10890,A4366,Work,Italy,2025-10-26,2026-01-24,229,Rejected
APP10891,A4367,Business,Sweden,2024-12-01,2024-12-31,23,Rejected
APP10892,A4367,Tourist,Italy,2024-04-01,2024-05-31,7,Approved
APP10893,A4367,Tourist,New Zealand,2023-08-02,2023-10-01,26,Approved
APP10894,A4368,Work,Spain,2025-01-06,2025-02-05,267,Approved
APP10895,A4368,Work,Italy,2025-09-24,2025-11-23,120,Pending
APP10896,A4368,Student,Netherlands,2022-10-28,2022-12-27,196,Pending
APP10897,A4369,Student,Australia,2025-12-04,2026-01-03,520,Rejected
APP10898,A4369,Transit,Singapore,2023-02-10,2023-03-12,5,Rejected
APP10899,A4370,Tourist,Norway,2025-04-17,2025-05-17,25,Pending
APP10900,A4370,Student,Australia,2024-12-08,2025-03-08,676,Pending
APP10901,A4370,Student,USA,2024-11-19,2025-01-18,245,Approved
APP10902,A4370,Work,New Zealand,2025-07-29,2025-08-28,335,Pending
APP10903,A4371,Business,Belgium,2024-12-26,2025-01-10,9,Rejected
APP10904,A4371,Student,Italy,2025-04-21,2025-07-20,552,Approved
APP10905,A4371,Business,Canada,2025-05-12,2025-08-10,49,Approved
APP10906,A4371,Tourist,UK,2024-01-02,2024-01-17,9,Rejected
APP10907,A4372,Tourist,Switzerland,2022-08-30,2022-09-29,15,Approved
APP10908,A4372,Transit,France,2023-01-30,2023-03-31,1,Pending
APP10909,A4372,Work,France,2024-04-07,2024-05-07,152,Pending
APP10910,A4372,Business,Germany,2025-04-04,2025-06-03,54,Pending
APP10911,A4373,Tourist,Belgium,2022-10-07,2022-10-22,23,Approved
APP10912,A4373,Student,Spain,2022-04-21,2022-05-06,314,Approved
APP10913,A4373,Work,Belgium,2025-10-04,2025-11-03,327,Pending
APP10914,A4374,Tourist,Canada,2024-06-19,2024-08-03,17,Approved
APP10915,A4374,Student,Belgium,2024-08-25,2024-11-23,626,Rejected
APP10916,A4375,Work,Spain,2024-10-02,2024-10-17,212,Rejected
APP10917,A4375,Tourist,Japan,2024-05-17,2024-07-16,11,Approved
APP10918,A4375,Tourist,Switzerland,2023-02-08,2023-05-09,14,Pending
APP10919,A4376,Student,Netherlands,2022-02-25,2022-04-11,321,Approved
APP10920,A4376,Work,Canada,2022-04-14,2022-04-29,228,Approved
APP10921,A4376,Business,Singapore,2023-02-08,2023-02-23,43,Pending
APP10922,A4377,Business,UAE,2025-12-05,2026-03-05,36,Rejected
APP10923,A4377,Student,Sweden,2025-12-26,2026-03-26,369,Approved
APP10924,A4377,Student,UAE,2023-07-04,2023-08-18,266,Approved
APP10925,A4377,Tourist,Netherlands,2025-04-03,2025-05-03,9,Approved
APP10926,A4378,Business,France,2022-12-18,2023-02-16,47,Approved
APP10927,A4378,Tourist,Switzerland,2023-02-27,2023-05-28,8,Approved
APP10928,A4378,Work,New Zealand,2023-01-27,2023-04-27,174,Pending
APP10929,A4378,Tourist,Australia,2025-10-30,2025-12-14,6,Approved
APP10930,A4379,Tourist,Spain,2022-03-23,2022-04-07,14,Approved
APP10931,A4379,Work,Belgium,2025-12-28,2026-01-27,304,Rejected
APP10932,A4379,Work,South Korea,2023-06-25,2023-08-09,111,Rejected
APP10933,A4379,Business,Belgium,2022-01-04,2022-03-05,53,Pending
APP10934,A4380,Transit,New Zealand,2024-08-05,2024-10-04,3,Rejected
APP10935,A4380,Transit,South Korea,2025-11-15,2026-01-14,2,Pending
APP10936,A4380,Student,Sweden,2022-08-12,2022-08-27,638,Approved
APP10937,A4380,Transit,Belgium,2024-02-20,2024-04-20,5,Pending
APP10938,A4381,Business,Italy,2022-06-04,2022-07-19,42,Rejected
APP10939,A4381,Student,Canada,2022-09-30,2022-11-14,430,Approved
APP10940,A4381,Transit,Sweden,2024-06-17,2024-07-02,4,Pending
APP10941,A4382,Business,Netherlands,2024-07-16,2024-09-14,38,Rejected
APP10942,A4382,Student,Germany,2024-11-14,2024-12-29,638,Approved
APP10943,A4382,Business,France,2023-02-27,2023-04-13,19,Approved
APP10944,A4382,Tourist,Denmark,2023-05-22,2023-07-06,5,Approved
APP10945,A4383,Business,France,2025-02-28,2025-04-29,37,Approved
APP10946,A4383,Tourist,Germany,2024-12-23,2025-02-21,17,Pending
APP10947,A4383,Student,New Zealand,2022-06-06,2022-09-04,678,Approved
APP10948,A4384,Student,Norway,2022-03-10,2022-04-09,533,Pending
APP10949,A4384,Tourist,Belgium,2022-02-11,2022-02-26,25,Approved
APP10950,A4385,Transit,UK,2024-01-02,2024-02-01,4,Approved
APP10951,A4385,Student,Netherlands,2024-01-09,2024-02-23,267,Approved
APP10952,A4386,Tourist,UAE,2022-08-19,2022-10-03,29,Pending
APP10953,A4386,Student,Australia,2024-05-07,2024-07-06,688,Approved
APP10954,A4386,Work,Singapore,2022-08-28,2022-09-12,124,Rejected
APP10955,A4386,Business,Belgium,2025-09-15,2025-10-15,48,Approved
APP10956,A4387,Student,Japan,2025-05-15,2025-08-13,594,Approved
APP10957,A4388,Transit,Australia,2023-07-13,2023-07-28,5,Pending
APP10958,A4388,Tourist,Sweden,2022-08-10,2022-09-24,15,Pending
APP10959,A4388,Tourist,Sweden,2024-08-21,2024-09-20,30,Approved
APP10960,A4389,Transit,Denmark,2023-12-31,2024-01-15,3,Approved
APP10961,A4390,Student,Sweden,2023-01-22,2023-02-21,272,Rejected
APP10962,A4390,Transit,Netherlands,2025-08-22,2025-09-06,3,Approved
APP10963,A4390,Business,Singapore,2024-02-07,2024-04-07,38,Pending
APP10964,A4391,Student,Japan,2024-02-04,2024-04-04,349,Rejected
APP10965,A4391,Tourist,Spain,2024-12-31,2025-03-31,14,Approved
APP10966,A4391,Student,Japan,2025-11-04,2025-11-19,508,Approved
APP10967,A4392,Work,Australia,2025-11-02,2025-12-02,352,Rejected
APP10968,A4392,Tourist,France,2025-09-09,2025-10-24,25,Approved
APP10969,A4393,Student,Australia,2022-12-10,2023-01-09,311,Pending
APP10970,A4394,Transit,Austria,2025-11-29,2025-12-14,1,Approved
APP10971,A4394,Transit,Switzerland,2025-05-06,2025-06-05,2,Pending
APP10972,A4394,Transit,New Zealand,2023-01-05,2023-04-05,2,Pending
APP10973,A4395,Tourist,Belgium,2023-03-31,2023-05-15,9,Approved
APP10974,A4396,Student,UAE,2023-12-09,2024-01-23,451,Approved
APP10975,A4396,Work,Germany,2023-12-23,2024-02-21,231,Approved
APP10976,A4397,Transit,Japan,2023-11-13,2023-12-13,5,Approved
APP10977,A4397,Tourist,France,2024-11-03,2025-01-02,27,Approved
APP10978,A4397,Business,France,2025-01-24,2025-03-10,47,Approved
APP10979,A4397,Tourist,Germany,2022-09-21,2022-11-05,24,Approved
APP10980,A4398,Transit,Switzerland,2025-07-04,2025-09-02,3,Pending
APP10981,A4398,Work,Netherlands,2023-01-16,2023-02-15,284,Pending
APP10982,A4398,Student,South Korea,2025-04-16,2025-05-16,282,Rejected
APP10983,A4399,Student,France,2024-01-10,2024-02-09,606,Approved
APP10984,A4399,Business,Belgium,2023-02-11,2023-05-12,58,Rejected
APP10985,A4399,Student,Denmark,2022-10-01,2022-11-30,381,Approved
APP10986,A4399,Student,Australia,2025-03-07,2025-04-06,305,Pending
APP10987,A4400,Transit,Austria,2022-05-18,2022-07-02,1,Pending
APP10988,A4401,Work,New Zealand,2025-09-14,2025-10-29,255,Approved
APP10989,A4401,Transit,Australia,2025-07-16,2025-08-30,5,Approved
APP10990,A4401,Tourist,UAE,2023-03-21,2023-06-19,23,Rejected
APP10991,A4401,Tourist,Spain,2024-11-07,2025-02-05,11,Approved
APP10992,A4402,Transit,Denmark,2025-01-06,2025-04-06,1,Rejected
APP10993,A4403,Student,Sweden,2022-09-20,2022-11-04,690,Approved
APP10994,A4404,Student,Switzerland,2022-08-06,2022-09-20,241,Approved
APP10995,A4404,Student,UAE,2023-04-13,2023-05-28,695,Approved
APP10996,A4405,Business,Germany,2024-02-04,2024-03-05,28,Rejected
APP10997,A4405,Transit,Denmark,2023-05-04,2023-07-03,2,Rejected
APP10998,A4405,Tourist,Netherlands,2025-07-04,2025-08-18,7,Pending
APP10999,A4405,Business,Netherlands,2025-09-18,2025-10-03,44,Pending
APP11000,A4406,Work,Italy,2025-01-19,2025-02-18,273,Approved
APP11001,A4406,Business,Netherlands,2022-10-26,2022-11-25,54,Approved
APP11002,A4407,Student,Norway,2025-04-13,2025-05-28,504,Pending
APP11003,A4407,Transit,Italy,2023-12-16,2024-03-15,1,Rejected
APP11004,A4408,Work,Italy,2023-12-02,2024-03-01,97,Approved
APP11005,A4409,Business,South Korea,2022-12-20,2023-01-04,49,Approved
APP11006,A4409,Tourist,New Zealand,2023-05-15,2023-05-30,13,Pending
APP11007,A4409,Transit,New Zealand,2023-06-08,2023-06-23,1,Rejected
APP11008,A4410,Transit,Denmark,2023-10-22,2023-12-21,1,Pending
APP11009,A4411,Work,Norway,2023-06-04,2023-09-02,110,Rejected
APP11010,A4412,Tourist,USA,2025-10-04,2025-10-19,29,Approved
APP11011,A4412,Transit,Italy,2025-08-26,2025-09-10,4,Rejected
APP11012,A4412,Tourist,Sweden,2025-01-24,2025-02-23,19,Pending
APP11013,A4413,Work,New Zealand,2025-03-12,2025-05-11,228,Pending
APP11014,A4413,Business,UAE,2023-06-22,2023-07-22,25,Rejected
APP11015,A4413,Tourist,France,2022-04-29,2022-05-14,15,Approved
APP11016,A4413,Student,Norway,2022-05-13,2022-08-11,433,Approved
APP11017,A4414,Transit,Canada,2022-02-13,2022-05-14,3,Rejected
APP11018,A4414,Tourist,Japan,2025-09-23,2025-10-23,10,Pending
APP11019,A4414,Tourist,Norway,2023-07-02,2023-08-01,29,Approved
APP11020,A4414,Work,Switzerland,2025-10-04,2025-11-03,362,Pending
APP11021,A4415,Work,Singapore,2022-04-06,2022-07-05,333,Pending
APP11022,A4416,Student,Sweden,2022-09-28,2022-11-27,695,Pending
APP11023,A4416,Tourist,Germany,2022-03-26,2022-04-10,14,Approved
APP11024,A4416,Student,Italy,2022-09-08,2022-09-23,383,Pending
APP11025,A4416,Student,UK,2024-08-02,2024-08-17,449,Rejected
APP11026,A4417,Transit,USA,2022-06-18,2022-07-18,3,Rejected
APP11027,A4417,Student,UAE,2022-09-14,2022-10-14,704,Rejected
APP11028,A4417,Work,Belgium,2023-05-28,2023-07-12,173,Approved
APP11029,A4417,Transit,Italy,2022-10-17,2023-01-15,5,Rejected
APP11030,A4418,Tourist,Japan,2024-05-11,2024-07-10,6,Pending
APP11031,A4418,Tourist,New Zealand,2025-10-16,2025-12-15,17,Approved
APP11032,A4418,Tourist,Netherlands,2025-06-25,2025-08-24,28,Approved
APP11033,A4418,Student,Sweden,2024-06-30,2024-07-15,599,Pending
APP11034,A4419,Transit,Germany,2022-10-06,2022-11-20,3,Approved
APP11035,A4419,Tourist,Japan,2024-07-05,2024-07-20,18,Pending
APP11036,A4419,Business,UK,2024-07-20,2024-10-18,40,Pending
APP11037,A4420,Tourist,New Zealand,2025-03-23,2025-05-07,14,Pending
APP11038,A4420,Business,Singapore,2022-06-26,2022-08-10,17,Pending
APP11039,A4420,Work,Belgium,2024-01-19,2024-03-04,141,Pending
APP11040,A4421,Tourist,New Zealand,2023-07-28,2023-10-26,17,Approved
APP11041,A4421,Work,Belgium,2022-05-30,2022-06-14,124,Rejected
APP11042,A4421,Work,UAE,2025-08-15,2025-10-14,144,Approved
APP11043,A4421,Student,Denmark,2022-08-26,2022-09-10,374,Approved
APP11044,A4422,Work,UAE,2025-01-14,2025-01-29,246,Pending
APP11045,A4423,Business,Australia,2023-06-20,2023-08-04,44,Approved
APP11046,A4423,Tourist,Spain,2024-03-26,2024-04-25,14,Approved
APP11047,A4424,Student,France,2025-09-09,2025-12-08,273,Pending
APP11048,A4424,Work,Australia,2022-01-20,2022-02-19,203,Pending
APP11049,A4424,Tourist,Italy,2025-04-04,2025-05-19,16,Approved
APP11050,A4424,Student,Australia,2024-07-04,2024-08-18,521,Rejected
APP11051,A4425,Work,France,2025-04-27,2025-06-11,208,Pending
APP11052,A4426,Work,Australia,2024-04-26,2024-07-25,310,Pending
APP11053,A4426,Transit,Norway,2024-10-04,2025-01-02,5,Approved
APP11054,A4426,Student,Norway,2022-12-11,2023-01-10,410,Approved
APP11055,A4427,Business,France,2023-12-31,2024-02-29,32,Approved
APP11056,A4427,Transit,Australia,2024-03-27,2024-05-26,1,Pending
APP11057,A4427,Transit,New Zealand,2024-05-20,2024-08-18,1,Approved
APP11058,A4428,Tourist,Norway,2022-01-19,2022-02-03,11,Pending
APP11059,A4428,Work,Sweden,2022-07-05,2022-08-19,349,Rejected
APP11060,A4428,Business,Switzerland,2024-12-02,2024-12-17,27,Rejected
APP11061,A4428,Student,Netherlands,2024-04-27,2024-06-26,526,Pending
APP11062,A4429,Business,Norway,2023-08-27,2023-09-11,35,Pending
APP11063,A4430,Student,Canada,2022-05-31,2022-07-15,498,Approved
APP11064,A4430,Student,Germany,2025-07-28,2025-09-11,421,Rejected
APP11065,A4431,Tourist,Germany,2025-02-03,2025-03-05,7,Rejected
APP11066,A4431,Transit,Germany,2024-08-09,2024-11-07,5,Approved
APP11067,A4432,Student,Spain,2024-08-29,2024-11-27,406,Pending
APP11068,A4432,Tourist,South Korea,2022-09-03,2022-10-18,23,Approved
APP11069,A4433,Work,UK,2025-05-04,2025-05-19,125,Pending
APP11070,A4433,Business,Belgium,2023-06-22,2023-08-06,26,Approved
APP11071,A4434,Business,New Zealand,2023-09-25,2023-11-09,45,Pending
APP11072,A4434,Work,Sweden,2022-11-17,2023-01-16,140,Rejected
APP11073,A4435,Work,Sweden,2025-05-14,2025-06-28,241,Approved
APP11074,A4435,Business,New Zealand,2024-02-12,2024-03-13,24,Approved
APP11075,A4435,Tourist,Switzerland,2025-06-22,2025-09-20,5,Approved
APP11076,A4436,Work,Spain,2024-07-13,2024-08-27,239,Rejected
APP11077,A4436,Tourist,Belgium,2025-02-25,2025-05-26,13,Pending
APP11078,A4436,Work,New Zealand,2023-09-11,2023-09-26,227,Rejected
APP11079,A4436,Tourist,USA,2025-12-14,2025-12-29,30,Approved
APP11080,A4437,Student,Belgium,2024-11-22,2025-01-06,705,Rejected
APP11081,A4438,Student,Italy,2025-01-02,2025-02-01,554,Rejected
APP11082,A4439,Business,Germany,2022-08-24,2022-11-22,30,Pending
APP11083,A4439,Tourist,Spain,2025-09-17,2025-10-02,5,Approved
APP11084,A4439,Transit,Norway,2025-04-21,2025-06-20,3,Rejected
APP11085,A4440,Tourist,France,2022-01-23,2022-04-23,12,Approved
APP11086,A4441,Transit,Italy,2025-10-09,2026-01-07,3,Approved
APP11087,A4442,Student,Germany,2022-06-14,2022-07-29,299,Approved
APP11088,A4442,Tourist,Australia,2024-11-30,2024-12-30,5,Approved
APP11089,A4442,Business,Netherlands,2023-08-16,2023-08-31,53,Approved
APP11090,A4442,Student,UK,2023-02-25,2023-05-26,262,Pending
APP11091,A4443,Work,France,2022-11-08,2022-11-23,322,Approved
APP11092,A4443,Business,Canada,2024-11-14,2025-01-13,45,Rejected
APP11093,A4443,Transit,Norway,2022-10-02,2022-10-17,5,Rejected
APP11094,A4444,Transit,Belgium,2022-12-04,2022-12-19,3,Pending
APP11095,A4444,Tourist,Australia,2025-01-24,2025-02-23,19,Pending
APP11096,A4444,Tourist,Spain,2023-03-22,2023-05-06,7,Approved
APP11097,A4445,Tourist,Italy,2023-03-21,2023-05-05,27,Pending
APP11098,A4445,Transit,Italy,2025-06-03,2025-09-01,1,Approved
APP11099,A4445,Student,New Zealand,2022-09-04,2022-12-03,218,Approved
APP11100,A4445,Business,Sweden,2023-01-06,2023-01-21,56,Pending
APP11101,A4446,Business,Japan,2022-09-17,2022-10-17,38,Approved
APP11102,A4446,Business,Italy,2024-08-24,2024-09-23,36,Approved
APP11103,A4446,Tourist,Norway,2023-06-30,2023-08-14,26,Approved
APP11104,A4446,Tourist,Netherlands,2024-11-14,2024-12-29,17,Approved
APP11105,A4447,Tourist,France,2023-03-08,2023-06-06,25,Rejected
APP11106,A4447,Student,South Korea,2025-07-28,2025-08-12,507,Approved
APP11107,A4448,Student,Singapore,2024-04-11,2024-04-26,378,Rejected
APP11108,A4449,Business,Sweden,2024-11-03,2024-12-03,25,Pending
APP11109,A4449,Transit,UAE,2025-12-27,2026-03-27,5,Rejected
APP11110,A4449,Student,Spain,2022-09-29,2022-10-29,597,Pending
APP11111,A4450,Transit,Spain,2025-03-02,2025-05-01,4,Approved
APP11112,A4450,Work,Australia,2025-10-03,2026-01-01,146,Rejected
APP11113,A4450,Tourist,Netherlands,2024-11-29,2025-01-13,29,Approved
APP11114,A4451,Transit,Belgium,2022-08-02,2022-10-01,5,Rejected
APP11115,A4451,Business,Denmark,2025-09-16,2025-10-01,18,Approved
APP11116,A4452,Business,Norway,2022-06-29,2022-08-28,44,Rejected
APP11117,A4452,Tourist,Switzerland,2023-06-20,2023-07-20,22,Approved
APP11118,A4453,Transit,Germany,2025-02-20,2025-05-21,4,Approved
APP11119,A4453,Tourist,USA,2025-07-17,2025-09-15,26,Pending
APP11120,A4454,Business,Australia,2024-04-09,2024-04-24,16,Approved
APP11121,A4454,Student,Belgium,2022-12-29,2023-03-29,685,Approved
APP11122,A4455,Transit,Sweden,2023-10-23,2023-11-07,5,Pending
APP11123,A4456,Business,Germany,2023-01-10,2023-02-09,8,Pending
APP11124,A4456,Transit,France,2022-11-13,2022-12-13,2,Pending
APP11125,A4456,Tourist,Italy,2025-05-20,2025-08-18,29,Pending
APP11126,A4456,Business,Netherlands,2023-09-04,2023-09-19,50,Pending
